seq_id	L_seq	cov_hmm	bin
UniRef90_A8FSF1	363	0.9634	PASS_CANONICAL
UniRef90_A0A1I1G0D8	364	0.9803	PASS_CANONICAL
UniRef90_A0ABU2RD08	364	0.9493	PASS_CANONICAL
UniRef90_A0A7W7SUD1	364	0.9831	PASS_CANONICAL
UniRef90_A1AVX6	364	0.9775	PASS_CANONICAL
UniRef90_C6WZ78	364	0.9803	PASS_CANONICAL
UniRef90_A0A368TZS4	364	0.9746	PASS_CANONICAL
UniRef90_M4NC94	364	0.9831	PASS_CANONICAL
UniRef90_A0A317C7S4	364	0.9859	PASS_CANONICAL
UniRef90_A0A368KGW6	364	0.9859	PASS_CANONICAL
UniRef90_A0A0N1KHN3	364	0.9859	PASS_CANONICAL
UniRef90_A0A5C1A1E5	364	0.9324	PASS_CANONICAL
UniRef90_A0A1B8HKA6	364	0.9887	PASS_CANONICAL
UniRef90_A0A7G5FGG7	364	0.9803	PASS_CANONICAL
UniRef90_A0A1E7RE02	364	0.9606	PASS_CANONICAL
UniRef90_A0ABW3YF38	364	0.9803	PASS_CANONICAL
UniRef90_A0ABT5MBL6	364	0.9887	PASS_CANONICAL
UniRef90_A0ABV8KMF7	364	0.9803	PASS_CANONICAL
UniRef90_A0ABS5XKZ4	364	0.9437	PASS_CANONICAL
UniRef90_A0A7W7WXS4	364	0.9831	PASS_CANONICAL
UniRef90_A0A7K3LPZ5	364	0.9606	PASS_CANONICAL
UniRef90_A0A1H5MQW2	364	0.9803	PASS_CANONICAL
UniRef90_Q2IDR7	364	0.9831	PASS_CANONICAL
UniRef90_A0ABS5F782	364	0.9803	PASS_CANONICAL
UniRef90_A0A4Y4EZQ7	364	0.9493	PASS_CANONICAL
UniRef90_A0A437RAL6	364	0.9831	PASS_CANONICAL
UniRef90_A0A7X3KT99	326	0.9099	PASS_CANONICAL
UniRef90_A0A937JP75	364	0.9493	PASS_CANONICAL
UniRef90_A0A916UCL9	364	0.9887	PASS_CANONICAL
UniRef90_A0A7K0D0X2	364	0.9634	PASS_CANONICAL
UniRef90_A0A1G9R2V7	364	0.9521	PASS_CANONICAL
UniRef90_A0A2P1NPJ7	364	0.9859	PASS_CANONICAL
UniRef90_A0A378YG87	362	0.9803	PASS_CANONICAL
UniRef90_A0A0G2HKV1	364	0.9746	PASS_CANONICAL
UniRef90_A0A2S0KE07	364	0.9662	PASS_CANONICAL
UniRef90_A0A437K063	364	0.9859	PASS_CANONICAL
UniRef90_A0A1H9TMY9	364	0.9775	PASS_CANONICAL
UniRef90_B8KQY6	364	0.9775	PASS_CANONICAL
UniRef90_A0A853FZP9	364	0.9859	PASS_CANONICAL
UniRef90_A0A853GY45	364	0.9859	PASS_CANONICAL
UniRef90_A0A7W8M7Y2	364	0.9549	PASS_CANONICAL
UniRef90_C7QZT2	364	0.9803	PASS_CANONICAL
UniRef90_U3U235	364	0.9859	PASS_CANONICAL
UniRef90_A0A543KKU3	364	0.9803	PASS_CANONICAL
UniRef90_A0ABU1D5J2	364	0.9859	PASS_CANONICAL
UniRef90_A0A553H4N7	364	0.9352	PASS_CANONICAL
UniRef90_A0A4R4UVT1	364	0.9775	PASS_CANONICAL
UniRef90_A0A376D8G1	352	0.9775	PASS_CANONICAL
UniRef90_A0A3B1BDX8	364	0.9831	PASS_CANONICAL
UniRef90_A0A382HVP1	364	0.9775	PASS_CANONICAL
UniRef90_UPI001B2EA9E0	364	0.9775	PASS_CANONICAL
UniRef90_A0A9X3ECH0	342	0.9324	PASS_CANONICAL
UniRef90_UPI000CFB1CE0	364	0.9408	PASS_CANONICAL
UniRef90_UPI0013BCF44D	364	0.9577	PASS_CANONICAL
UniRef90_UPI003013488B	364	0.9437	PASS_CANONICAL
UniRef90_UPI0025E7D2BF	364	0.9859	PASS_CANONICAL
UniRef90_UPI00391B7F61	364	0.9831	PASS_CANONICAL
UniRef90_UPI002223E478	364	0.9831	PASS_CANONICAL
UniRef90_UPI000FD75059	364	0.9831	PASS_CANONICAL
UniRef90_UPI0036A7F7BF	364	0.9465	PASS_CANONICAL
UniRef90_A0ABP6YSG3	363	0.9690	PASS_CANONICAL
UniRef90_A0AAJ6L6P0	361	0.9803	PASS_CANONICAL
UniRef90_UPI000D3C53AA	364	0.9690	PASS_CANONICAL
UniRef90_UPI002BCBD66D	364	0.9887	PASS_CANONICAL
UniRef90_H0R5X5	363	0.9690	PASS_CANONICAL
UniRef90_UPI001C090490	364	0.9746	PASS_CANONICAL
UniRef90_UPI002AFDDC54	364	0.9859	PASS_CANONICAL
UniRef90_M5EGV8	363	0.9887	PASS_CANONICAL
UniRef90_UPI00341862CA	364	0.9859	PASS_CANONICAL
UniRef90_UPI000832FB7F	364	0.9887	PASS_CANONICAL
UniRef90_UPI0016281FC5	364	0.9437	PASS_CANONICAL
UniRef90_UPI0026292479	364	0.9718	PASS_CANONICAL
UniRef90_UPI002622A281	364	0.9746	PASS_CANONICAL
UniRef90_E6KY13	360	0.9803	PASS_CANONICAL
UniRef90_UPI001A8D3022	364	0.9296	PASS_CANONICAL
UniRef90_UPI0021F4A925	364	0.9859	PASS_CANONICAL
UniRef90_UPI002FC8B8E1	364	0.9831	PASS_CANONICAL
UniRef90_UPI003F8830D5	364	0.9831	PASS_CANONICAL
UniRef90_UPI000B9A3E71	360	0.9803	PASS_CANONICAL
UniRef90_UPI0020CD0F5F	364	0.9718	PASS_CANONICAL
UniRef90_UPI000CE83DA5	364	0.9775	PASS_CANONICAL
UniRef90_UPI0009A321EB	364	0.9831	PASS_CANONICAL
UniRef90_UPI00105D198D	364	0.9803	PASS_CANONICAL
UniRef90_UPI0008329797	364	0.9831	PASS_CANONICAL
UniRef90_UPI0031F3CD84	364	0.9859	PASS_CANONICAL
UniRef90_UPI00082CAEE3	364	0.9831	PASS_CANONICAL
UniRef90_UPI0008262ADC	364	0.9831	PASS_CANONICAL
UniRef90_UPI000368941D	364	0.9803	PASS_CANONICAL
UniRef90_UPI00386F9D81	364	0.9803	PASS_CANONICAL
UniRef90_UPI0033DD2DFD	364	0.9803	PASS_CANONICAL
UniRef90_UPI000B4B13CE	364	0.9831	PASS_CANONICAL
UniRef90_UPI001866888A	364	0.9775	PASS_CANONICAL
UniRef90_UPI00339890A7	364	0.9831	PASS_CANONICAL
UniRef90_UPI0034212F71	364	0.9803	PASS_CANONICAL
UniRef90_UPI003A92A3A8	364	0.9859	PASS_CANONICAL
UniRef90_UPI003CEEBA47	364	0.9775	PASS_CANONICAL
UniRef90_UPI002B8FAB99	364	0.9859	PASS_CANONICAL
UniRef90_UPI00355DA156	364	0.9859	PASS_CANONICAL
UniRef90_UPI0012E1B5B6	364	0.9718	PASS_CANONICAL
UniRef90_UPI001FAA86CB	364	0.9803	PASS_CANONICAL
UniRef90_UPI001E117D9F	364	0.9831	PASS_CANONICAL
UniRef90_UPI003ECF436A	364	0.9493	PASS_CANONICAL
UniRef90_UPI0028DEA051	364	0.9831	PASS_CANONICAL
UniRef90_A0A3P3QT82	355	0.9662	PASS_CANONICAL
UniRef90_UPI0035B1FF47	364	0.9944	PASS_CANONICAL
UniRef90_UPI0032B5A69F	364	0.9662	PASS_CANONICAL
UniRef90_UPI001021FF39	364	0.9859	PASS_CANONICAL
UniRef90_UPI0011EE3654	364	0.9859	PASS_CANONICAL
UniRef90_UPI000F885C27	364	0.9859	PASS_CANONICAL
UniRef90_UPI00287658EF	364	0.9859	PASS_CANONICAL
UniRef90_UPI002E36ACD4	364	0.9831	PASS_CANONICAL
UniRef90_UPI000D65EC2B	364	0.9831	PASS_CANONICAL
UniRef90_UPI002805410F	364	0.9718	PASS_CANONICAL
UniRef90_UPI0039C62560	364	0.9859	PASS_CANONICAL
UniRef90_A0A011R1U0	359	0.9803	PASS_CANONICAL
UniRef90_UPI00111BCDE6	364	0.9831	PASS_CANONICAL
UniRef90_UPI0033427DA8	364	0.9859	PASS_CANONICAL
UniRef90_UPI00070DA1C4	364	0.9662	PASS_CANONICAL
UniRef90_UPI0021D8AF7A	364	0.9352	PASS_CANONICAL
UniRef90_UPI001C2D38D2	364	0.9803	PASS_CANONICAL
UniRef90_UPI003B21915D	364	0.9775	PASS_CANONICAL
UniRef90_UPI001CF95437	364	0.9352	PASS_CANONICAL
UniRef90_UPI00136854A9	364	0.9859	PASS_CANONICAL
UniRef90_UPI0022FE2EAD	364	0.9831	PASS_CANONICAL
UniRef90_UPI0008270DBD	364	0.9831	PASS_CANONICAL
UniRef90_A0A2P7MWQ3	348	0.9718	PASS_CANONICAL
UniRef90_W0PGM3	357	0.9887	PASS_CANONICAL
UniRef90_UPI0009BB56C9	364	0.9775	PASS_CANONICAL
UniRef90_A0A099P629	363	0.9887	PASS_CANONICAL
UniRef90_A0A9P8CFK1	363	0.9859	PASS_CANONICAL
UniRef90_A0A9P7ZN10	363	0.9803	PASS_CANONICAL
UniRef90_A0AAF0J947	363	0.9803	PASS_CANONICAL
UniRef90_A0A3D8QY65	363	0.9859	PASS_CANONICAL
UniRef90_A0AAI9WXK7	363	0.9606	PASS_CANONICAL
UniRef90_A0A9N8V361	363	0.9831	PASS_CANONICAL
UniRef90_A8QD78	363	0.9690	PASS_CANONICAL
UniRef90_A0ABR2X5L5	363	0.9915	PASS_CANONICAL
UniRef90_A0AAF0EW72	363	0.9803	PASS_CANONICAL
UniRef90_A0A9P4L5T3	363	0.9915	PASS_CANONICAL
UniRef90_A0A2P2SW64	363	0.9887	PASS_CANONICAL
UniRef90_A0A3N4IE55	363	0.9775	PASS_CANONICAL
UniRef90_A0A2T0FJU6	363	0.9859	PASS_CANONICAL
UniRef90_A0AAD5TVQ5	363	0.9831	PASS_CANONICAL
UniRef90_A0A3G2S1Y9	363	0.9775	PASS_CANONICAL
UniRef90_A0A9W4TVH8	363	0.9859	PASS_CANONICAL
UniRef90_A0AAJ8M1C9	363	0.9803	PASS_CANONICAL
UniRef90_A0A6A6TTN2	363	0.9803	PASS_CANONICAL
UniRef90_A0A1Y1WUR6	363	0.9887	PASS_CANONICAL
UniRef90_A0ACB5TSL2	363	0.9887	PASS_CANONICAL
UniRef90_I1CCQ3	363	0.9972	PASS_CANONICAL
UniRef90_A0A9P9AT11	363	0.9803	PASS_CANONICAL
UniRef90_A0A9P7BH92	363	0.9915	PASS_CANONICAL
UniRef90_A0A9N8WB70	363	0.9831	PASS_CANONICAL
UniRef90_Q8EH69	363	0.9718	PASS_CANONICAL
UniRef90_A0A6G7LQ43	363	0.9775	PASS_CANONICAL
UniRef90_Q4KAR3	363	0.9437	PASS_CANONICAL
UniRef90_I4W5N5	363	0.9859	PASS_CANONICAL
UniRef90_A0A0J6L368	363	0.9803	PASS_CANONICAL
UniRef90_A8H1E3	363	0.9746	PASS_CANONICAL
UniRef90_A3QBU0	363	0.9746	PASS_CANONICAL
UniRef90_A0A369ZF84	363	0.9859	PASS_CANONICAL
UniRef90_Q2NVH2	363	0.9831	PASS_CANONICAL
UniRef90_A0AB38XUK1	363	0.9803	PASS_CANONICAL
UniRef90_A0A6T9Y1F6	362	0.9662	PASS_CANONICAL
UniRef90_K6ZT39	363	0.9690	PASS_CANONICAL
UniRef90_A0A272EVF6	363	0.9831	PASS_CANONICAL
UniRef90_A0AAE3HPL8	363	0.9859	PASS_CANONICAL
UniRef90_A0A1Z9YXV2	363	0.9746	PASS_CANONICAL
UniRef90_A0A939DRA5	363	0.9718	PASS_CANONICAL
UniRef90_K9XWN3	363	0.9746	PASS_CANONICAL
UniRef90_A0A558HX85	363	0.9831	PASS_CANONICAL
UniRef90_A0A846XS90	363	0.9859	PASS_CANONICAL
UniRef90_A0A172YCK0	363	0.9352	PASS_CANONICAL
UniRef90_A0ABT7SUX7	363	0.9662	PASS_CANONICAL
UniRef90_A0A1M5RA23	363	0.9718	PASS_CANONICAL
UniRef90_A0ABP9KU07	363	0.9831	PASS_CANONICAL
UniRef90_A0A5B9EBM6	363	0.9831	PASS_CANONICAL
UniRef90_A0A0D5XY02	363	0.9465	PASS_CANONICAL
UniRef90_A0ABT8EHZ3	363	0.9831	PASS_CANONICAL
UniRef90_A0A4R4WG18	363	0.9718	PASS_CANONICAL
UniRef90_A0A0W0WLE3	363	0.9915	PASS_CANONICAL
UniRef90_A0A6J7H1T5	363	0.9831	PASS_CANONICAL
UniRef90_Q12KJ7	363	0.9775	PASS_CANONICAL
UniRef90_A1S3Z4	363	0.9775	PASS_CANONICAL
UniRef90_A0A9Y2MV27	363	0.9803	PASS_CANONICAL
UniRef90_A0A0N0E1J3	363	0.9521	PASS_CANONICAL
UniRef90_A0AA37RXD8	363	0.9746	PASS_CANONICAL
UniRef90_A0A679I6W3	363	0.9831	PASS_CANONICAL
UniRef90_A0A1R3V2N2	363	0.9887	PASS_CANONICAL
UniRef90_A0A1H1VV66	363	0.9437	PASS_CANONICAL
UniRef90_A0A0X1T391	363	0.9352	PASS_CANONICAL
UniRef90_A0A2R5FA04	363	0.9859	PASS_CANONICAL
UniRef90_A0A858QA69	363	0.9803	PASS_CANONICAL
UniRef90_A0A5B7YIN3	363	0.9690	PASS_CANONICAL
UniRef90_A0A831RMW3	363	0.9746	PASS_CANONICAL
UniRef90_A0A964BU33	363	0.9718	PASS_CANONICAL
UniRef90_A0ABZ0I6M6	363	0.9718	PASS_CANONICAL
UniRef90_A0ABV4UPF3	363	0.9690	PASS_CANONICAL
UniRef90_D4ZGY2	363	0.9634	PASS_CANONICAL
UniRef90_A0A0H3D0X4	360	0.9746	PASS_CANONICAL
UniRef90_A0A5R9QCA8	363	0.9352	PASS_CANONICAL
UniRef90_A0A0K6IPN5	363	0.9803	PASS_CANONICAL
UniRef90_A0A5K7ZM56	363	0.9634	PASS_CANONICAL
UniRef90_A0A931AJX8	363	0.9746	PASS_CANONICAL
UniRef90_A0A1I6BQP2	363	0.9465	PASS_CANONICAL
UniRef90_A0ABT3AAF6	363	0.9634	PASS_CANONICAL
UniRef90_A0A318LJ71	363	0.9746	PASS_CANONICAL
UniRef90_K6X3R3	363	0.9634	PASS_CANONICAL
UniRef90_A0ABT0N4L4	363	0.9718	PASS_CANONICAL
UniRef90_A0A975AKX9	363	0.9915	PASS_CANONICAL
UniRef90_A0ABZ2RFK8	363	0.9324	PASS_CANONICAL
UniRef90_A0ABS1WQJ4	363	0.9887	PASS_CANONICAL
UniRef90_A0ABX6V343	363	0.9718	PASS_CANONICAL
UniRef90_A0A2S0MBX4	363	0.9859	PASS_CANONICAL
UniRef90_A0ABS8G3M9	363	0.9690	PASS_CANONICAL
UniRef90_A0A6G9IBK7	363	0.9915	PASS_CANONICAL
UniRef90_A0A2P9ABG2	363	0.9887	PASS_CANONICAL
UniRef90_V2TQS8	363	0.9746	PASS_CANONICAL
UniRef90_A0ABQ4P2Q9	363	0.9775	PASS_CANONICAL
UniRef90_A0A9X1YUC8	363	0.9380	PASS_CANONICAL
UniRef90_A0A2Z6DWW7	363	0.9803	PASS_CANONICAL
UniRef90_H5XBD9	363	0.9746	PASS_CANONICAL
UniRef90_A0A4P6FEM5	363	0.9775	PASS_CANONICAL
UniRef90_A0A3E1R8H5	363	0.9831	PASS_CANONICAL
UniRef90_A0A1E7Z7C2	363	0.9690	PASS_CANONICAL
UniRef90_A0ABV8MNR3	363	0.9634	PASS_CANONICAL
UniRef90_A0A240URP7	363	0.9606	PASS_CANONICAL
UniRef90_A0A1I3EUX8	363	0.9521	PASS_CANONICAL
UniRef90_B8F3V4	363	0.9831	PASS_CANONICAL
UniRef90_A0A0Q0T208	363	0.9803	PASS_CANONICAL
UniRef90_A0ABS9D3T3	363	0.9718	PASS_CANONICAL
UniRef90_L7LPG3	363	0.9690	PASS_CANONICAL
UniRef90_A0A136A5U3	363	0.9690	PASS_CANONICAL
UniRef90_A0A1G6IDY4	363	0.9746	PASS_CANONICAL
UniRef90_A0A010T5Y9	359	0.9211	PASS_CANONICAL
UniRef90_A0ABT3P4Y1	363	0.9662	PASS_CANONICAL
UniRef90_A0A2S2E539	363	0.9690	PASS_CANONICAL
UniRef90_A0A7Z0LKI5	363	0.9296	PASS_CANONICAL
UniRef90_A0A316I809	363	0.9831	PASS_CANONICAL
UniRef90_A0A917LU79	363	0.9746	PASS_CANONICAL
UniRef90_A0A0C1JKJ3	363	0.9324	PASS_CANONICAL
UniRef90_A0ABY2QAV8	363	0.9859	PASS_CANONICAL
UniRef90_A0A840IU84	363	0.9746	PASS_CANONICAL
UniRef90_A0ABV6RBT0	363	0.9746	PASS_CANONICAL
UniRef90_A0A3A8F3Z0	363	0.9718	PASS_CANONICAL
UniRef90_A0A4D6X8Q4	363	0.9521	PASS_CANONICAL
UniRef90_A0A419HW26	363	0.9775	PASS_CANONICAL
UniRef90_A0A2T0M354	363	0.9746	PASS_CANONICAL
UniRef90_A0ABN1LDD8	363	0.9634	PASS_CANONICAL
UniRef90_A0A1J0VTM0	363	0.9493	PASS_CANONICAL
UniRef90_A0A345NQJ3	363	0.9831	PASS_CANONICAL
UniRef90_G7GNU1	362	0.9606	PASS_CANONICAL
UniRef90_A0A917Z4F4	363	0.9662	PASS_CANONICAL
UniRef90_A0A1H0NLT7	362	0.9437	PASS_CANONICAL
UniRef90_A0A1H1PFV9	359	0.9718	PASS_CANONICAL
UniRef90_A0ABY4YNW0	363	0.9887	PASS_CANONICAL
UniRef90_A0A1I6BIA1	363	0.9803	PASS_CANONICAL
UniRef90_A0A918JD56	363	0.9634	PASS_CANONICAL
UniRef90_A0AA48KP42	363	0.9746	PASS_CANONICAL
UniRef90_A0ABS4Q7B5	363	0.9831	PASS_CANONICAL
UniRef90_A0A3N5Y3E0	363	0.9690	PASS_CANONICAL
UniRef90_A0ABV6PUD6	363	0.9887	PASS_CANONICAL
UniRef90_A0A2N7VMG7	363	0.9577	PASS_CANONICAL
UniRef90_A0A972FZL4	363	0.9746	PASS_CANONICAL
UniRef90_A0A917JII4	363	0.9775	PASS_CANONICAL
UniRef90_A0A1I1HZE3	363	0.9380	PASS_CANONICAL
UniRef90_A0A1W0B6D6	363	0.9859	PASS_CANONICAL
UniRef90_A0A3D8M6P3	363	0.9718	PASS_CANONICAL
UniRef90_A0A917PYI9	363	0.9380	PASS_CANONICAL
UniRef90_A0A3M2KVM6	363	0.9831	PASS_CANONICAL
UniRef90_S3DIR0	363	0.9577	PASS_CANONICAL
UniRef90_A0ABV2EKG8	363	0.9859	PASS_CANONICAL
UniRef90_A0A5E6ZKB8	363	0.9296	PASS_CANONICAL
UniRef90_A4BHK8	363	0.9831	PASS_CANONICAL
UniRef90_A0A0K2H1A1	363	0.9803	PASS_CANONICAL
UniRef90_A0ABP6VAG8	363	0.9775	PASS_CANONICAL
UniRef90_A0A0U3A9X4	363	0.9718	PASS_CANONICAL
UniRef90_A0A853IYD0	363	0.9887	PASS_CANONICAL
UniRef90_N9EBB0	363	0.9690	PASS_CANONICAL
UniRef90_A0A8E2QH18	363	0.9380	PASS_CANONICAL
UniRef90_A0A4R2ST00	363	0.9887	PASS_CANONICAL
UniRef90_A0A975NSQ8	363	0.9859	PASS_CANONICAL
UniRef90_A0A386Z8D1	363	0.9859	PASS_CANONICAL
UniRef90_A0A5K7YMV6	363	0.9634	PASS_CANONICAL
UniRef90_A0A0F9S822	363	0.9831	PASS_CANONICAL
UniRef90_A0A0F9Y1B4	363	0.9352	PASS_CANONICAL
UniRef90_A0A6C0C075	363	0.9577	PASS_CANONICAL
UniRef90_UPI00141E0A68	363	0.9859	PASS_CANONICAL
UniRef90_UPI001BB41FFC	363	0.9746	PASS_CANONICAL
UniRef90_UPI0025A5A50B	363	0.9831	PASS_CANONICAL
UniRef90_UPI00066FBEC2	363	0.9831	PASS_CANONICAL
UniRef90_UPI003D7D3C53	363	0.9746	PASS_CANONICAL
UniRef90_UPI001F2A1275	363	0.9775	PASS_CANONICAL
UniRef90_UPI00260F2A66	363	0.9915	PASS_CANONICAL
UniRef90_UPI003D043098	363	0.9690	PASS_CANONICAL
UniRef90_UPI000240A96D	363	0.9803	PASS_CANONICAL
UniRef90_UPI001CF7F7B2	363	0.9859	PASS_CANONICAL
UniRef90_UPI0024790655	363	0.9859	PASS_CANONICAL
UniRef90_UPI0025DA6EA9	363	0.9803	PASS_CANONICAL
UniRef90_UPI000DBE679B	363	0.9831	PASS_CANONICAL
UniRef90_UPI00156A5826	363	0.9662	PASS_CANONICAL
UniRef90_A0A975CGU2	360	0.9831	PASS_CANONICAL
UniRef90_UPI003315CB62	363	0.9831	PASS_CANONICAL
UniRef90_UPI00333FF3A7	362	0.9831	PASS_CANONICAL
UniRef90_UPI0025727F5A	363	0.9606	PASS_CANONICAL
UniRef90_A0A142G2W6	359	0.9803	PASS_CANONICAL
UniRef90_UPI0029C7713A	363	0.9577	PASS_CANONICAL
UniRef90_UPI00146D907D	363	0.9831	PASS_CANONICAL
UniRef90_UPI003F68C4E7	363	0.9606	PASS_CANONICAL
UniRef90_UPI003D271DE8	363	0.9915	PASS_CANONICAL
UniRef90_UPI001E4FEE3D	363	0.9718	PASS_CANONICAL
UniRef90_UPI00260297F6	363	0.9775	PASS_CANONICAL
UniRef90_A0ABU1H2F5	339	0.9296	PASS_CANONICAL
UniRef90_S6AR40	362	0.9408	PASS_CANONICAL
UniRef90_UPI003F8C9BFB	363	0.9718	PASS_CANONICAL
UniRef90_UPI000313897D	363	0.9831	PASS_CANONICAL
UniRef90_UPI000E0DB77D	363	0.9831	PASS_CANONICAL
UniRef90_UPI000582484C	359	0.9408	PASS_CANONICAL
UniRef90_UPI00057E6EB6	363	0.9831	PASS_CANONICAL
UniRef90_A0A495WE74	362	0.9803	PASS_CANONICAL
UniRef90_UPI00086F30D9	363	0.9831	PASS_CANONICAL
UniRef90_A0AAC9HN90	362	0.9775	PASS_CANONICAL
UniRef90_A0ABQ5ZVP3	359	0.9746	PASS_CANONICAL
UniRef90_UPI001BDAE06D	363	0.9831	PASS_CANONICAL
UniRef90_UPI00141F40E9	363	0.9493	PASS_CANONICAL
UniRef90_UPI0021C5EDEE	363	0.9521	PASS_CANONICAL
UniRef90_A0ABT7H7U8	342	0.9239	PASS_CANONICAL
UniRef90_UPI0002ACE829	363	0.9775	PASS_CANONICAL
UniRef90_UPI0015562063	363	0.9634	PASS_CANONICAL
UniRef90_UPI00161BB2ED	363	0.9549	PASS_CANONICAL
UniRef90_UPI0018F1991B	363	0.9746	PASS_CANONICAL
UniRef90_UPI003397FB52	363	0.9831	PASS_CANONICAL
UniRef90_UPI00265DDB9A	363	0.9831	PASS_CANONICAL
UniRef90_UPI0002D47DEA	363	0.9634	PASS_CANONICAL
UniRef90_UPI0021C27995	363	0.9746	PASS_CANONICAL
UniRef90_UPI0014325552	363	0.9690	PASS_CANONICAL
UniRef90_UPI002855EB7D	363	0.9859	PASS_CANONICAL
UniRef90_UPI001A9925DC	363	0.9803	PASS_CANONICAL
UniRef90_UPI0003473D90	363	0.9690	PASS_CANONICAL
UniRef90_UPI0039192567	363	0.9831	PASS_CANONICAL
UniRef90_A0A1K1TUS2	362	0.9775	PASS_CANONICAL
UniRef90_A0A7D6VBM3	361	0.9803	PASS_CANONICAL
UniRef90_UPI001C23DF49	363	0.9803	PASS_CANONICAL
UniRef90_V2U9H0	363	0.9718	PASS_CANONICAL
UniRef90_A0A9X2E2D9	362	0.9775	PASS_CANONICAL
UniRef90_UPI001F5665F2	363	0.9775	PASS_CANONICAL
UniRef90_A0A2V1H1Q7	351	0.9859	PASS_CANONICAL
UniRef90_UPI001262AC23	363	0.9859	PASS_CANONICAL
UniRef90_UPI00006E583D	363	0.9803	PASS_CANONICAL
UniRef90_UPI003221C649	363	0.9831	PASS_CANONICAL
UniRef90_UPI003ECDB65C	363	0.9831	PASS_CANONICAL
UniRef90_UPI003FCC131F	363	0.9831	PASS_CANONICAL
UniRef90_A0A2S7UZM8	361	0.9915	PASS_CANONICAL
UniRef90_UPI003EBCEA50	363	0.9803	PASS_CANONICAL
UniRef90_UPI00083CDC58	360	0.9803	PASS_CANONICAL
UniRef90_UPI0012E2282D	363	0.9718	PASS_CANONICAL
UniRef90_UPI003267F950	363	0.9380	PASS_CANONICAL
UniRef90_A0A1G7YYM2	362	0.9549	PASS_CANONICAL
UniRef90_UPI001685319F	363	0.9718	PASS_CANONICAL
UniRef90_UPI0023DA1197	363	0.9634	PASS_CANONICAL
UniRef90_UPI0039B37563	363	0.9380	PASS_CANONICAL
UniRef90_A0A132PKU0	351	0.9606	PASS_CANONICAL
UniRef90_UPI003AFA6567	363	0.9549	PASS_CANONICAL
UniRef90_UPI002BF4F00F	363	0.9859	PASS_CANONICAL
UniRef90_UPI0012E2B951	363	0.9662	PASS_CANONICAL
UniRef90_UPI001786A517	363	0.9408	PASS_CANONICAL
UniRef90_UPI00030B830B	363	0.9803	PASS_CANONICAL
UniRef90_UPI0035B09F25	363	0.9831	PASS_CANONICAL
UniRef90_UPI003BAF1F88	363	0.9775	PASS_CANONICAL
UniRef90_A0A7S9DVQ5	362	0.9662	PASS_CANONICAL
UniRef90_A0A448TC04	360	0.9915	PASS_CANONICAL
UniRef90_UPI002BD644AB	363	0.9831	PASS_CANONICAL
UniRef90_UPI0006FCC835	363	0.9803	PASS_CANONICAL
UniRef90_UPI000D0700C5	363	0.9746	PASS_CANONICAL
UniRef90_UPI0036304E7D	363	0.9803	PASS_CANONICAL
UniRef90_UPI0032B81F4A	363	0.9859	PASS_CANONICAL
UniRef90_UPI001CAA4FD8	363	0.9380	PASS_CANONICAL
UniRef90_UPI000422774B	363	0.9662	PASS_CANONICAL
UniRef90_A0ABS3VLX0	360	0.9746	PASS_CANONICAL
UniRef90_A0ABY8BZZ3	361	0.9718	PASS_CANONICAL
UniRef90_A0A2G8T357	352	0.9690	PASS_CANONICAL
UniRef90_UPI0003FC3F84	363	0.9831	PASS_CANONICAL
UniRef90_UPI001AD26BB7	363	0.9746	PASS_CANONICAL
UniRef90_UPI0029C7601A	363	0.9690	PASS_CANONICAL
UniRef90_A0A367KNG9	323	0.6141	FRAG
UniRef90_A0ABS2RGS3	348	0.9465	PASS_CANONICAL
UniRef90_UPI0029DBA47A	363	0.9239	PASS_CANONICAL
UniRef90_UPI003D2691D5	363	0.9549	PASS_CANONICAL
UniRef90_A0ABY0QGX0	361	0.9803	PASS_CANONICAL
UniRef90_UPI001BDCB133	363	0.9831	PASS_CANONICAL
UniRef90_UPI0025E8F700	363	0.9831	PASS_CANONICAL
UniRef90_UPI001BDA3FAC	363	0.9662	PASS_CANONICAL
UniRef90_UPI002417F910	363	0.9803	PASS_CANONICAL
UniRef90_UPI001EE95017	363	0.9831	PASS_CANONICAL
UniRef90_UPI001F2FDBC8	363	0.9606	PASS_CANONICAL
UniRef90_UPI000E282946	363	0.9493	PASS_CANONICAL
UniRef90_UPI0020CA2874	363	0.9690	PASS_CANONICAL
UniRef90_P44303	362	0.9831	PASS_CANONICAL
UniRef90_Q6CDZ3	362	0.9859	PASS_CANONICAL
UniRef90_G5EB34	362	0.9859	PASS_CANONICAL
UniRef90_A0A1X2HQE5	362	0.9775	PASS_CANONICAL
UniRef90_M5E928	360	0.9775	PASS_CANONICAL
UniRef90_A0A1Y2FET0	362	0.9803	PASS_CANONICAL
UniRef90_A0A9P4JD21	362	0.9831	PASS_CANONICAL
UniRef90_A0A163JHW1	362	0.7831	PASS_CANONICAL
UniRef90_A0A8H7R5K8	362	0.9944	PASS_CANONICAL
UniRef90_A0A1D2VMK0	362	0.9831	PASS_CANONICAL
UniRef90_A0A6A5Y340	362	0.9887	PASS_CANONICAL
UniRef90_A0A0N1HVH7	362	0.9831	PASS_CANONICAL
UniRef90_R4XBV4	362	0.9746	PASS_CANONICAL
UniRef90_A0A1F2Q147	362	0.9803	PASS_CANONICAL
UniRef90_A0A6G1HQF7	362	0.9831	PASS_CANONICAL
