seq_id	seq_len	core_start	core_end	hmm_from	hmm_to	coverage	n_hits	n_env_segments	stitched_flag	core_residues	env_segments	raw_env_start	raw_env_end	pad_left	pad_right
UniRef90_A0A550JDH6	355	1	355	19	507	0.9386	1	1	N	355	1-355	1	355	0	0
UniRef90_A0A917Z728	355	1	355	18	504	0.9347	1	1	N	355	2-354	2	354	1	1
UniRef90_A0ABU2WDN3	355	1	355	19	508	0.9405	1	1	N	355	1-354	1	354	0	1
UniRef90_A0A1G8RML2	355	1	355	30	504	0.9117	1	1	N	355	9-355	9	355	8	0
UniRef90_A0A1D2QT68	355	1	355	18	504	0.9347	1	1	N	355	1-353	1	353	0	2
UniRef90_A0A420XJC6	355	1	355	20	508	0.9386	1	1	N	355	2-355	2	355	1	0
UniRef90_A0A847S8T9	355	1	355	20	505	0.9328	1	1	N	355	1-353	1	353	0	2
UniRef90_A0ABD4T2B9	355	1	355	18	504	0.9347	1	1	N	355	1-353	1	353	0	2
UniRef90_A0ABX3KVP2	355	1	355	21	509	0.9386	1	1	N	355	1-355	1	355	0	0
UniRef90_A0A3B0Z064	355	1	355	18	507	0.9405	1	1	N	355	1-353	1	353	0	2
UniRef90_A0A3B0Y4C8	355	1	355	22	503	0.9251	1	1	N	355	2-352	2	352	1	3
UniRef90_UPI0005C1E827	355	1	355	21	510	0.9405	1	1	N	355	1-355	1	355	0	0
UniRef90_UPI0024ADDD15	355	1	355	46	505	0.8829	1	1	N	355	15-355	15	355	14	0
UniRef90_UPI002446EB49	355	1	355	27	502	0.9136	1	1	N	355	8-355	8	355	7	0
UniRef90_D0YX76	352	1	352	30	506	0.9155	1	1	N	352	4-352	4	352	3	0
UniRef90_UPI0018DBF89D	355	1	355	20	508	0.9386	1	1	N	355	3-355	3	355	2	0
UniRef90_A0AC61R6U8	343	1	343	28	500	0.9079	1	1	N	343	2-343	2	343	1	0
UniRef90_UPI00061A68E8	355	1	355	31	500	0.9021	1	1	N	355	7-352	7	352	6	3
UniRef90_UPI000E72175B	355	1	355	20	504	0.9309	1	1	N	355	2-352	2	352	1	3
UniRef90_UPI0014490067	355	1	355	23	505	0.9271	1	1	N	355	1-351	1	351	0	4
UniRef90_UPI00339D23C4	355	1	355	28	504	0.9155	1	1	N	355	3-354	3	354	2	1
UniRef90_Q8EIS9	352	1	352	20	508	0.9386	1	1	N	352	2-352	2	352	1	0
UniRef90_UPI003A86CEA2	355	1	355	24	506	0.9271	1	1	N	355	2-353	2	353	1	2
UniRef90_UPI002F935694	355	1	355	26	509	0.9290	1	1	N	355	3-354	3	354	2	1
UniRef90_UPI00156A0141	355	1	355	18	504	0.9347	1	1	N	355	2-354	2	354	1	1
UniRef90_UPI0025E8A37F	355	1	355	20	508	0.9386	1	1	N	355	1-355	1	355	0	0
UniRef90_UPI003F379979	355	1	355	14	511	0.9559	1	1	N	355	1-355	1	355	0	0
UniRef90_UPI001F223DBD	355	1	355	20	504	0.9309	1	1	N	355	4-355	4	355	3	0
UniRef90_UPI00398EC9AE	355	1	355	14	509	0.9520	1	1	N	355	1-355	1	355	0	0
UniRef90_UPI0022B323AD	355	1	355	18	504	0.9347	1	1	N	355	1-354	1	354	0	1
UniRef90_UPI002E7A53D2	355	1	355	17	507	0.9424	1	1	N	355	2-355	2	355	1	0
UniRef90_UPI0037434273	355	1	355	20	510	0.9424	1	1	N	355	1-355	1	355	0	0
UniRef90_UPI00194E33ED	355	1	355	20	507	0.9367	1	1	N	355	1-355	1	355	0	0
UniRef90_UPI0020208AA2	355	1	355	23	505	0.9271	1	1	N	355	4-355	4	355	3	0
UniRef90_UPI00342040F3	355	1	355	30	513	0.9290	1	1	N	355	1-347	1	347	0	8
UniRef90_UPI00083810F7	355	1	355	30	505	0.9136	1	1	N	355	1-348	1	348	0	7
UniRef90_UPI000C0E021D	355	1	355	23	503	0.9232	1	1	N	355	10-355	10	355	9	0
UniRef90_UPI000C7A5A8C	355	1	355	19	510	0.9443	1	1	N	355	2-355	2	355	1	0
UniRef90_UPI000B349794	355	1	355	23	505	0.9271	1	1	N	355	2-354	2	354	1	1
UniRef90_A0A2T1DN12	353	1	353	20	504	0.9309	1	1	N	353	1-351	1	351	0	2
UniRef90_UPI00195FD747	355	1	355	20	497	0.9175	1	1	N	355	8-354	8	354	7	1
UniRef90_UPI00244EC909	355	1	355	18	508	0.9424	1	1	N	355	2-355	2	355	1	0
UniRef90_UPI00102DCE06	355	1	355	18	508	0.9424	1	1	N	355	1-355	1	355	0	0
UniRef90_UPI001067ABE2	355	1	355	18	508	0.9424	1	1	N	355	2-355	2	355	1	0
UniRef90_UPI000AD31FA7	355	1	355	20	509	0.9405	1	1	N	355	2-355	2	355	1	0
UniRef90_UPI002225F68A	355	1	355	17	511	0.9501	1	1	N	355	1-355	1	355	0	0
UniRef90_UPI00272B2525	355	1	355	19	504	0.9328	1	1	N	355	5-355	5	355	4	0
UniRef90_A0A068RWS3	353	1	353	21	508	0.9367	1	1	N	353	1-352	1	352	0	1
UniRef90_A0AA35WDP0	354	1	354	22	503	0.9251	1	1	N	354	3-354	3	354	2	0
UniRef90_Q935X2	354	1	354	18	504	0.9347	1	1	N	354	1-351	1	351	0	3
UniRef90_A0A7M2K9I9	354	1	354	27	507	0.9232	1	1	N	354	3-353	3	353	2	1
UniRef90_B8HLG2	354	1	354	19	505	0.9347	1	1	N	354	1-351	1	351	0	3
UniRef90_A0AAT9FRR9	354	1	354	19	508	0.9405	1	1	N	354	2-354	2	354	1	0
UniRef90_A0A7C2P5U4	354	1	354	17	503	0.9347	1	1	N	354	1-351	1	351	0	3
UniRef90_A0A376D9W3	354	1	354	13	508	0.9520	1	1	N	354	1-354	1	354	0	0
UniRef90_A0A378XCM2	354	1	354	19	509	0.9424	1	1	N	354	1-354	1	354	0	0
UniRef90_A0A6B2M4Q6	354	1	354	20	505	0.9328	1	1	N	354	2-354	2	354	1	0
UniRef90_A0A0S2SIN8	354	1	354	22	506	0.9309	1	1	N	354	2-352	2	352	1	2
UniRef90_A0A842HA38	354	1	354	20	506	0.9347	1	1	N	354	2-353	2	353	1	1
UniRef90_A0A3A6UKH9	354	1	354	18	508	0.9424	1	1	N	354	1-354	1	354	0	0
UniRef90_A0A3S1CTZ6	354	1	354	21	497	0.9155	1	1	N	354	4-354	4	354	3	0
UniRef90_A0A0P1FST6	354	1	354	20	508	0.9386	1	1	N	354	1-352	1	352	0	2
UniRef90_A0A653KUD8	354	1	354	29	508	0.9213	1	1	N	354	3-352	3	352	2	2
UniRef90_A0A5C8P6R6	354	1	354	19	507	0.9386	1	1	N	354	1-354	1	354	0	0
UniRef90_A0A395JLR8	354	1	354	18	508	0.9424	1	1	N	354	1-354	1	354	0	0
UniRef90_A0A1Y1SI37	354	1	354	19	510	0.9443	1	1	N	354	1-354	1	354	0	0
UniRef90_A0AAQ3QUP9	354	1	354	20	505	0.9328	1	1	N	354	2-354	2	354	1	0
UniRef90_A0A934S7C6	354	1	354	18	508	0.9424	1	1	N	354	2-354	2	354	1	0
UniRef90_A0A443JGG8	354	1	354	23	507	0.9309	1	1	N	354	2-354	2	354	1	0
UniRef90_A0A085JJ82	354	1	354	20	501	0.9251	1	1	N	354	2-353	2	353	1	1
UniRef90_A0A1Y0D7Y6	354	1	354	27	501	0.9117	1	1	N	354	9-354	9	354	8	0
UniRef90_A0ABS5A819	354	1	354	25	507	0.9271	1	1	N	354	4-354	4	354	3	0
UniRef90_A0A517YYP9	354	1	354	19	502	0.9290	1	1	N	354	2-354	2	354	1	0
UniRef90_A0A1Q9GSW9	354	1	354	26	503	0.9175	1	1	N	354	4-350	4	350	3	4
UniRef90_A0A951P7M3	354	1	354	18	504	0.9347	1	1	N	354	1-352	1	352	0	2
UniRef90_A0A4R3Z6S3	354	1	354	19	504	0.9328	1	1	N	354	1-353	1	353	0	1
UniRef90_A0A9D1PUT8	354	1	354	30	507	0.9175	1	1	N	354	4-353	4	353	3	1
UniRef90_A0ABT6EYV4	354	1	354	21	504	0.9290	1	1	N	354	1-351	1	351	0	3
UniRef90_A0A128F735	354	1	354	19	508	0.9405	1	1	N	354	2-354	2	354	1	0
UniRef90_A0ABV7WW21	354	1	354	18	505	0.9367	1	1	N	354	1-354	1	354	0	0
UniRef90_A0ABS5SFW8	354	1	354	19	507	0.9386	1	1	N	354	1-353	1	353	0	1
UniRef90_A0ABS8DWM1	354	1	354	24	504	0.9232	1	1	N	354	5-354	5	354	4	0
UniRef90_A0A0M4DJF4	354	1	354	19	507	0.9386	1	1	N	354	1-353	1	353	0	1
UniRef90_A0A9D9E6V3	354	1	354	19	508	0.9405	1	1	N	354	1-353	1	353	0	1
UniRef90_A0A1R3VQF6	354	1	354	16	507	0.9443	1	1	N	354	1-354	1	354	0	0
UniRef90_A0A1I4RC16	354	1	354	23	503	0.9232	1	1	N	354	8-354	8	354	7	0
UniRef90_A0ABP9S2U9	354	1	354	20	507	0.9367	1	1	N	354	2-354	2	354	1	0
UniRef90_A0A9D1VBY6	354	1	354	19	508	0.9405	1	1	N	354	2-354	2	354	1	0
UniRef90_A0A2A5WH01	354	1	354	18	503	0.9328	1	1	N	354	1-353	1	353	0	1
UniRef90_A0A7X1E427	354	1	354	19	506	0.9367	1	1	N	354	3-354	3	354	2	0
UniRef90_A0ABS8CP91	354	1	354	20	505	0.9328	1	1	N	354	2-354	2	354	1	0
UniRef90_A0A6L8LMU3	354	1	354	19	508	0.9405	1	1	N	354	1-353	1	353	0	1
UniRef90_A0ABX7YWY1	354	1	354	32	509	0.9175	1	1	N	354	8-354	8	354	7	0
UniRef90_A0AAE4FQ93	354	1	354	18	505	0.9367	1	1	N	354	1-352	1	352	0	2
UniRef90_A0A8J3BCI9	354	1	354	38	508	0.9040	1	1	N	354	14-354	14	354	13	0
UniRef90_A0A095UVQ4	354	1	354	24	504	0.9232	1	1	N	354	4-354	4	354	3	0
UniRef90_A0A840IP51	354	1	354	53	510	0.8791	1	1	N	354	15-354	15	354	14	0
UniRef90_A0A0R2X686	354	1	354	12	500	0.9386	1	1	N	354	2-354	2	354	1	0
UniRef90_A0AA37S6T1	354	1	354	24	505	0.9251	1	1	N	354	2-354	2	354	1	0
UniRef90_A0A2S5TJ04	354	1	354	21	509	0.9386	1	1	N	354	2-354	2	354	1	0
UniRef90_A0ABV7C7C8	354	1	354	27	508	0.9251	1	1	N	354	3-354	3	354	2	0
UniRef90_Q0VQZ7	354	1	354	26	496	0.9040	1	1	N	354	10-354	10	354	9	0
UniRef90_Q8DIL5	353	1	353	21	504	0.9290	1	1	N	353	1-351	1	351	0	2
UniRef90_A0A4V6NPG9	354	1	354	19	507	0.9386	1	1	N	354	1-352	1	352	0	2
UniRef90_A0A1I4ZGG9	354	1	354	19	508	0.9405	1	1	N	354	1-354	1	354	0	0
UniRef90_A0ABV8CKA9	354	1	354	21	507	0.9347	1	1	N	354	2-353	2	353	1	1
UniRef90_A0A9J6RLL8	354	1	354	19	508	0.9405	1	1	N	354	2-354	2	354	1	0
UniRef90_A0A448TDY4	354	1	354	22	504	0.9271	1	1	N	354	4-354	4	354	3	0
UniRef90_E1IIA7	354	1	354	18	507	0.9405	1	1	N	354	2-354	2	354	1	0
UniRef90_A0A1W2D851	354	1	354	20	504	0.9309	1	1	N	354	1-354	1	354	0	0
UniRef90_A0A918XJQ8	354	1	354	17	507	0.9424	1	1	N	354	1-354	1	354	0	0
UniRef90_A0ABP6AAC7	354	1	354	22	507	0.9328	1	1	N	354	8-354	8	354	7	0
UniRef90_A1BFF4	354	1	354	19	502	0.9290	1	1	N	354	1-354	1	354	0	0
UniRef90_A0ABS5JV79	354	1	354	22	504	0.9271	1	1	N	354	2-353	2	353	1	1
UniRef90_A0ABW8NEY4	354	1	354	27	505	0.9194	1	1	N	354	4-354	4	354	3	0
UniRef90_A0ABX1J0X7	354	1	354	20	507	0.9367	1	1	N	354	2-354	2	354	1	0
UniRef90_A0A8J6TNT6	354	1	354	19	508	0.9405	1	1	N	354	2-354	2	354	1	0
UniRef90_A0A2U3BBK8	354	1	354	25	505	0.9232	1	1	N	354	3-354	3	354	2	0
UniRef90_A0A518I4N7	347	1	347	18	503	0.9328	1	1	N	347	1-347	1	347	0	0
UniRef90_A0A1C7PB45	354	1	354	14	509	0.9520	1	1	N	354	1-354	1	354	0	0
UniRef90_E1R732	354	1	354	17	505	0.9386	1	1	N	354	2-354	2	354	1	0
UniRef90_B8KXK3	354	1	354	21	508	0.9367	1	1	N	354	3-353	3	353	2	1
UniRef90_A0A8B6X835	354	1	354	19	508	0.9405	1	1	N	354	1-353	1	353	0	1
UniRef90_A0A4R2N191	354	1	354	28	505	0.9175	1	1	N	354	5-354	5	354	4	0
UniRef90_A0A2N5X401	354	1	354	17	504	0.9367	1	1	N	354	1-354	1	354	0	0
UniRef90_B7K959	354	1	354	19	504	0.9328	1	1	N	354	1-352	1	352	0	2
UniRef90_A0A1X0XN01	354	1	354	22	506	0.9309	1	1	N	354	2-352	2	352	1	2
UniRef90_A0A317C876	354	1	354	18	508	0.9424	1	1	N	354	1-354	1	354	0	0
UniRef90_A0A3B0ZML6	354	1	354	18	508	0.9424	1	1	N	354	1-354	1	354	0	0
UniRef90_UPI0021C3E164	354	1	354	20	508	0.9386	1	1	N	354	2-353	2	353	1	1
UniRef90_UPI003260600B	354	1	354	27	505	0.9194	1	1	N	354	8-352	8	352	7	2
UniRef90_UPI0016882ABB	354	1	354	18	505	0.9367	1	1	N	354	1-353	1	353	0	1
UniRef90_UPI001408B266	354	1	354	28	499	0.9060	1	1	N	354	15-354	15	354	14	0
UniRef90_UPI0009502B8D	354	1	354	21	504	0.9290	1	1	N	354	2-351	2	351	1	3
UniRef90_UPI0008965D67	354	1	354	20	505	0.9328	1	1	N	354	2-354	2	354	1	0
UniRef90_UPI000BB5607F	354	1	354	19	504	0.9328	1	1	N	354	1-353	1	353	0	1
UniRef90_UPI000570CD45	354	1	354	19	508	0.9405	1	1	N	354	1-354	1	354	0	0
UniRef90_UPI00299E21F8	354	1	354	28	499	0.9060	1	1	N	354	12-354	12	354	11	0
UniRef90_UPI00112C9B46	354	1	354	20	504	0.9309	1	1	N	354	1-353	1	353	0	1
UniRef90_UPI00177D8A75	354	1	354	21	504	0.9290	1	1	N	354	1-347	1	347	0	7
UniRef90_A0A151JI12	340	1	340	30	507	0.9175	1	1	N	340	1-339	1	339	0	1
UniRef90_A0A1T4LV26	353	1	353	26	504	0.9194	1	1	N	353	3-353	3	353	2	0
UniRef90_UPI0021DA3F42	354	1	354	18	504	0.9347	1	1	N	354	1-353	1	353	0	1
UniRef90_UPI00202AF649	354	1	354	18	500	0.9271	1	1	N	354	3-353	3	353	2	1
UniRef90_UPI0004902CD5	354	1	354	19	503	0.9309	1	1	N	354	3-353	3	353	2	1
UniRef90_UPI00034C5FEF	354	1	354	22	504	0.9271	1	1	N	354	2-354	2	354	1	0
UniRef90_UPI0032DF5AD3	354	1	354	17	504	0.9367	1	1	N	354	1-353	1	353	0	1
UniRef90_UPI002D1D5035	354	1	354	22	501	0.9213	1	1	N	354	6-354	6	354	5	0
UniRef90_UPI000B3636E6	354	1	354	19	509	0.9424	1	1	N	354	1-354	1	354	0	0
UniRef90_A0A545TEM7	352	1	352	19	504	0.9328	1	1	N	352	1-351	1	351	0	1
UniRef90_UPI0026035279	354	1	354	20	508	0.9386	1	1	N	354	2-353	2	353	1	1
UniRef90_UPI003EDC5041	354	1	354	26	507	0.9251	1	1	N	354	2-354	2	354	1	0
UniRef90_UPI00404976EC	354	1	354	18	511	0.9482	1	1	N	354	1-354	1	354	0	0
UniRef90_V7I895	346	1	346	27	505	0.9194	1	1	N	346	1-346	1	346	0	0
UniRef90_UPI002A75B3BF	354	1	354	18	507	0.9405	1	1	N	354	1-354	1	354	0	0
UniRef90_UPI003593D6C3	354	1	354	31	505	0.9117	1	1	N	354	8-353	8	353	7	1
UniRef90_UPI002FC5CC23	354	1	354	20	506	0.9347	1	1	N	354	1-353	1	353	0	1
UniRef90_J4JVU4	353	1	353	20	499	0.9213	1	1	N	353	7-353	7	353	6	0
UniRef90_UPI001C8141DD	354	1	354	22	504	0.9271	1	1	N	354	3-354	3	354	2	0
UniRef90_UPI001BACB535	354	1	354	17	505	0.9386	1	1	N	354	3-354	3	354	2	0
UniRef90_UPI00384EED4A	354	1	354	21	504	0.9290	1	1	N	354	1-352	1	352	0	2
UniRef90_UPI002E26EE05	354	1	354	19	507	0.9386	1	1	N	354	3-354	3	354	2	0
UniRef90_UPI0028DF53F2	354	1	354	19	508	0.9405	1	1	N	354	1-354	1	354	0	0
UniRef90_UPI000421C5B1	354	1	354	19	508	0.9405	1	1	N	354	2-354	2	354	1	0
UniRef90_UPI001268FC95	354	1	354	18	509	0.9443	1	1	N	354	1-354	1	354	0	0
UniRef90_UPI0040464591	354	1	354	21	504	0.9290	1	1	N	354	1-352	1	352	0	2
UniRef90_UPI00048C1721	354	1	354	19	509	0.9424	1	1	N	354	1-354	1	354	0	0
UniRef90_UPI001ADA8BFE	354	1	354	18	508	0.9424	1	1	N	354	1-354	1	354	0	0
UniRef90_A0ACC2IAQ6	353	1	353	41	508	0.8983	1	1	N	353	13-352	13	352	12	1
UniRef90_A0A9P4JRY1	353	1	353	31	508	0.9175	1	1	N	353	4-353	4	353	3	0
UniRef90_A0AAT9FS54	353	1	353	19	505	0.9347	1	1	N	353	1-352	1	352	0	1
UniRef90_A0A372KMX5	353	1	353	32	504	0.9079	1	1	N	353	3-348	3	348	2	5
UniRef90_D2U0F8	353	1	353	20	508	0.9386	1	1	N	353	1-353	1	353	0	0
UniRef90_C3X5J7	353	1	353	17	508	0.9443	1	1	N	353	1-353	1	353	0	0
UniRef90_A0A5C6Q3G1	353	1	353	22	507	0.9328	1	1	N	353	2-353	2	353	1	0
UniRef90_A0A380TWD0	353	1	353	30	506	0.9155	1	1	N	353	3-353	3	353	2	0
UniRef90_A0A171KPC0	353	1	353	18	508	0.9424	1	1	N	353	1-352	1	352	0	1
UniRef90_A0A5J6WJ30	353	1	353	19	507	0.9386	1	1	N	353	1-353	1	353	0	0
UniRef90_A0AAV2VS80	353	1	353	34	508	0.9117	1	1	N	353	5-352	5	352	4	1
UniRef90_A0ABU1AU43	353	1	353	22	508	0.9347	1	1	N	353	2-353	2	353	1	0
UniRef90_A0A1V0HL38	351	1	351	22	504	0.9271	1	1	N	351	3-350	3	350	2	1
UniRef90_A0A5J6WPK2	353	1	353	21	507	0.9347	1	1	N	353	2-353	2	353	1	0
UniRef90_A0A1Z4LHL6	353	1	353	19	501	0.9271	1	1	N	353	4-353	4	353	3	0
UniRef90_A0A2N9LGW1	353	1	353	18	508	0.9424	1	1	N	353	1-353	1	353	0	0
UniRef90_A0A934RY58	353	1	353	18	509	0.9443	1	1	N	353	1-353	1	353	0	0
UniRef90_A0A927FCV1	353	1	353	19	508	0.9405	1	1	N	353	1-352	1	352	0	1
UniRef90_A0A3N1PHC8	353	1	353	28	504	0.9155	1	1	N	353	3-352	3	352	2	1
UniRef90_A0A1G7BG07	353	1	353	21	505	0.9309	1	1	N	353	2-351	2	351	1	2
UniRef90_A0A1H6RTW9	353	1	353	29	505	0.9155	1	1	N	353	2-353	2	353	1	0
UniRef90_A0ABV7EMQ4	353	1	353	25	501	0.9155	1	1	N	353	8-353	8	353	7	0
UniRef90_C7RCK5	353	1	353	18	503	0.9328	1	1	N	353	4-353	4	353	3	0
UniRef90_A0A7Y0LBT4	353	1	353	21	508	0.9367	1	1	N	353	2-353	2	353	1	0
UniRef90_B3QNY2	353	1	353	18	504	0.9347	1	1	N	353	1-352	1	352	0	1
UniRef90_A0ABV5SCV4	353	1	353	20	508	0.9386	1	1	N	353	2-353	2	353	1	0
UniRef90_A0A369YKS7	353	1	353	30	505	0.9136	1	1	N	353	3-351	3	351	2	2
UniRef90_A0A4Y6PQA2	353	1	353	19	508	0.9405	1	1	N	353	2-353	2	353	1	0
UniRef90_A0ABV7LPJ5	353	1	353	20	504	0.9309	1	1	N	353	2-353	2	353	1	0
UniRef90_W4LYQ5	353	1	353	17	507	0.9424	1	1	N	353	1-353	1	353	0	0
UniRef90_A0A7X0NGY9	353	1	353	22	507	0.9328	1	1	N	353	2-353	2	353	1	0
UniRef90_A0A511N5Y9	353	1	353	19	504	0.9328	1	1	N	353	1-352	1	352	0	1
UniRef90_Q1JYE7	353	1	353	20	506	0.9347	1	1	N	353	1-353	1	353	0	0
UniRef90_A0A511D1I8	353	1	353	21	507	0.9347	1	1	N	353	2-353	2	353	1	0
UniRef90_C4K8L3	353	1	353	23	506	0.9290	1	1	N	353	4-353	4	353	3	0
UniRef90_A0ABP9LYJ4	353	1	353	18	509	0.9443	1	1	N	353	1-353	1	353	0	0
UniRef90_A0A4R6TU16	353	1	353	21	504	0.9290	1	1	N	353	3-353	3	353	2	0
UniRef90_A0A1H3X1U6	352	1	352	19	501	0.9271	1	1	N	352	1-350	1	350	0	2
UniRef90_A0ABZ0X0S2	353	1	353	22	503	0.9251	1	1	N	353	6-353	6	353	5	0
UniRef90_A0A1C4GX50	353	1	353	30	505	0.9136	1	1	N	353	4-353	4	353	3	0
UniRef90_A0A239SM62	353	1	353	56	502	0.8580	1	1	N	353	9-348	9	348	8	5
UniRef90_A0A4Q4GZ39	353	1	353	28	507	0.9213	1	1	N	353	4-352	4	352	3	1
UniRef90_A0A510HGL2	353	1	353	19	507	0.9386	1	1	N	353	1-352	1	352	0	1
UniRef90_A0ABP8QIY0	353	1	353	29	509	0.9232	1	1	N	353	5-353	5	353	4	0
UniRef90_A0A4Q1C551	353	1	353	17	508	0.9443	1	1	N	353	1-353	1	353	0	0
UniRef90_A0ABT7F4Y9	353	1	353	18	508	0.9424	1	1	N	353	1-353	1	353	0	0
UniRef90_A0A1B2LZJ0	353	1	353	24	506	0.9271	1	1	N	353	2-350	2	350	1	3
UniRef90_A0A521EY47	353	1	353	22	504	0.9271	1	1	N	353	2-351	2	351	1	2
UniRef90_A0A3P5XVW8	353	1	353	20	506	0.9347	1	1	N	353	2-353	2	353	1	0
UniRef90_A0ABT7DTQ5	353	1	353	18	508	0.9424	1	1	N	353	1-353	1	353	0	0
UniRef90_A0A1U7NFK5	353	1	353	29	505	0.9155	1	1	N	353	2-353	2	353	1	0
UniRef90_A0A2U8DZH9	353	1	353	18	504	0.9347	1	1	N	353	1-352	1	352	0	1
UniRef90_A0A084CM92	353	1	353	33	505	0.9079	1	1	N	353	12-352	12	352	11	1
UniRef90_A0A2U2DVJ0	353	1	353	19	508	0.9405	1	1	N	353	2-353	2	353	1	0
UniRef90_A0ABV2B4J5	353	1	353	27	500	0.9098	1	1	N	353	10-353	10	353	9	0
UniRef90_A0A290Z5F6	351	1	351	35	507	0.9079	1	1	N	351	11-351	11	351	10	0
UniRef90_A0A0M2Q1P6	353	1	353	18	504	0.9347	1	1	N	353	1-351	1	351	0	2
UniRef90_A0A7X1E768	353	1	353	29	501	0.9079	1	1	N	353	7-353	7	353	6	0
UniRef90_A0A2S8FBD0	352	1	352	21	504	0.9290	1	1	N	352	1-351	1	351	0	1
UniRef90_A0A840VFR6	353	1	353	18	504	0.9347	1	1	N	353	1-353	1	353	0	0
UniRef90_A0A317ZGW7	353	1	353	21	507	0.9347	1	1	N	353	2-353	2	353	1	0
UniRef90_A0A6G8RVM2	353	1	353	27	505	0.9194	1	1	N	353	5-353	5	353	4	0
UniRef90_A0A4V3D9W8	353	1	353	20	504	0.9309	1	1	N	353	1-353	1	353	0	0
UniRef90_A0A1H1PFQ2	353	1	353	27	504	0.9175	1	1	N	353	9-353	9	353	8	0
UniRef90_A0A9Q3YQ13	353	1	353	26	501	0.9136	1	1	N	353	4-353	4	353	3	0
UniRef90_A0A517T5N8	353	1	353	18	502	0.9309	1	1	N	353	1-351	1	351	0	2
UniRef90_A0A227KEE0	353	1	353	19	507	0.9386	1	1	N	353	1-352	1	352	0	1
UniRef90_A0ABS0AE24	353	1	353	30	499	0.9021	1	1	N	353	10-352	10	352	9	1
UniRef90_A0A1J5SWG9	353	1	353	17	507	0.9424	1	1	N	353	1-353	1	353	0	0
UniRef90_T0YXB6	353	1	319	17	433	0.8004	1	1	N	319	1-299	1	299	0	20
UniRef90_A0A1J5QN37	353	1	353	18	509	0.9443	1	1	N	353	1-353	1	353	0	0
UniRef90_A0A0F9WD77	353	1	353	16	500	0.9309	1	1	N	353	5-353	5	353	4	0
UniRef90_A0A1W1CM09	353	1	353	18	504	0.9347	1	1	N	353	3-353	3	353	2	0
UniRef90_A0A3B1A6J6	353	1	353	17	508	0.9443	1	1	N	353	1-353	1	353	0	0
UniRef90_A0A3B0YYN0	353	1	353	22	506	0.9309	1	1	N	353	1-352	1	352	0	1
UniRef90_A0A3B0ZVX7	353	1	353	19	508	0.9405	1	1	N	353	2-353	2	353	1	0
UniRef90_A0A381V4H1	353	1	353	44	496	0.8695	1	1	N	353	15-352	15	352	14	1
UniRef90_A0A382CYK7	353	1	353	36	497	0.8868	1	1	N	353	17-351	17	351	16	2
UniRef90_UPI003AF643AB	353	1	353	30	506	0.9155	1	1	N	353	3-352	3	352	2	1
UniRef90_UPI003CFFF34E	353	1	353	36	504	0.9002	1	1	N	353	3-349	3	349	2	4
UniRef90_A0A1I5BJI8	342	1	342	29	502	0.9098	1	1	N	342	5-342	5	342	4	0
UniRef90_A0ABV8LYQ0	352	1	352	20	508	0.9386	1	1	N	352	2-352	2	352	1	0
UniRef90_UPI001B8C4FB4	353	1	353	27	505	0.9194	1	1	N	353	3-353	3	353	2	0
UniRef90_UPI0025DB50FF	353	1	353	23	503	0.9232	1	1	N	353	5-353	5	353	4	0
UniRef90_UPI0036F2F88D	353	1	353	33	504	0.9060	1	1	N	353	4-353	4	353	3	0
UniRef90_UPI000C4EEBBD	353	1	353	30	500	0.9040	1	1	N	353	18-353	18	353	17	0
UniRef90_UPI0030CE717F	353	1	353	31	508	0.9175	1	1	N	353	1-346	1	346	0	7
UniRef90_UPI003566E09F	353	1	353	21	507	0.9347	1	1	N	353	3-353	3	353	2	0
UniRef90_A0A0M2V4J8	352	1	352	20	505	0.9328	1	1	N	352	1-351	1	351	0	1
UniRef90_UPI000A334E44	353	1	353	30	507	0.9175	1	1	N	353	3-353	3	353	2	0
UniRef90_UPI001F4F1A85	353	1	353	30	508	0.9194	1	1	N	353	3-353	3	353	2	0
UniRef90_UPI00341F2539	353	1	353	17	507	0.9424	1	1	N	353	1-353	1	353	0	0
UniRef90_S0NQT4	342	1	342	49	502	0.8714	1	1	N	342	7-342	7	342	6	0
UniRef90_UPI0019FF19DB	353	1	353	18	506	0.9386	1	1	N	353	1-353	1	353	0	0
UniRef90_UPI00280D3DED	353	1	353	18	506	0.9386	1	1	N	353	1-352	1	352	0	1
UniRef90_UPI0025B3A9D9	353	1	353	24	501	0.9175	1	1	N	353	3-351	3	351	2	2
UniRef90_UPI001C4060ED	353	1	353	17	508	0.9443	1	1	N	353	1-353	1	353	0	0
UniRef90_UPI001F98BFD3	353	1	353	25	505	0.9232	1	1	N	353	3-353	3	353	2	0
UniRef90_UPI00054F9413	353	1	353	19	505	0.9347	1	1	N	353	1-353	1	353	0	0
UniRef90_UPI003FA59C75	353	1	353	28	499	0.9060	1	1	N	353	8-353	8	353	7	0
UniRef90_UPI0019125F18	353	1	353	21	505	0.9309	1	1	N	353	2-352	2	352	1	1
UniRef90_UPI0032ED0491	353	1	353	21	505	0.9309	1	1	N	353	2-352	2	352	1	1
UniRef90_A0A1B7L740	351	1	351	21	506	0.9328	1	1	N	351	1-351	1	351	0	0
UniRef90_UPI00258BCCA9	353	1	353	18	508	0.9424	1	1	N	353	1-352	1	352	0	1
UniRef90_UPI00137BEAF6	353	1	353	21	507	0.9347	1	1	N	353	2-352	2	352	1	1
