seq_id	subtype_source	aligned_length	gap_fraction	ambiguity_fraction	gap_or_ambiguity_fraction	core_length_before_alignment	is_target_or_representative	is_flagged_rescue	is_rescued479	recommended_curation_call	reason	notes
UniRef90_A0ABT8CPN8	Ib_len255	521	0.5432	0.0000	0.5432	284	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0ABT7B6Y1	Ib_len255	521	0.5432	0.0000	0.5432	281	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0ABP6LC55	Ib_len255	521	0.5432	0.0000	0.5432	306	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A934KJM2	Ib_len255	521	0.5432	0.0000	0.5432	267	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A8J6MZ64	Ib_len255	521	0.5432	0.0000	0.5432	272	false	false	true	manual_review_before_tree	exact rescued 255-279 aa set member has gap/ambiguity above 0.50	review before tree but do not remove without approval
UniRef90_A0A8E6B4K5	Ib_len255	521	0.5432	0.0000	0.5432	292	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A6P1YC40	Ib_len255	521	0.5432	0.0000	0.5432	270	false	false	true	manual_review_before_tree	exact rescued 255-279 aa set member has gap/ambiguity above 0.50	review before tree but do not remove without approval
UniRef90_A0A6N6RI71	Ib_len255	521	0.5432	0.0000	0.5432	296	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A5R9FDY1	Ib_len255	521	0.5432	0.0000	0.5432	281	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A5M4B7B1	Ib_len255	521	0.5432	0.0000	0.5432	296	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A5C6XC67	Ib_len255	521	0.5432	0.0000	0.5432	280	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A4R4ZXK4	Ib_len255	521	0.5432	0.0000	0.5432	293	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A4R2RJC9	Ib_len255	521	0.5432	0.0000	0.5432	312	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A385ADM1	Ib_len255	521	0.5432	0.0000	0.5432	281	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A2W1MXA6	Ib_len255	521	0.5432	0.0000	0.5432	292	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A235FA66	Ib_len255	521	0.5432	0.0000	0.5432	297	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A1M6T4V2	Ib_len255	521	0.5432	0.0000	0.5432	259	false	false	true	manual_review_before_tree	exact rescued 255-279 aa set member has gap/ambiguity above 0.50	review before tree but do not remove without approval
UniRef90_A0A1M6PGP5	Ib_len255	521	0.5432	0.0000	0.5432	261	false	false	true	manual_review_before_tree	exact rescued 255-279 aa set member has gap/ambiguity above 0.50	review before tree but do not remove without approval
UniRef90_A0A1G6SIL6	Ib_len255	521	0.5432	0.0000	0.5432	280	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A150FRT3	Ib_len255	521	0.5432	0.0000	0.5432	257	false	false	true	manual_review_before_tree	exact rescued 255-279 aa set member has gap/ambiguity above 0.50	review before tree but do not remove without approval
UniRef90_A0A0Q9YQW8	Ib_len255	521	0.5432	0.0000	0.5432	273	false	false	true	manual_review_before_tree	exact rescued 255-279 aa set member has gap/ambiguity above 0.50	review before tree but do not remove without approval
UniRef90_V5TES9	Ib_len255	521	0.5413	0.0000	0.5413	298	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI003BF8A1E8	Ib_len255	521	0.5413	0.0000	0.5413	291	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI003A86600A	Ib_len255	521	0.5413	0.0000	0.5413	323	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI00359C2103	Ib_len255	521	0.5413	0.0000	0.5413	277	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI003299903D	Ib_len255	521	0.5413	0.0000	0.5413	274	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI002A902C86	Ib_len255	521	0.5413	0.0000	0.5413	300	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI002658DC41	Ib_len255	521	0.5413	0.0000	0.5413	286	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI001D05796F	Ib_len255	521	0.5413	0.0000	0.5413	288	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI001BD94F07	Ib_len255	521	0.5413	0.0000	0.5413	321	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI00196A3ACE	Ib_len255	521	0.5413	0.0000	0.5413	287	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI001358FCBF	Ib_len255	521	0.5413	0.0000	0.5413	288	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI00082BF248	Ib_len255	521	0.5413	0.0000	0.5413	270	false	false	true	manual_review_before_tree	exact rescued 255-279 aa set member has gap/ambiguity above 0.50	review before tree but do not remove without approval
UniRef90_UPI00040BE019	Ib_len255	521	0.5413	0.0000	0.5413	291	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI0002171E89	Ib_len255	521	0.5413	0.0000	0.5413	292	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_T2GEM1	Ib_len255	521	0.5413	0.0000	0.5413	274	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_Q5JFX0	Ib_len255	521	0.5413	0.0000	0.5413	292	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_Q0AX59	Ib_len255	521	0.5413	0.0000	0.5413	275	false	false	true	manual_review_before_tree	exact rescued 255-279 aa set member has gap/ambiguity above 0.50	review before tree but do not remove without approval
UniRef90_M7N4E2	Ib_len255	521	0.5413	0.0000	0.5413	288	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_H3KDR7	Ib_len255	521	0.5413	0.0000	0.5413	273	false	false	true	manual_review_before_tree	exact rescued 255-279 aa set member has gap/ambiguity above 0.50	review before tree but do not remove without approval
UniRef90_E6QHH0	Ib_len255	521	0.5413	0.0000	0.5413	317	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_C8VZ18	Ib_len255	521	0.5413	0.0000	0.5413	273	false	false	true	manual_review_before_tree	exact rescued 255-279 aa set member has gap/ambiguity above 0.50	review before tree but do not remove without approval
UniRef90_B0CBX8	Ib_len255	521	0.5413	0.0000	0.5413	282	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0ABY4BKH5	Ib_len255	521	0.5413	0.0000	0.5413	289	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0ABX0A7H8	Ib_len255	521	0.5413	0.0000	0.5413	296	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0ABV9K5Q6	Ib_len255	521	0.5413	0.0000	0.5413	284	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0ABQ3V634	Ib_len255	521	0.5413	0.0000	0.5413	298	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0AB39N9T7	Ib_len255	521	0.5413	0.0000	0.5413	291	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0AAX4HKR4	Ib_len255	521	0.5413	0.0000	0.5413	255	false	false	true	manual_review_before_tree	exact rescued 255-279 aa set member has gap/ambiguity above 0.50	review before tree but do not remove without approval
UniRef90_A0AA49JGZ7	Ib_len255	521	0.5413	0.0000	0.5413	279	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0AA37SX39	Ib_len255	521	0.5413	0.0000	0.5413	279	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0AA35W277	Ib_len255	521	0.5413	0.0000	0.5413	257	false	false	true	manual_review_before_tree	exact rescued 255-279 aa set member has gap/ambiguity above 0.50	review before tree but do not remove without approval
UniRef90_A0A9D9J704	Ib_len255	521	0.5413	0.0000	0.5413	287	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A9D9HA46	Ib_len255	521	0.5413	0.0000	0.5413	287	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A9D1GRV1	Ib_len255	521	0.5413	0.0000	0.5413	279	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A943I1T3	Ib_len255	521	0.5413	0.0000	0.5413	301	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A940IH93	Ib_len255	521	0.5413	0.0000	0.5413	284	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A937DH05	Ib_len255	521	0.5413	0.0000	0.5413	293	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
