seq_id	dah7ps_score	kdops_score	delta	verdict
UniRef90_A0A432MHP7	109.5	377.7	-268.2	REMOVE
UniRef90_A0A432VB83	95.4	430.6	-335.2	REMOVE
UniRef90_A0A432VWZ1	85.1	425.6	-340.5	REMOVE
UniRef90_A0A432VZN7	90.7	428.9	-338.2	REMOVE
UniRef90_A0A432W5S5	87.1	417.3	-330.2	REMOVE
UniRef90_A0A432WER3	83.4	424.6	-341.2	REMOVE
UniRef90_A0A432WLK8	76.8	417.5	-340.7	REMOVE
UniRef90_A0A432XAI8	78.5	425.2	-346.7	REMOVE
UniRef90_A0A432YBM2	74.8	425.6	-350.8	REMOVE
UniRef90_A0A432ZB26	89.4	430.4	-341.0	REMOVE
UniRef90_A0A432ZH45	74.3	426.3	-352.0	REMOVE
UniRef90_A0A432ZNZ9	88.4	426.0	-337.6	REMOVE
UniRef90_A0A432ZRH8	83.1	424.5	-341.4	REMOVE
UniRef90_A0A433JIF3	110.6	448.9	-338.3	REMOVE
UniRef90_A0A433KJE1	82.5	411.9	-329.4	REMOVE
UniRef90_A0A433MXQ2	363.9	136.5	227.4	KEEP
UniRef90_A0A433RYK4	545.8	103.5	442.3	KEEP
UniRef90_A0A433SCG5	90.1	410.5	-320.4	REMOVE
UniRef90_A0A433VBE8	363.5	125.0	238.5	KEEP
UniRef90_A0A433VU74	358.0	123.2	234.8	KEEP
UniRef90_A0A433YAS6	510.8	103.9	406.9	KEEP
UniRef90_A0A434AXV7	173.3	51.1	122.2	KEEP
UniRef90_A0A434AYJ6	137.4	355.3	-217.9	REMOVE
UniRef90_A0A434AZL3	166.7	51.5	115.2	KEEP
UniRef90_A0A437J7J5	102.1	406.1	-304.0	REMOVE
UniRef90_A0A437JUJ5	99.9	444.0	-344.1	REMOVE
UniRef90_A0A437LTB0	89.1	421.0	-331.9	REMOVE
UniRef90_A0A437MB00	104.5	421.5	-317.0	REMOVE
UniRef90_A0A437ME58	120.0	413.7	-293.7	REMOVE
UniRef90_A0A437PRE8	117.4	329.3	-211.9	REMOVE
UniRef90_A0A437PRF5	161.2	37.0	124.2	KEEP
UniRef90_A0A437Q4N2	83.9	429.5	-345.6	REMOVE
UniRef90_A0A437QA61	78.5	426.5	-348.0	REMOVE
UniRef90_A0A437REK8	104.0	448.2	-344.2	REMOVE
UniRef90_A0A437S656	405.9	106.0	299.9	KEEP
UniRef90_A0A438AG88	110.9	409.2	-298.3	REMOVE
UniRef90_A0A443IT57	549.1	107.6	441.5	KEEP
UniRef90_A0A443KIF6	104.2	411.0	-306.8	REMOVE
UniRef90_A0A443L6D0	121.2	415.8	-294.6	REMOVE
UniRef90_A0A444HG24	163.2	44.8	118.4	KEEP
UniRef90_A0A445AZF6	57.9	174.7	-116.8	REMOVE
UniRef90_A0A445MT92	146.7	406.6	-259.9	REMOVE
UniRef90_A0A445MUU7	287.0	85.8	201.2	KEEP
UniRef90_A0A448D6Z3	82.9	399.0	-316.1	REMOVE
UniRef90_A0A448NP89	130.9	332.3	-201.4	REMOVE
UniRef90_A0A448TVD7	96.6	439.4	-342.8	REMOVE
UniRef90_A0A448U9M7	98.7	nan	nan	KEEP
UniRef90_A0A448VJ28	103.6	nan	nan	KEEP
UniRef90_A0A449BD33	344.9	114.8	230.1	KEEP
UniRef90_A0A449BKL1	412.6	122.0	290.6	KEEP
UniRef90_A0A450SKJ3	126.5	444.2	-317.7	REMOVE
UniRef90_A0A450SXA0	114.5	450.7	-336.2	REMOVE
UniRef90_A0A450TJ02	102.5	433.1	-330.6	REMOVE
UniRef90_A0A450URG2	113.6	444.1	-330.5	REMOVE
UniRef90_A0A450WNE9	112.8	434.8	-322.0	REMOVE
UniRef90_A0A450XF42	112.9	437.8	-324.9	REMOVE
UniRef90_A0A450YMX0	120.4	441.5	-321.1	REMOVE
UniRef90_A0A451A8B3	127.5	440.5	-313.0	REMOVE
UniRef90_A0A451D2K1	87.3	395.8	-308.5	REMOVE
UniRef90_A0A451D8B6	89.5	383.5	-294.0	REMOVE
UniRef90_A0A451DA95	92.6	403.5	-310.9	REMOVE
UniRef90_A0A451DD44	89.6	406.3	-316.7	REMOVE
UniRef90_A0A451DHZ9	95.8	388.5	-292.7	REMOVE
UniRef90_A0A451DJZ2	95.8	397.3	-301.5	REMOVE
UniRef90_A0A451DMN6	97.6	395.4	-297.8	REMOVE
UniRef90_A0A451EPC3	86.8	431.6	-344.8	REMOVE
UniRef90_A0A453AMQ1	81.9	284.2	-202.3	REMOVE
UniRef90_A0A454JMX0	359.2	87.8	271.4	KEEP
UniRef90_A0A455SY67	404.5	99.3	305.2	KEEP
UniRef90_A0A455U650	59.1	310.0	-250.9	REMOVE
UniRef90_A0A480AM32	99.9	412.9	-313.0	REMOVE
UniRef90_A0A483B3F6	120.6	353.3	-232.7	REMOVE
UniRef90_A0A484H4J7	92.0	394.8	-302.8	REMOVE
UniRef90_A0A484HNB3	175.9	41.2	134.7	KEEP
UniRef90_A0A484HQG1	127.3	389.0	-261.7	REMOVE
UniRef90_A0A485L3V2	94.1	308.6	-214.5	REMOVE
UniRef90_A0A485M0C0	405.8	114.7	291.1	KEEP
UniRef90_A0A485M2I9	410.7	120.6	290.1	KEEP
UniRef90_A0A494TFN3	108.3	396.6	-288.3	REMOVE
UniRef90_A0A494WH28	420.5	129.1	291.4	KEEP
UniRef90_A0A494WU04	405.0	119.9	285.1	KEEP
UniRef90_A0A494X0M5	432.2	115.0	317.2	KEEP
UniRef90_A0A494X0X8	411.6	115.1	296.5	KEEP
UniRef90_A0A494X8S2	101.1	432.2	-331.1	REMOVE
UniRef90_A0A494ZVI1	547.8	115.4	432.4	KEEP
UniRef90_A0A495BDH0	108.4	442.7	-334.3	REMOVE
UniRef90_A0A495E675	119.1	349.4	-230.3	REMOVE
UniRef90_A0A495MRH0	165.3	51.8	113.5	KEEP
UniRef90_A0A495PUK1	110.6	340.0	-229.4	REMOVE
UniRef90_A0A495VJD0	116.1	348.8	-232.7	REMOVE
UniRef90_A0A495WI56	185.3	47.3	138.0	KEEP
UniRef90_A0A495XSD7	399.1	107.3	291.8	KEEP
UniRef90_A0A497E642	449.3	121.8	327.5	KEEP
UniRef90_A0A497XD37	104.3	446.7	-342.4	REMOVE
UniRef90_A0A497XPW2	110.4	389.7	-279.3	REMOVE
UniRef90_A0A497ZPB3	99.7	400.6	-300.9	REMOVE
UniRef90_A0A498CD88	222.9	45.0	177.9	KEEP
UniRef90_A0A498CVA7	389.2	124.9	264.3	KEEP
UniRef90_A0A498D287	437.3	109.6	327.7	KEEP
UniRef90_A0A498DE55	557.9	112.8	445.1	KEEP
UniRef90_A0A498IT98	109.8	382.0	-272.2	REMOVE
UniRef90_A0A498JTU8	118.9	394.8	-275.9	REMOVE
UniRef90_A0A498R5S7	390.8	125.8	265.0	KEEP
UniRef90_A0A498RB91	425.3	118.0	307.3	KEEP
UniRef90_A0A498REB6	114.0	423.6	-309.6	REMOVE
UniRef90_A0A4D7AZE2	389.7	114.4	275.3	KEEP
UniRef90_A0A4D7BLL2	123.8	442.7	-318.9	REMOVE
UniRef90_A0A4D7JIX4	140.3	374.4	-234.1	REMOVE
UniRef90_A0A4D7JMX4	354.8	104.1	250.7	KEEP
UniRef90_A0A4D7JT00	160.0	52.6	107.4	KEEP
UniRef90_A0A4D7K7Z4	159.6	45.3	114.3	KEEP
UniRef90_A0A4D7QUM0	132.5	437.4	-304.9	REMOVE
UniRef90_A0A4P2VM60	124.5	325.8	-201.3	REMOVE
UniRef90_A0A4P5PGU8	420.4	108.4	312.0	KEEP
UniRef90_A0A4P6EWF1	474.8	111.4	363.4	KEEP
UniRef90_A0A4P6EWQ8	396.3	97.6	298.7	KEEP
UniRef90_A0A4P6JRH2	385.4	103.5	281.9	KEEP
UniRef90_A0A4P6JZ60	337.6	106.9	230.7	KEEP
UniRef90_A0A4P6Q159	394.6	105.5	289.1	KEEP
UniRef90_A0A4P6ZLN9	364.9	114.7	250.2	KEEP
UniRef90_A0A4P6ZWK2	558.3	118.6	439.7	KEEP
UniRef90_A0A4P7C019	112.4	445.6	-333.2	REMOVE
UniRef90_A0A4P7HIP8	107.3	416.2	-308.9	REMOVE
UniRef90_A0A4P7HLM3	121.3	408.3	-287.0	REMOVE
UniRef90_A0A4P7PTH3	161.7	49.2	112.5	KEEP
UniRef90_A0A4P7PVY0	122.7	330.9	-208.2	REMOVE
UniRef90_A0A4P7VJ45	129.0	359.1	-230.1	REMOVE
UniRef90_A0A4P7W3X9	168.8	47.5	121.3	KEEP
UniRef90_A0A4P7W6E5	113.3	353.1	-239.8	REMOVE
UniRef90_A0A4P8EDE5	106.2	425.8	-319.6	REMOVE
UniRef90_A0A4P8HP28	100.5	420.3	-319.8	REMOVE
UniRef90_A0A4P8KZL7	400.2	102.2	298.0	KEEP
UniRef90_A0A4P8L4Y9	120.5	396.3	-275.8	REMOVE
UniRef90_A0A4P8XM56	406.7	101.2	305.5	KEEP
UniRef90_A0A4P8XYB6	403.4	107.6	295.8	KEEP
UniRef90_A0A4P8YN59	89.1	423.7	-334.6	REMOVE
UniRef90_A0A4P9K5T1	115.7	449.9	-334.2	REMOVE
UniRef90_A0A4P9VSM9	102.1	435.0	-332.9	REMOVE
UniRef90_A0A4Q0I283	405.6	100.5	305.1	KEEP
UniRef90_A0A4Q0I2X2	421.1	106.3	314.8	KEEP
UniRef90_A0A4Q0I712	403.5	109.4	294.1	KEEP
UniRef90_A0A4Q0MGR0	122.5	341.9	-219.4	REMOVE
UniRef90_A0A4Q0MJT6	118.0	428.6	-310.6	REMOVE
UniRef90_A0A4Q0U6R7	180.6	57.7	122.9	KEEP
UniRef90_A0A4Q0VCP8	365.9	106.2	259.7	KEEP
UniRef90_A0A4Q0Y613	90.7	335.4	-244.7	REMOVE
UniRef90_A0A4Q0YUE1	408.3	110.1	298.2	KEEP
UniRef90_A0A4Q1AF11	92.8	335.6	-242.8	REMOVE
UniRef90_A0A4Q1AXH4	81.7	339.9	-258.2	REMOVE
UniRef90_A0A4Q1BXQ5	165.4	37.9	127.5	KEEP
UniRef90_A0A4Q1CFZ3	156.9	41.4	115.5	KEEP
UniRef90_A0A4Q1D9I5	121.9	336.8	-214.9	REMOVE
UniRef90_A0A4Q1JHZ4	138.2	358.7	-220.5	REMOVE
UniRef90_A0A4Q1JLU8	176.0	49.7	126.3	KEEP
UniRef90_A0A4Q1JNX4	165.6	48.5	117.1	KEEP
UniRef90_A0A4Q1JVQ5	92.2	403.5	-311.3	REMOVE
UniRef90_A0A4Q1K5Z7	165.0	50.4	114.6	KEEP
UniRef90_A0A4Q1KP73	123.7	334.2	-210.5	REMOVE
UniRef90_A0A4Q1KPE1	124.1	414.4	-290.3	REMOVE
UniRef90_A0A4Q1L0I3	163.4	40.0	123.4	KEEP
UniRef90_A0A4Q1SHK3	124.2	380.0	-255.8	REMOVE
UniRef90_A0A4Q1SHR8	407.3	111.5	295.8	KEEP
UniRef90_A0A4Q1SIV6	404.3	111.7	292.6	KEEP
UniRef90_A0A4Q2TDG5	99.7	429.5	-329.8	REMOVE
UniRef90_A0A4Q4K5B6	125.6	421.5	-295.9	REMOVE
UniRef90_A0A4Q4KRT1	336.9	115.5	221.4	KEEP
UniRef90_A0A4Q4KRT3	363.4	112.9	250.5	KEEP
UniRef90_A0A4Q4ZD90	390.2	114.5	275.7	KEEP
UniRef90_A0A4Q5IWT8	396.3	112.8	283.5	KEEP
UniRef90_A0A4Q5M1B7	115.5	333.8	-218.3	REMOVE
UniRef90_A0A4Q5M4A5	167.0	43.1	123.9	KEEP
UniRef90_A0A4Q7DIH5	118.6	434.2	-315.6	REMOVE
UniRef90_A0A4Q7EGH3	349.0	127.8	221.2	KEEP
UniRef90_A0A4Q7MID4	166.6	47.7	118.9	KEEP
UniRef90_A0A4Q7NGN6	404.6	112.5	292.1	KEEP
UniRef90_A0A4Q7NX14	112.6	341.9	-229.3	REMOVE
UniRef90_A0A4Q7NY33	183.9	53.5	130.4	KEEP
UniRef90_A0A4Q7P972	156.6	25.1	131.5	KEEP
UniRef90_A0A4Q7PML0	406.5	112.3	294.2	KEEP
UniRef90_A0A4Q7VNE7	102.2	440.8	-338.6	REMOVE
UniRef90_A0A4Q7YT70	107.8	377.2	-269.4	REMOVE
UniRef90_A0A4Q7YVV0	401.0	116.2	284.8	KEEP
UniRef90_A0A4Q7Z6B9	98.6	443.5	-344.9	REMOVE
UniRef90_A0A4Q8Q9F9	168.5	52.9	115.6	KEEP
UniRef90_A0A4Q8QL53	113.5	345.0	-231.5	REMOVE
UniRef90_A0A4Q9BEF7	118.0	322.6	-204.6	REMOVE
UniRef90_A0A4Q9DH17	519.3	107.6	411.7	KEEP
UniRef90_A0A4Q9DII4	390.4	95.2	295.2	KEEP
UniRef90_A0A4Q9FFG1	165.4	53.0	112.4	KEEP
UniRef90_A0A4Q9GBZ5	104.4	401.5	-297.1	REMOVE
UniRef90_A0A4Q9GN71	112.6	426.9	-314.3	REMOVE
UniRef90_A0A4Q9GVL7	100.7	418.3	-317.6	REMOVE
UniRef90_A0A4Q9JTQ9	97.3	374.2	-276.9	REMOVE
UniRef90_A0A4Q9R6N0	81.9	435.7	-353.8	REMOVE
UniRef90_A0A4Q9VQ17	99.3	429.7	-330.4	REMOVE
UniRef90_A0A4Q9Z795	163.8	37.9	125.9	KEEP
UniRef90_A0A4R0P7U8	103.3	421.4	-318.1	REMOVE
UniRef90_A0A4R1AXI9	574.9	112.5	462.4	KEEP
UniRef90_A0A4R1B760	137.9	329.4	-191.5	REMOVE
UniRef90_A0A4R1EXK9	107.7	435.5	-327.8	REMOVE
UniRef90_A0A4R1G5U6	94.0	439.2	-345.2	REMOVE
UniRef90_A0A4R1GA17	114.3	394.6	-280.3	REMOVE
UniRef90_A0A4R1HCX5	124.5	458.7	-334.2	REMOVE
UniRef90_A0A4R1J9F9	241.5	77.6	163.9	KEEP
UniRef90_A0A4R1JM25	92.9	423.8	-330.9	REMOVE
UniRef90_A0A4R1K7C6	405.0	108.4	296.6	KEEP
UniRef90_A0A4R1KBK3	425.1	95.3	329.8	KEEP
UniRef90_A0A4R1KS98	179.7	47.2	132.5	KEEP
UniRef90_A0A4R1L3Z3	122.7	380.0	-257.3	REMOVE
UniRef90_A0A4R1L4H7	390.5	102.6	287.9	KEEP
UniRef90_A0A4R1LEL1	406.0	114.4	291.6	KEEP
UniRef90_A0A4R1LP89	167.2	36.2	131.0	KEEP
UniRef90_A0A4R1M5K9	126.7	343.5	-216.8	REMOVE
UniRef90_A0A4R1M9H7	445.4	118.0	327.4	KEEP
UniRef90_A0A4R1MK02	429.2	115.9	313.3	KEEP
UniRef90_A0A4R1NDN6	90.7	427.1	-336.4	REMOVE
UniRef90_A0A4R1PZE2	401.5	104.5	297.0	KEEP
UniRef90_A0A4R1Q1S8	418.6	114.9	303.7	KEEP
UniRef90_A0A4R1QS54	391.0	104.5	286.5	KEEP
UniRef90_A0A4R1R7R0	411.6	123.4	288.2	KEEP
UniRef90_A0A4R1RGF9	118.0	403.5	-285.5	REMOVE
UniRef90_A0A4R1RYB7	427.1	104.4	322.7	KEEP
UniRef90_A0A4R2CQJ0	104.4	432.2	-327.8	REMOVE
UniRef90_A0A4R2EN81	157.8	56.8	101.0	KEEP
UniRef90_A0A4R2ETE5	139.7	360.1	-220.4	REMOVE
UniRef90_A0A4R2FED3	94.9	nan	nan	KEEP
UniRef90_A0A4R2GW20	114.9	431.4	-316.5	REMOVE
UniRef90_A0A4R2IC20	111.8	453.2	-341.4	REMOVE
UniRef90_A0A4R2JZH9	276.1	74.1	202.0	KEEP
UniRef90_A0A4R2KMZ1	97.9	403.4	-305.5	REMOVE
UniRef90_A0A4R2KUE4	397.3	130.9	266.4	KEEP
UniRef90_A0A4R2KXI9	101.7	407.2	-305.5	REMOVE
UniRef90_A0A4R2LFQ1	105.9	451.2	-345.3	REMOVE
UniRef90_A0A4R2N0W1	105.5	437.7	-332.2	REMOVE
UniRef90_A0A4R2N7E0	103.7	441.3	-337.6	REMOVE
UniRef90_A0A4R2NJF1	95.7	403.0	-307.3	REMOVE
UniRef90_A0A4R2P579	549.4	114.5	434.9	KEEP
UniRef90_A0A4R2RJC9	410.9	113.8	297.1	KEEP
UniRef90_A0A4R2RMD1	408.1	114.7	293.4	KEEP
UniRef90_A0A4R2RNA1	101.2	405.0	-303.8	REMOVE
UniRef90_A0A4R2TLQ3	425.3	124.7	300.6	KEEP
UniRef90_A0A4R3JEG9	102.6	429.2	-326.6	REMOVE
UniRef90_A0A4R3JQM4	122.2	453.1	-330.9	REMOVE
UniRef90_A0A4R3JUR3	391.1	109.4	281.7	KEEP
UniRef90_A0A4R3JVD0	390.7	108.3	282.4	KEEP
UniRef90_A0A4R3K272	421.0	111.0	310.0	KEEP
UniRef90_A0A4R3KCV8	115.5	411.9	-296.4	REMOVE
UniRef90_A0A4R3KE09	512.8	108.9	403.9	KEEP
UniRef90_A0A4R3KMG4	157.5	44.4	113.1	KEEP
UniRef90_A0A4R3KS64	113.7	347.8	-234.1	REMOVE
UniRef90_A0A4R3KXF0	381.4	124.7	256.7	KEEP
UniRef90_A0A4R3L5Z4	521.1	118.5	402.6	KEEP
UniRef90_A0A4R3LKH2	111.8	456.5	-344.7	REMOVE
UniRef90_A0A4R3M4E5	122.2	422.1	-299.9	REMOVE
UniRef90_A0A4R3M596	100.4	446.9	-346.5	REMOVE
UniRef90_A0A4R3MFR0	105.8	422.5	-316.7	REMOVE
UniRef90_A0A4R3MKV5	422.6	117.3	305.3	KEEP
UniRef90_A0A4R3MTX1	578.3	114.6	463.7	KEEP
UniRef90_A0A4R3P0H8	104.3	434.2	-329.9	REMOVE
UniRef90_A0A4R3UNG9	104.5	443.9	-339.4	REMOVE
UniRef90_A0A4R3Y3R8	226.6	40.4	186.2	KEEP
UniRef90_A0A4R3YGX5	114.1	453.4	-339.3	REMOVE
UniRef90_A0A4R3Z9Q0	398.4	119.4	279.0	KEEP
UniRef90_A0A4R4B3J8	499.3	111.6	387.7	KEEP
UniRef90_A0A4R4DZA4	136.2	323.6	-187.4	REMOVE
UniRef90_A0A4R4E0Y8	389.9	99.9	290.0	KEEP
UniRef90_A0A4R4E483	161.7	45.7	116.0	KEEP
UniRef90_A0A4R4KQL1	114.5	342.3	-227.8	REMOVE
UniRef90_A0A4R4MLS7	401.2	116.5	284.7	KEEP
UniRef90_A0A4R4ZXK4	368.2	113.5	254.7	KEEP
UniRef90_A0A4R5BUF9	398.2	108.7	289.5	KEEP
UniRef90_A0A4R5CKD3	377.1	124.9	252.2	KEEP
UniRef90_A0A4R5E3U5	395.1	111.6	283.5	KEEP
UniRef90_A0A4R5KYW2	483.8	105.9	377.9	KEEP
UniRef90_A0A4R5LS93	88.4	416.5	-328.1	REMOVE
UniRef90_A0A4R5MLM6	159.7	40.2	119.5	KEEP
UniRef90_A0A4R5N8K7	349.7	93.5	256.2	KEEP
UniRef90_A0A4R5PKR7	110.5	438.3	-327.8	REMOVE
UniRef90_A0A4R5TV98	117.5	461.0	-343.5	REMOVE
UniRef90_A0A4R6AJX4	108.8	404.9	-296.1	REMOVE
UniRef90_A0A4R6BLJ7	503.4	103.7	399.7	KEEP
UniRef90_A0A4R6BTQ7	488.7	110.5	378.2	KEEP
UniRef90_A0A4R6FE58	112.7	433.7	-321.0	REMOVE
UniRef90_A0A4R6G580	93.6	425.9	-332.3	REMOVE
UniRef90_A0A4R6IQQ2	156.9	41.2	115.7	KEEP
UniRef90_A0A4R6IWM7	128.2	336.4	-208.2	REMOVE
UniRef90_A0A4R6N3L3	97.8	419.5	-321.7	REMOVE
UniRef90_A0A4R6PQ41	71.7	426.9	-355.2	REMOVE
UniRef90_A0A4R6Q846	355.0	99.4	255.6	KEEP
UniRef90_A0A4R6Q8G4	408.6	108.2	300.4	KEEP
UniRef90_A0A4R6Q9Q2	160.3	40.9	119.4	KEEP
UniRef90_A0A4R6QTI5	108.6	442.5	-333.9	REMOVE
UniRef90_A0A4R6R768	105.4	397.4	-292.0	REMOVE
UniRef90_A0A4R6TIJ8	126.7	346.5	-219.8	REMOVE
UniRef90_A0A4R6U1D7	566.4	122.4	444.0	KEEP
UniRef90_A0A4R6UFT0	96.4	420.4	-324.0	REMOVE
UniRef90_A0A4R6UHF6	398.8	108.2	290.6	KEEP
UniRef90_A0A4R6UJ24	403.5	113.7	289.8	KEEP
UniRef90_A0A4R6UWH5	95.3	434.3	-339.0	REMOVE
UniRef90_A0A4R6WHB1	98.1	424.2	-326.1	REMOVE
UniRef90_A0A4R6YPE0	117.3	451.3	-334.0	REMOVE
UniRef90_A0A4R6ZPZ4	84.4	424.2	-339.8	REMOVE
UniRef90_A0A4R7B8N9	105.7	422.8	-317.1	REMOVE
UniRef90_A0A4R7CD83	115.6	429.5	-313.9	REMOVE
UniRef90_A0A4R7DBB6	114.2	342.0	-227.8	REMOVE
UniRef90_A0A4R7E4R9	125.4	425.1	-299.7	REMOVE
UniRef90_A0A4R7EWN7	160.0	44.9	115.1	KEEP
UniRef90_A0A4R7F741	121.7	344.5	-222.8	REMOVE
UniRef90_A0A4R7JY66	87.3	421.7	-334.4	REMOVE
UniRef90_A0A4R7KR38	360.9	114.5	246.4	KEEP
UniRef90_A0A4R7UY36	398.5	109.6	288.9	KEEP
UniRef90_A0A4R7ZC03	380.6	100.5	280.1	KEEP
UniRef90_A0A4R8DRB8	139.6	333.8	-194.2	REMOVE
UniRef90_A0A4R8HAI7	412.9	132.5	280.4	KEEP
UniRef90_A0A4R8HLH8	125.3	427.4	-302.1	REMOVE
UniRef90_A0A4R8MF51	365.2	106.9	258.3	KEEP
UniRef90_A0A4R8SGJ0	374.0	95.2	278.8	KEEP
UniRef90_A0A4R9FKS2	100.2	381.2	-281.0	REMOVE
UniRef90_A0A4R9K178	101.7	373.1	-271.4	REMOVE
UniRef90_A0A4S1WYV5	98.4	398.4	-300.0	REMOVE
UniRef90_A0A4S2D2V4	84.7	398.5	-313.8	REMOVE
UniRef90_A0A4S2DHI6	407.7	114.9	292.8	KEEP
UniRef90_A0A4S2EZP0	356.2	74.1	282.1	KEEP
UniRef90_A0A4S2GXS9	111.2	419.6	-308.4	REMOVE
UniRef90_A0A4S2HFU4	112.1	412.9	-300.8	REMOVE
UniRef90_A0A4S3B2W2	400.0	106.1	293.9	KEEP
UniRef90_A0A4S3KA58	94.9	407.3	-312.4	REMOVE
UniRef90_A0A4S3KF40	98.7	452.3	-353.6	REMOVE
UniRef90_A0A4S3LXL7	123.8	347.2	-223.4	REMOVE
UniRef90_A0A4S3MMJ0	102.4	400.2	-297.8	REMOVE
UniRef90_A0A4S3PNA1	112.7	438.6	-325.9	REMOVE
UniRef90_A0A4S3PY08	584.4	120.5	463.9	KEEP
UniRef90_A0A4S3ZTR9	163.5	42.7	120.8	KEEP
UniRef90_A0A4S4ND85	99.2	402.4	-303.2	REMOVE
UniRef90_A0A4S4NPX9	120.3	345.3	-225.0	REMOVE
UniRef90_A0A4S5BTX3	105.1	447.5	-342.4	REMOVE
UniRef90_A0A4S8F4I2	107.2	451.8	-344.6	REMOVE
UniRef90_A0A4S8I373	127.0	331.7	-204.7	REMOVE
UniRef90_A0A4S8K7C9	99.1	360.4	-261.3	REMOVE
UniRef90_A0A4S8RVH0	169.6	51.6	118.0	KEEP
UniRef90_A0A4T0V628	256.2	18.7	237.5	KEEP
UniRef90_A0A4U0F8I6	396.1	97.6	298.5	KEEP
UniRef90_A0A4U1B1V6	86.4	425.9	-339.5	REMOVE
UniRef90_A0A4U1BG97	395.7	105.5	290.2	KEEP
UniRef90_A0A4U1BQ63	89.3	430.4	-341.1	REMOVE
UniRef90_A0A4U1C1Y7	163.0	37.1	125.9	KEEP
UniRef90_A0A4U1MBI5	564.2	115.6	448.6	KEEP
UniRef90_A0A4U3AG04	57.8	27.9	29.9	KEEP
UniRef90_A0A4U3KRQ6	171.1	47.4	123.7	KEEP
UniRef90_A0A4U3KS10	138.0	335.1	-197.1	REMOVE
UniRef90_A0A4U3M7N9	392.1	115.2	276.9	KEEP
UniRef90_A0A4U5TPP7	103.5	336.7	-233.2	REMOVE
UniRef90_A0A4U5TQY4	164.0	48.4	115.6	KEEP
UniRef90_A0A4U6QZN0	96.4	426.9	-330.5	REMOVE
UniRef90_A0A4U7BHM4	93.6	384.1	-290.5	REMOVE
UniRef90_A0A4U7JFQ2	416.9	104.8	312.1	KEEP
UniRef90_A0A4U7JJH7	394.2	104.6	289.6	KEEP
UniRef90_A0A4U7N9R6	94.7	412.1	-317.4	REMOVE
UniRef90_A0A4U8Q7N8	417.0	108.4	308.6	KEEP
UniRef90_A0A4U8T9C3	81.9	363.1	-281.2	REMOVE
UniRef90_A0A4U8UEK5	85.1	358.3	-273.2	REMOVE
UniRef90_A0A4U8WCY1	144.5	47.2	97.3	KEEP
UniRef90_A0A4U9R079	373.4	119.5	253.9	KEEP
UniRef90_A0A4U9RAP4	360.1	93.4	266.7	KEEP
UniRef90_A0A4U9W2U8	122.0	343.8	-221.8	REMOVE
UniRef90_A0A4V0Z873	415.1	101.5	313.6	KEEP
UniRef90_A0A4V1A3Y0	113.8	427.6	-313.8	REMOVE
UniRef90_A0A4V1D1M5	187.5	54.9	132.6	KEEP
UniRef90_A0A4V1D8U2	90.5	434.0	-343.5	REMOVE
UniRef90_A0A4V1L5J2	122.4	417.8	-295.4	REMOVE
UniRef90_A0A4V1LG54	570.8	113.4	457.4	KEEP
UniRef90_A0A4V1LNQ5	86.0	341.7	-255.7	REMOVE
UniRef90_A0A4V1RIQ6	101.5	411.5	-310.0	REMOVE
UniRef90_A0A4V2NVV9	116.0	449.6	-333.6	REMOVE
UniRef90_A0A4V2NXD1	345.4	96.5	248.9	KEEP
UniRef90_A0A4V2PRN2	103.3	385.6	-282.3	REMOVE
UniRef90_A0A4V2Q7R3	108.8	416.2	-307.4	REMOVE
UniRef90_A0A4V2Q935	379.3	108.2	271.1	KEEP
UniRef90_A0A4V2SB19	408.2	129.7	278.5	KEEP
UniRef90_A0A4V2URI1	444.5	118.9	325.6	KEEP
UniRef90_A0A4V2URJ0	411.2	124.8	286.4	KEEP
UniRef90_A0A4V2UZQ7	437.5	109.8	327.7	KEEP
UniRef90_A0A4V2VAE2	100.0	427.4	-327.4	REMOVE
UniRef90_A0A4V2W344	400.2	110.5	289.7	KEEP
UniRef90_A0A4V2Z7J3	99.9	415.0	-315.1	REMOVE
UniRef90_A0A4V3AQ31	99.7	406.2	-306.5	REMOVE
UniRef90_A0A4V3BP80	114.3	445.2	-330.9	REMOVE
UniRef90_A0A4V3DIS2	122.4	451.2	-328.8	REMOVE
UniRef90_A0A4V3DU95	279.7	63.9	215.8	KEEP
UniRef90_A0A4V3EQ10	223.9	48.9	175.0	KEEP
UniRef90_A0A4V3GKP8	159.4	49.4	110.0	KEEP
UniRef90_A0A4V3H432	332.0	124.5	207.5	KEEP
UniRef90_A0A4V3HHG0	104.8	384.9	-280.1	REMOVE
UniRef90_A0A4V3JQV6	93.9	359.4	-265.5	REMOVE
UniRef90_A0A4V3RKX1	405.5	131.6	273.9	KEEP
UniRef90_A0A4V3UYA0	165.6	49.1	116.5	KEEP
UniRef90_A0A4V4N8J0	106.6	435.0	-328.4	REMOVE
UniRef90_A0A4V5LQW8	177.7	45.2	132.5	KEEP
UniRef90_A0A4V5MQV1	386.2	99.8	286.4	KEEP
UniRef90_A0A4V5NWK1	402.8	113.1	289.7	KEEP
UniRef90_A0A4V5NX56	125.5	345.3	-219.8	REMOVE
UniRef90_A0A4Y1WRW8	174.6	47.1	127.5	KEEP
UniRef90_A0A4Y1WZ94	168.9	40.2	128.7	KEEP
UniRef90_A0A4Y1X378	96.8	343.7	-246.9	REMOVE
