seq_id	seq_len	core_start	core_end	hmm_from	hmm_to	coverage	n_hits	n_env_segments	stitched_flag	core_residues
UniRef90_UPI00177D8A75	354	1	347	21	504	0.9290	1	1	N	347
UniRef90_A0A151JI12	340	1	339	30	507	0.9175	1	1	N	339
UniRef90_A0A1T4LV26	353	3	353	26	504	0.9194	1	1	N	351
UniRef90_UPI0021DA3F42	354	1	353	18	504	0.9347	1	1	N	353
UniRef90_UPI00202AF649	354	3	353	18	500	0.9271	1	1	N	351
UniRef90_UPI0004902CD5	354	3	353	19	503	0.9309	1	1	N	351
UniRef90_UPI00034C5FEF	354	2	354	22	504	0.9271	1	1	N	353
UniRef90_UPI0032DF5AD3	354	1	353	17	504	0.9367	1	1	N	353
UniRef90_UPI002D1D5035	354	6	354	22	501	0.9213	1	1	N	349
UniRef90_UPI000B3636E6	354	1	354	19	509	0.9424	1	1	N	354
UniRef90_A0A545TEM7	352	1	351	19	504	0.9328	1	1	N	351
UniRef90_UPI0026035279	354	2	353	20	508	0.9386	1	1	N	352
UniRef90_UPI003EDC5041	354	2	354	26	507	0.9251	1	1	N	353
UniRef90_UPI00404976EC	354	1	354	18	511	0.9482	1	1	N	354
UniRef90_V7I895	346	1	346	27	505	0.9194	1	1	N	346
UniRef90_UPI002A75B3BF	354	1	354	18	507	0.9405	1	1	N	354
UniRef90_UPI003593D6C3	354	8	353	31	505	0.9117	1	1	N	346
UniRef90_UPI002FC5CC23	354	1	353	20	506	0.9347	1	1	N	353
UniRef90_J4JVU4	353	7	353	20	499	0.9213	1	1	N	347
UniRef90_UPI001C8141DD	354	3	354	22	504	0.9271	1	1	N	352
UniRef90_UPI001BACB535	354	3	354	17	505	0.9386	1	1	N	352
UniRef90_UPI00384EED4A	354	1	352	21	504	0.9290	1	1	N	352
UniRef90_UPI002E26EE05	354	3	354	19	507	0.9386	1	1	N	352
UniRef90_UPI0028DF53F2	354	1	354	19	508	0.9405	1	1	N	354
UniRef90_UPI000421C5B1	354	2	354	19	508	0.9405	1	1	N	353
UniRef90_UPI001268FC95	354	1	354	18	509	0.9443	1	1	N	354
UniRef90_UPI0040464591	354	1	352	21	504	0.9290	1	1	N	352
UniRef90_UPI00048C1721	354	1	354	19	509	0.9424	1	1	N	354
UniRef90_UPI001ADA8BFE	354	1	354	18	508	0.9424	1	1	N	354
UniRef90_A0ACC2IAQ6	353	13	352	41	508	0.8983	1	1	N	340
UniRef90_A0A9P4JRY1	353	4	353	31	508	0.9175	1	1	N	350
UniRef90_A0AAT9FS54	353	1	352	19	505	0.9347	1	1	N	352
UniRef90_A0A372KMX5	353	3	348	32	504	0.9079	1	1	N	346
UniRef90_D2U0F8	353	1	353	20	508	0.9386	1	1	N	353
UniRef90_C3X5J7	353	1	353	17	508	0.9443	1	1	N	353
UniRef90_A0A5C6Q3G1	353	2	353	22	507	0.9328	1	1	N	352
UniRef90_A0A380TWD0	353	3	353	30	506	0.9155	1	1	N	351
UniRef90_A0A171KPC0	353	1	352	18	508	0.9424	1	1	N	352
UniRef90_A0A5J6WJ30	353	1	353	19	507	0.9386	1	1	N	353
UniRef90_A0AAV2VS80	353	5	352	34	508	0.9117	1	1	N	348
UniRef90_A0ABU1AU43	353	2	353	22	508	0.9347	1	1	N	352
UniRef90_A0A1V0HL38	351	3	350	22	504	0.9271	1	1	N	348
UniRef90_A0A5J6WPK2	353	2	353	21	507	0.9347	1	1	N	352
UniRef90_A0A1Z4LHL6	353	4	353	19	501	0.9271	1	1	N	350
UniRef90_A0A2N9LGW1	353	1	353	18	508	0.9424	1	1	N	353
UniRef90_A0A934RY58	353	1	353	18	509	0.9443	1	1	N	353
UniRef90_A0A927FCV1	353	1	352	19	508	0.9405	1	1	N	352
UniRef90_A0A3N1PHC8	353	3	352	28	504	0.9155	1	1	N	350
UniRef90_A0A1G7BG07	353	2	351	21	505	0.9309	1	1	N	350
UniRef90_A0A1H6RTW9	353	2	353	29	505	0.9155	1	1	N	352
UniRef90_A0ABV7EMQ4	353	8	353	25	501	0.9155	1	1	N	346
UniRef90_C7RCK5	353	4	353	18	503	0.9328	1	1	N	350
UniRef90_A0A7Y0LBT4	353	2	353	21	508	0.9367	1	1	N	352
UniRef90_B3QNY2	353	1	352	18	504	0.9347	1	1	N	352
UniRef90_A0ABV5SCV4	353	2	353	20	508	0.9386	1	1	N	352
UniRef90_A0A369YKS7	353	3	351	30	505	0.9136	1	1	N	349
UniRef90_A0A4Y6PQA2	353	2	353	19	508	0.9405	1	1	N	352
UniRef90_A0ABV7LPJ5	353	2	353	20	504	0.9309	1	1	N	352
UniRef90_W4LYQ5	353	1	353	17	507	0.9424	1	1	N	353
UniRef90_A0A7X0NGY9	353	2	353	22	507	0.9328	1	1	N	352
UniRef90_A0A511N5Y9	353	1	352	19	504	0.9328	1	1	N	352
UniRef90_Q1JYE7	353	1	353	20	506	0.9347	1	1	N	353
UniRef90_A0A511D1I8	353	2	353	21	507	0.9347	1	1	N	352
UniRef90_C4K8L3	353	4	353	23	506	0.9290	1	1	N	350
UniRef90_A0ABP9LYJ4	353	1	353	18	509	0.9443	1	1	N	353
UniRef90_A0A4R6TU16	353	3	353	21	504	0.9290	1	1	N	351
UniRef90_A0A1H3X1U6	352	1	350	19	501	0.9271	1	1	N	350
UniRef90_A0ABZ0X0S2	353	6	353	22	503	0.9251	1	1	N	348
UniRef90_A0A1C4GX50	353	4	353	30	505	0.9136	1	1	N	350
UniRef90_A0A239SM62	353	9	348	56	502	0.8580	1	1	N	340
UniRef90_A0A4Q4GZ39	353	4	352	28	507	0.9213	1	1	N	349
UniRef90_A0A510HGL2	353	1	352	19	507	0.9386	1	1	N	352
UniRef90_A0ABP8QIY0	353	5	353	29	509	0.9232	1	1	N	349
UniRef90_A0A4Q1C551	353	1	353	17	508	0.9443	1	1	N	353
UniRef90_A0ABT7F4Y9	353	1	353	18	508	0.9424	1	1	N	353
UniRef90_A0A1B2LZJ0	353	2	350	24	506	0.9271	1	1	N	349
UniRef90_A0A521EY47	353	2	351	22	504	0.9271	1	1	N	350
UniRef90_A0A3P5XVW8	353	2	353	20	506	0.9347	1	1	N	352
UniRef90_A0ABT7DTQ5	353	1	353	18	508	0.9424	1	1	N	353
UniRef90_A0A1U7NFK5	353	2	353	29	505	0.9155	1	1	N	352
UniRef90_A0A2U8DZH9	353	1	352	18	504	0.9347	1	1	N	352
UniRef90_A0A084CM92	353	12	352	33	505	0.9079	1	1	N	341
UniRef90_A0A2U2DVJ0	353	2	353	19	508	0.9405	1	1	N	352
UniRef90_A0ABV2B4J5	353	10	353	27	500	0.9098	1	1	N	344
UniRef90_A0A290Z5F6	351	11	351	35	507	0.9079	1	1	N	341
UniRef90_A0A0M2Q1P6	353	1	351	18	504	0.9347	1	1	N	351
UniRef90_A0A7X1E768	353	7	353	29	501	0.9079	1	1	N	347
UniRef90_A0A2S8FBD0	352	1	351	21	504	0.9290	1	1	N	351
UniRef90_A0A840VFR6	353	1	353	18	504	0.9347	1	1	N	353
UniRef90_A0A317ZGW7	353	2	353	21	507	0.9347	1	1	N	352
UniRef90_A0A6G8RVM2	353	5	353	27	505	0.9194	1	1	N	349
UniRef90_A0A4V3D9W8	353	1	353	20	504	0.9309	1	1	N	353
UniRef90_A0A1H1PFQ2	353	9	353	27	504	0.9175	1	1	N	345
UniRef90_A0A9Q3YQ13	353	4	353	26	501	0.9136	1	1	N	350
UniRef90_A0A517T5N8	353	1	351	18	502	0.9309	1	1	N	351
UniRef90_A0A227KEE0	353	1	352	19	507	0.9386	1	1	N	352
UniRef90_A0ABS0AE24	353	10	352	30	499	0.9021	1	1	N	343
UniRef90_A0A1J5SWG9	353	1	353	17	507	0.9424	1	1	N	353
UniRef90_T0YXB6	353	1	299	17	433	0.8004	1	1	N	299
UniRef90_A0A1J5QN37	353	1	353	18	509	0.9443	1	1	N	353
UniRef90_A0A0F9WD77	353	5	353	16	500	0.9309	1	1	N	349
UniRef90_A0A1W1CM09	353	3	353	18	504	0.9347	1	1	N	351
UniRef90_A0A3B1A6J6	353	1	353	17	508	0.9443	1	1	N	353
UniRef90_A0A3B0YYN0	353	1	352	22	506	0.9309	1	1	N	352
UniRef90_A0A3B0ZVX7	353	2	353	19	508	0.9405	1	1	N	352
UniRef90_A0A381V4H1	353	15	352	44	496	0.8695	1	1	N	338
UniRef90_A0A382CYK7	353	17	351	36	497	0.8868	1	1	N	335
UniRef90_UPI003AF643AB	353	3	352	30	506	0.9155	1	1	N	350
UniRef90_UPI003CFFF34E	353	3	349	36	504	0.9002	1	1	N	347
UniRef90_A0A1I5BJI8	342	5	342	29	502	0.9098	1	1	N	338
UniRef90_A0ABV8LYQ0	352	2	352	20	508	0.9386	1	1	N	351
UniRef90_UPI001B8C4FB4	353	3	353	27	505	0.9194	1	1	N	351
UniRef90_UPI0025DB50FF	353	5	353	23	503	0.9232	1	1	N	349
UniRef90_UPI0036F2F88D	353	4	353	33	504	0.9060	1	1	N	350
UniRef90_UPI000C4EEBBD	353	18	353	30	500	0.9040	1	1	N	336
UniRef90_UPI0030CE717F	353	1	346	31	508	0.9175	1	1	N	346
UniRef90_UPI003566E09F	353	3	353	21	507	0.9347	1	1	N	351
UniRef90_A0A0M2V4J8	352	1	351	20	505	0.9328	1	1	N	351
UniRef90_UPI000A334E44	353	3	353	30	507	0.9175	1	1	N	351
UniRef90_UPI001F4F1A85	353	3	353	30	508	0.9194	1	1	N	351
UniRef90_UPI00341F2539	353	1	353	17	507	0.9424	1	1	N	353
UniRef90_S0NQT4	342	7	342	49	502	0.8714	1	1	N	336
UniRef90_UPI0019FF19DB	353	1	353	18	506	0.9386	1	1	N	353
UniRef90_UPI00280D3DED	353	1	352	18	506	0.9386	1	1	N	352
UniRef90_UPI0025B3A9D9	353	3	351	24	501	0.9175	1	1	N	349
UniRef90_UPI001C4060ED	353	1	353	17	508	0.9443	1	1	N	353
UniRef90_UPI001F98BFD3	353	3	353	25	505	0.9232	1	1	N	351
UniRef90_UPI00054F9413	353	1	353	19	505	0.9347	1	1	N	353
UniRef90_UPI003FA59C75	353	8	353	28	499	0.9060	1	1	N	346
UniRef90_UPI0019125F18	353	2	352	21	505	0.9309	1	1	N	351
UniRef90_UPI0032ED0491	353	2	352	21	505	0.9309	1	1	N	351
UniRef90_A0A1B7L740	351	1	351	21	506	0.9328	1	1	N	351
UniRef90_UPI00258BCCA9	353	1	352	18	508	0.9424	1	1	N	352
UniRef90_UPI00137BEAF6	353	2	352	21	507	0.9347	1	1	N	351
UniRef90_UPI001449B74D	353	2	349	25	504	0.9213	1	1	N	348
UniRef90_UPI002584C180	353	1	353	19	508	0.9405	1	1	N	353
UniRef90_UPI000B353877	353	3	353	21	507	0.9347	1	1	N	351
UniRef90_A0A084IKC2	351	12	351	32	499	0.8983	1	1	N	340
UniRef90_A0ABT4U5U4	352	1	352	19	508	0.9405	1	1	N	352
UniRef90_A0A380MLK6	352	2	352	22	505	0.9290	1	1	N	351
UniRef90_UPI000DAE8E9C	353	1	353	17	508	0.9443	1	1	N	353
UniRef90_UPI002882E290	353	2	353	19	508	0.9405	1	1	N	352
UniRef90_UPI000416D9BE	353	2	353	22	508	0.9347	1	1	N	352
UniRef90_A9KMU2	343	4	343	30	502	0.9079	1	1	N	340
UniRef90_UPI003298292C	353	16	353	30	498	0.9002	1	1	N	338
UniRef90_A0ABV1HJZ7	342	3	342	28	502	0.9117	1	1	N	340
UniRef90_A0A5A9XSX4	351	1	351	20	506	0.9347	1	1	N	351
UniRef90_UPI0003DF1D19	353	1	353	19	508	0.9405	1	1	N	353
UniRef90_UPI0032535AA1	353	2	351	21	501	0.9232	1	1	N	350
UniRef90_A0AAD5JWW2	352	1	352	20	509	0.9405	1	1	N	352
UniRef90_A0A8J1XGX9	352	2	348	32	505	0.9098	1	1	N	347
UniRef90_A0A7S2W627	352	15	352	18	483	0.8944	1	1	N	338
UniRef90_A0A0A2Y9S3	352	1	352	24	507	0.9290	1	1	N	352
UniRef90_A0A1Z1SXB9	352	2	352	20	508	0.9386	1	1	N	351
UniRef90_A0A1T2L098	345	1	345	19	501	0.9271	1	1	N	345
UniRef90_A0A1E8DY91	352	3	351	20	504	0.9309	1	1	N	349
UniRef90_A0A1F6D8C3	352	1	352	21	505	0.9309	1	1	N	352
UniRef90_A0A395JG42	352	1	352	19	508	0.9405	1	1	N	352
UniRef90_A0A1T2KWF3	352	1	351	16	508	0.9463	1	1	N	351
UniRef90_A0ABV4AF60	352	4	352	30	500	0.9040	1	1	N	349
UniRef90_A0ABT2EGN3	352	3	352	18	504	0.9347	1	1	N	350
UniRef90_A0A2S7XRG0	352	1	352	19	507	0.9386	1	1	N	352
UniRef90_A0ABQ5ZV95	352	2	351	25	504	0.9213	1	1	N	350
UniRef90_A0A2Z2NX37	352	1	352	19	508	0.9405	1	1	N	352
UniRef90_A0A545TTP5	352	1	352	17	508	0.9443	1	1	N	352
UniRef90_A0A1H3T1G8	352	2	352	19	507	0.9386	1	1	N	351
UniRef90_V5WDJ9	352	1	351	19	505	0.9347	1	1	N	351
UniRef90_A0A8J3LCC0	352	1	352	19	508	0.9405	1	1	N	352
UniRef90_A0ABV4BB07	352	1	352	18	508	0.9424	1	1	N	352
UniRef90_A0ABW0N751	352	1	352	18	507	0.9405	1	1	N	352
UniRef90_A0AA86T987	352	1	350	18	500	0.9271	1	1	N	350
UniRef90_A0ABZ0I0Z1	352	1	352	19	505	0.9347	1	1	N	352
UniRef90_A0A510I1T7	352	2	352	30	507	0.9175	1	1	N	351
UniRef90_A0ABV7B1W9	352	8	352	26	504	0.9194	1	1	N	345
UniRef90_A0A2S8SR43	352	1	352	20	505	0.9328	1	1	N	352
UniRef90_A0ABS7X0H8	352	8	352	29	504	0.9136	1	1	N	345
UniRef90_W5WBP7	352	4	351	28	508	0.9232	1	1	N	348
UniRef90_A0A3Q8EUA9	352	1	352	19	507	0.9386	1	1	N	352
UniRef90_A0A401FWU4	352	1	352	19	508	0.9405	1	1	N	352
UniRef90_A0ABM7XFR1	352	2	352	19	507	0.9386	1	1	N	351
UniRef90_A0A1P8WIL5	352	2	351	19	502	0.9290	1	1	N	350
UniRef90_A0ABY7LB50	352	3	352	24	508	0.9309	1	1	N	350
UniRef90_A0ABU1GSA0	352	2	351	29	506	0.9175	1	1	N	350
UniRef90_A0A8E4EXU1	352	3	351	21	506	0.9328	1	1	N	349
UniRef90_A0A1I1FE13	352	1	352	21	508	0.9367	1	1	N	352
UniRef90_A0ABN0TI64	352	4	352	29	504	0.9136	1	1	N	349
UniRef90_A0A1I3Z7F8	352	2	352	28	506	0.9194	1	1	N	351
UniRef90_A0AAE9ZXM5	352	1	352	19	504	0.9328	1	1	N	352
UniRef90_A0ACC6NYH8	352	1	352	20	508	0.9386	1	1	N	352
UniRef90_A0A4U1BIV7	352	1	352	19	508	0.9405	1	1	N	352
UniRef90_A0ABW0UFP6	352	4	348	30	503	0.9098	1	1	N	345
UniRef90_A0A9J7BQL2	352	2	352	21	508	0.9367	1	1	N	351
UniRef90_A0ABX9XG12	352	5	352	22	504	0.9271	1	1	N	348
UniRef90_A0A3A8EME5	352	3	351	27	504	0.9175	1	1	N	349
UniRef90_A0A077DHQ7	352	1	352	19	508	0.9405	1	1	N	352
UniRef90_A0A1H9ZZM0	352	1	352	19	507	0.9386	1	1	N	352
UniRef90_A0A917G4J8	352	4	352	21	507	0.9347	1	1	N	349
UniRef90_A0A4R2KTS1	352	1	352	19	507	0.9386	1	1	N	352
UniRef90_A0A4R9JU96	352	1	352	18	507	0.9405	1	1	N	352
UniRef90_A0A139SQ83	352	1	352	18	504	0.9347	1	1	N	352
UniRef90_A0A4R7W0H3	352	5	352	23	507	0.9309	1	1	N	348
UniRef90_A0ABV8CPH4	352	1	352	18	507	0.9405	1	1	N	352
UniRef90_A0A5C8ZZG1	352	1	352	18	505	0.9367	1	1	N	352
UniRef90_A0A1V3NNT1	352	1	352	19	508	0.9405	1	1	N	352
UniRef90_B1ZVM8	352	2	352	19	508	0.9405	1	1	N	351
UniRef90_A0A2V4LC10	352	7	352	27	504	0.9175	1	1	N	346
UniRef90_A0ABM9NPJ4	352	1	350	19	506	0.9367	1	1	N	350
UniRef90_A0A1G2P2S8	352	3	352	28	503	0.9136	1	1	N	350
UniRef90_A0A0W1AK67	352	3	352	24	505	0.9251	1	1	N	350
UniRef90_A0A3N0VIV6	352	1	352	20	507	0.9367	1	1	N	352
UniRef90_UPI00144984AC	352	2	350	29	504	0.9136	1	1	N	349
UniRef90_UPI0037502992	352	1	352	18	508	0.9424	1	1	N	352
UniRef90_UPI00132EFDD2	352	1	352	18	509	0.9443	1	1	N	352
UniRef90_UPI00085C5230	352	9	352	28	498	0.9040	1	1	N	344
UniRef90_UPI001F0F334B	352	1	347	29	508	0.9213	1	1	N	347
UniRef90_UPI00298D669F	352	3	352	41	502	0.8868	1	1	N	350
UniRef90_UPI003CEED5F4	352	2	352	20	504	0.9309	1	1	N	351
UniRef90_UPI003D32527A	352	1	352	19	508	0.9405	1	1	N	352
UniRef90_UPI000D30C868	352	1	352	18	508	0.9424	1	1	N	352
UniRef90_A0ABS0B310	347	2	334	26	497	0.9060	1	1	N	333
UniRef90_A0A2A2F6A7	348	2	348	17	500	0.9290	1	1	N	347
UniRef90_UPI00144A1C6B	352	1	349	28	504	0.9155	1	1	N	349
UniRef90_UPI00287050FA	352	2	352	28	511	0.9290	1	1	N	351
UniRef90_UPI00035CF006	352	1	352	18	507	0.9405	1	1	N	352
UniRef90_UPI002747818A	352	4	352	21	507	0.9347	1	1	N	349
UniRef90_UPI00370DDC61	352	1	352	20	508	0.9386	1	1	N	352
UniRef90_UPI00141EC6BC	352	1	351	18	504	0.9347	1	1	N	351
UniRef90_UPI00352B4AF3	352	2	351	19	506	0.9367	1	1	N	350
UniRef90_UPI001A5270CF	352	12	351	50	506	0.8772	1	1	N	340
UniRef90_UPI00384AC4CD	352	1	351	18	504	0.9347	1	1	N	351
UniRef90_UPI0014494520	352	1	350	22	505	0.9290	1	1	N	350
UniRef90_UPI0014492A45	352	2	349	26	504	0.9194	1	1	N	348
UniRef90_UPI00022C4689	352	1	352	18	507	0.9405	1	1	N	352
UniRef90_UPI0004A6F9F7	352	2	352	19	508	0.9405	1	1	N	351
UniRef90_UPI0015F4BB82	352	3	351	35	506	0.9060	1	1	N	349
UniRef90_UPI00230CC1A7	352	1	351	20	506	0.9347	1	1	N	351
UniRef90_UPI0035697740	352	1	352	18	508	0.9424	1	1	N	352
UniRef90_UPI001C087203	352	1	352	19	509	0.9424	1	1	N	352
UniRef90_A0A557P396	351	1	351	18	508	0.9424	1	1	N	351
UniRef90_UPI001A0FD3BE	352	1	349	25	504	0.9213	1	1	N	349
UniRef90_UPI0040293F5F	352	3	352	21	502	0.9251	1	1	N	350
UniRef90_E1STF6	351	1	351	20	507	0.9367	1	1	N	351
UniRef90_UPI001F30E8B2	352	1	352	19	508	0.9405	1	1	N	352
UniRef90_UPI000DF302BE	352	1	351	20	507	0.9367	1	1	N	351
UniRef90_A0A9D1PFD1	343	2	343	27	502	0.9136	1	1	N	342
UniRef90_UPI000C77E8CD	352	1	352	11	500	0.9405	1	1	N	352
UniRef90_UPI0035AF20BA	352	5	352	27	499	0.9079	1	1	N	348
UniRef90_UPI003899E186	352	1	351	20	506	0.9347	1	1	N	351
UniRef90_A0A1P8EH08	351	5	350	29	505	0.9155	1	1	N	346
UniRef90_A0A1X0TDR8	351	2	351	16	508	0.9463	1	1	N	350
UniRef90_A1JPI4	349	1	349	20	506	0.9347	1	1	N	349
UniRef90_A0A095UG84	351	2	351	20	508	0.9386	1	1	N	350
UniRef90_A0A6L6GBF5	351	6	350	30	504	0.9117	1	1	N	345
UniRef90_A0A833PGW4	351	2	348	21	504	0.9290	1	1	N	347
UniRef90_A0A951QJY0	351	3	351	24	504	0.9232	1	1	N	349
UniRef90_A0A8I0Q121	351	15	351	29	501	0.9079	1	1	N	337
UniRef90_L0WD73	351	9	351	28	501	0.9098	1	1	N	343
UniRef90_A9WE22	351	1	351	16	504	0.9386	1	1	N	351
UniRef90_A0A1Y0CY60	351	1	351	19	508	0.9405	1	1	N	351
UniRef90_A0A1K1W8V1	351	1	351	25	509	0.9309	1	1	N	351
UniRef90_A0A8F9TUM4	351	1	351	18	504	0.9347	1	1	N	351
UniRef90_A0AA37RUK2	351	1	351	18	508	0.9424	1	1	N	351
UniRef90_A0A2G1UI37	351	11	351	28	498	0.9040	1	1	N	341
UniRef90_A0A1Y3CHA9	351	4	350	26	504	0.9194	1	1	N	347
UniRef90_A0A0N9V9Y4	351	9	350	35	504	0.9021	1	1	N	342
UniRef90_K0CI15	351	4	351	19	500	0.9251	1	1	N	348
UniRef90_A0A1F6VAM1	351	1	351	24	507	0.9290	1	1	N	351
UniRef90_E0WRV4	351	2	350	24	504	0.9232	1	1	N	349
UniRef90_N8ZH22	351	2	350	22	504	0.9271	1	1	N	349
UniRef90_A0A4R1XPH8	351	5	350	20	506	0.9347	1	1	N	346
UniRef90_E8U723	351	3	351	18	497	0.9213	1	1	N	349
UniRef90_A0ABU9UBE0	351	2	351	16	502	0.9347	1	1	N	350
UniRef90_Q7UII4	350	1	350	19	508	0.9405	1	1	N	350
UniRef90_A0A451CWI6	351	17	351	47	504	0.8791	1	1	N	335
UniRef90_S3N0T7	351	5	346	30	504	0.9117	1	1	N	342
UniRef90_A0A418YCR7	351	1	351	18	508	0.9424	1	1	N	351
UniRef90_A0A3B7LW75	351	4	350	29	504	0.9136	1	1	N	347
UniRef90_A0A6B3L472	351	1	351	19	507	0.9386	1	1	N	351
UniRef90_A0A6B3LDM7	351	1	351	18	506	0.9386	1	1	N	351
UniRef90_A0A2U3N0T6	351	4	351	32	504	0.9079	1	1	N	348
UniRef90_A0ABU2ZW55	351	1	351	13	507	0.9501	1	1	N	351
UniRef90_A0ABT8VYP1	351	11	351	29	498	0.9021	1	1	N	341
UniRef90_A0A7V7FZR1	351	3	351	21	504	0.9290	1	1	N	349
UniRef90_A0A545UJL7	351	1	351	19	507	0.9386	1	1	N	351
UniRef90_A0ABS2HIU2	351	3	351	25	505	0.9232	1	1	N	349
UniRef90_A0A072N1E1	351	4	351	5	498	0.9482	1	1	N	348
UniRef90_A0A0M5KRY3	351	2	351	22	507	0.9328	1	1	N	350
UniRef90_D5EP24	351	2	351	23	507	0.9309	1	1	N	350
UniRef90_A0A4Z0M8F3	351	1	351	20	505	0.9328	1	1	N	351
UniRef90_A0A0M4NG93	351	1	351	20	504	0.9309	1	1	N	351
UniRef90_Q1IV14	351	1	351	17	507	0.9424	1	1	N	351
UniRef90_U2EJL1	351	10	351	30	500	0.9040	1	1	N	342
UniRef90_J4X472	351	4	351	24	508	0.9309	1	1	N	348
UniRef90_A0A928VV51	351	2	351	21	504	0.9290	1	1	N	350
UniRef90_A0A174ZBK7	342	3	342	30	502	0.9079	1	1	N	340
UniRef90_A0A8J6R4R5	351	2	351	22	507	0.9328	1	1	N	350
UniRef90_Q47ZQ6	350	2	350	20	506	0.9347	1	1	N	349
UniRef90_A0A370DHM6	351	1	351	18	508	0.9424	1	1	N	351
UniRef90_A0ABW5P959	351	5	351	20	500	0.9232	1	1	N	347
UniRef90_D4H213	351	3	351	21	500	0.9213	1	1	N	349
UniRef90_A0ABN8DXV8	351	1	351	17	507	0.9424	1	1	N	351
UniRef90_A0ABT3T1C1	351	1	351	17	507	0.9424	1	1	N	351
UniRef90_A0A220VHN7	351	2	351	21	508	0.9367	1	1	N	350
UniRef90_A0A556QGL7	351	1	349	18	504	0.9347	1	1	N	349
UniRef90_F8EYL8	351	2	348	22	500	0.9194	1	1	N	347
UniRef90_A0A6C0DRC1	351	2	351	22	503	0.9251	1	1	N	350
UniRef90_A0A3B1B3F3	351	2	351	20	508	0.9386	1	1	N	350
UniRef90_A0A3B0ZDD0	351	1	349	19	499	0.9232	1	1	N	349
UniRef90_A0A3B0XLQ0	351	1	350	18	505	0.9367	1	1	N	350
UniRef90_A0A381R4C8	351	1	351	18	508	0.9424	1	1	N	351
UniRef90_A0A382AIP2	351	1	351	20	506	0.9347	1	1	N	351
UniRef90_A0A381P3Z7	351	14	351	33	502	0.9021	1	1	N	338
UniRef90_A0A5M9R681	350	2	350	20	507	0.9367	1	1	N	349
UniRef90_A0A3L8PYS4	349	1	349	19	507	0.9386	1	1	N	349
UniRef90_A0A5P9NQ13	349	2	349	20	504	0.9309	1	1	N	348
UniRef90_UPI001EEA0E07	351	1	351	19	507	0.9386	1	1	N	351
UniRef90_UPI00240DCC83	351	1	351	19	508	0.9405	1	1	N	351
UniRef90_W7V1X4	342	1	342	26	502	0.9155	1	1	N	342
UniRef90_UPI003BAE2E49	351	1	349	20	504	0.9309	1	1	N	349
UniRef90_UPI003D116F71	351	1	351	19	508	0.9405	1	1	N	351
UniRef90_UPI00322143BC	351	2	351	20	508	0.9386	1	1	N	350
UniRef90_UPI000D0B4369	351	7	351	30	504	0.9117	1	1	N	345
UniRef90_UPI001448D4D3	351	1	347	23	504	0.9251	1	1	N	347
UniRef90_UPI00105E6DE7	351	1	350	19	507	0.9386	1	1	N	350
UniRef90_UPI0039A09BF3	351	1	351	19	508	0.9405	1	1	N	351
UniRef90_UPI000DD08E7A	351	3	351	29	506	0.9175	1	1	N	349
UniRef90_UPI001EF7460C	351	1	351	19	508	0.9405	1	1	N	351
UniRef90_UPI001E44DC60	351	1	351	19	508	0.9405	1	1	N	351
UniRef90_UPI000D325CF0	351	1	351	19	504	0.9328	1	1	N	351
UniRef90_UPI001763850C	351	1	351	20	507	0.9367	1	1	N	351
UniRef90_A0A9E8KI51	350	1	350	19	507	0.9386	1	1	N	350
UniRef90_UPI002DD6381A	351	6	347	31	502	0.9060	1	1	N	342
UniRef90_UPI001A439C39	351	3	351	26	506	0.9232	1	1	N	349
UniRef90_A0ABS7ZPE2	350	2	350	25	500	0.9136	1	1	N	349
UniRef90_UPI0013D5AB91	351	1	351	19	508	0.9405	1	1	N	351
UniRef90_UPI00215A2EE3	351	1	351	19	508	0.9405	1	1	N	351
UniRef90_UPI002AA7A678	351	1	351	18	504	0.9347	1	1	N	351
UniRef90_UPI003EDC49A5	351	4	351	29	505	0.9155	1	1	N	348
UniRef90_UPI00403E1181	351	6	348	32	504	0.9079	1	1	N	343
UniRef90_UPI00094DA177	351	2	349	30	506	0.9155	1	1	N	348
UniRef90_UPI0030DD3F24	351	2	351	18	508	0.9424	1	1	N	350
UniRef90_UPI0026033A74	351	1	351	19	506	0.9367	1	1	N	351
UniRef90_UPI0025BD7755	351	1	348	20	503	0.9290	1	1	N	348
UniRef90_UPI002B312718	351	1	351	19	505	0.9347	1	1	N	351
UniRef90_UPI0001525F6E	351	1	348	18	503	0.9328	1	1	N	348
UniRef90_UPI0003F692A8	351	2	351	20	504	0.9309	1	1	N	350
UniRef90_UPI002A75453F	351	1	351	18	505	0.9367	1	1	N	351
UniRef90_UPI003D34F116	351	2	351	19	504	0.9328	1	1	N	350
UniRef90_UPI00131DCF16	351	1	351	17	508	0.9443	1	1	N	351
UniRef90_UPI0029352241	351	4	350	24	505	0.9251	1	1	N	347
UniRef90_UPI0004212DDF	351	1	351	18	504	0.9347	1	1	N	351
UniRef90_A0A2H4ZPE6	350	1	349	19	504	0.9328	1	1	N	349
UniRef90_B1X4G2	350	1	350	19	504	0.9328	1	1	N	350
UniRef90_Q3AQU1	350	1	350	19	505	0.9347	1	1	N	350
UniRef90_A0A368XZJ9	350	6	350	26	498	0.9079	1	1	N	345
UniRef90_A0A427U390	350	3	349	27	504	0.9175	1	1	N	347
UniRef90_Q3B3Q0	350	1	348	19	501	0.9271	1	1	N	348
UniRef90_A0A2Z5T448	350	9	349	46	505	0.8829	1	1	N	341
