seq_id	subtype_source	source_fasta	length
UniRef90_A0A2V1GY80	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0ABS9VJ58	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_K9W6W9	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0A501X5B7	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0A1G2M3R9	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0ABU3KBM2	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0A1I6JTI4	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0A4R3JW49	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0A495RBD5	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0A317CDZ0	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0A1Y2SH29	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0ABW3LW41	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0ABY4E9N6	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0AAE3GHN1	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0A433XLL4	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0ABW5XCF5	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0A518CKJ9	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0A8J7MGL2	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0A426TWQ5	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0A368KZL6	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0A5C4S0C1	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0A7W9YMQ5	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0A510X9Y3	Ia	results/02_qc/nr80_Ia.fasta	353
UniRef90_W0DRD9	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0ABT7QKD3	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A1WVR0	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0A1G2RL65	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0ABV1KBP8	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0ABV6C9Q8	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_G8QR72	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0AAJ6B1H3	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0A3M0AF38	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0A2N7BT14	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0A9W6LVT6	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0AAW9QC46	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0A4R1B892	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0AAW9QZU0	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0A3B1ABD7	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0A3B0WI22	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0A3B0W7R5	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0A381QZJ0	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI0004715984	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI003C77E46C	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI003512161C	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI0022B25A64	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI002F94BA86	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI0028CF0B76	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI00036D7554	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0A1H9F9D6	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_UPI000FDEF9DF	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI003736E04A	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI003F803081	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI001903F89E	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0A1T5HZT1	Ia	results/02_qc/nr80_Ia.fasta	352
UniRef90_UPI0015E385FF	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI003B4331DF	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI000069082E	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI000BE5DA66	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI0014493978	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI000B365A47	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI0018C1D929	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI0012ECA31D	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0A1U7HQU7	Ia	results/02_qc/nr80_Ia.fasta	353
UniRef90_UPI00277FCD3A	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI00280C9977	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI001CAA6CFF	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI00039BCB8E	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0A1H8FX35	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_UPI002600C9C8	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI0037C04DD3	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI001EF3CCB1	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0ABT1A3M3	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_UPI0021C33F5A	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI00036677BA	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI0031FE0A08	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI003C7B4082	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI003EBD6372	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_Q7MCT8	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_UPI003D09B57F	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI003F16DA86	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI00403B3078	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI000CC19E6D	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI0010466889	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI0028A533BA	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI00398BE918	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI000E71E547	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI00225A2607	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI003633F3AB	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI00334204F7	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI000C31F1D1	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI00087AF120	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI000C3426ED	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0A9P9FZ87	Ia	results/02_qc/nr80_Ia.fasta	342
UniRef90_UPI0025C71D9A	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI00359DB247	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI00260406D9	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_UPI00132FD9FF	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0A137NQX6	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A1X2HM40	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A8H7Q8S3	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A170AQ66	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A8H7SLZ8	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0AA35RVB7	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A6B2R1I9	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0AAU6T349	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0AB39UXA5	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A7C4LMG5	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A0N7LW02	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A272EU54	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0ABY7YUQ0	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A4R1H9Z5	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A5S9QSV0	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_R4VH32	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A395JJ44	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_B9XAV8	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A934S274	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A4R5U9V7	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A2T0XNE3	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_C5RZP4	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0ABR9BMW8	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A2U1T709	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A368NP65	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A9E9LYC8	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A2A5CF26	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A2N7UIP6	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A2A2F8T5	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A9D7LVB7	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A9D9EMW9	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A1I0TZU9	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A944M8Z0	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A135I5B6	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A344L772	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A7Z0WKT5	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A174G5T1	Ia	results/02_qc/nr80_Ia.fasta	342
UniRef90_A0A2S4S070	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A839VAL0	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_Q7V9G8	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A9D7E9Z2	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0ABV7TA25	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A1R4LIZ3	Ia	results/02_qc/nr80_Ia.fasta	352
UniRef90_A0A1M6WGE5	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A4BMQ1	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A1E8CKU6	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A369WSR7	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0AAJ4WBP9	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_I8I5B7	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A1T4RQ97	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A1J7BBL0	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A918MVC8	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_M1M6B8	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0ABN8EHB9	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A1I4Q8H9	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A517ZTD5	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A418YJY6	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A368U6Q2	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A363UNG2	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A9W6SSX1	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0ABV5Z759	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A0R2SB75	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_W6M0D0	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A840BD77	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A090AJM8	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A238JI90	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A4V2HDI5	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A6G7VGP4	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A2W4YH12	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A1H6QBW9	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A1I0DCW1	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A1I2H3F9	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_C5BXU5	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A4Z0WDE1	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A1N6E2K3	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0ABS8D471	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A9BDQ2	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0ABQ3DY88	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A9J6RID5	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A2Z4AG61	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A953T584	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A953T2T3	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A553K4K4	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A1A8XZG0	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A0R0CZL9	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0ABR7RY05	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A1T4RVL7	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A0C2BT70	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A366HJW4	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0ABN8DWU0	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_Q0EVW0	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A656Z882	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0ABX5FDU8	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A918RZK5	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A3E0X4H0	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A809QZG2	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A1T5LC96	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0ABR7QUV6	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0ABM7WNU5	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A381X111	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_UPI0039E93566	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A3PFI8	Ia	results/02_qc/nr80_Ia.fasta	355
UniRef90_A0A2A5RLL0	Ia	results/02_qc/nr80_Ia.fasta	347
UniRef90_UPI00079B5A98	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_UPI00055F2CCA	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_UPI003105EFD8	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_UPI003BB68818	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_UPI00036B6C23	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_UPI001C489C28	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_UPI000B5A1926	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_UPI0007A65AFE	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_UPI00062E40EB	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_UPI0004A6B584	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_UPI0039ECCF46	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_UPI00159A6A32	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_UPI00140D3129	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_UPI0036502FB9	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_UPI003D32BC6D	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_UPI000DC6E6E3	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_UPI00029A6464	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_UPI000D3ED95B	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_UPI003BDF9913	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_UPI000B9AFA13	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_UPI0013D47D86	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_UPI000FD8201F	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_UPI0004066054	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_UPI0003FF527E	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_UPI000B1B243A	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_UPI0005BDEE48	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_UPI00124655FC	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_UPI00140C04BF	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_UPI002DFD7E6C	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_UPI0031F33376	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_UPI000836E48E	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_UPI0022B49B16	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_UPI0039851B5D	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_UPI00085C573E	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_UPI0025C02690	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_UPI002FC6029C	Ia	results/02_qc/nr80_Ia.fasta	357
UniRef90_A0A162XXH0	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A9P4MET7	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A168RQY6	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A2C5H6	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0AB74UBU5	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0AAT9G557	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A1C3IP09	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A377SRL1	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A5S5B3V5	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A0T5P431	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_U4KIC2	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0AAN1WK16	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A0S1SR25	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_G4SV85	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A1Y1RXI1	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A0C2EAI2	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A0P9F2H2	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0ABV1RK65	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A662ZFD3	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A1Q8TGL1	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A1Y0CWT5	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A8F9TU59	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A937I022	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A4V5NVA1	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_I2B6C4	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A2A4MSL2	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A934RWD6	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A545TVU8	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A448TSZ4	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A8J7FCU8	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0ABU6HG50	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A7D4NLQ1	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A4R2LHV8	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A9D7HMA3	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0ABP9R3N3	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A839HPV0	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A1R4HCW5	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A8J7AN53	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A0U5ESV3	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A1T4X997	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A6L9Y4U3	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A1K2HTN1	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A934VLV7	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A928X060	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A2T0QD81	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A4U3MJJ5	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_E0RRE2	Ia	results/02_qc/nr80_Ia.fasta	353
UniRef90_A0ABQ0ARH5	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0ABV7H6Z8	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A0Q2SEE2	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A542SPA2	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A524RNA2	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A1C3EJX8	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A1C3EB64	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_F5RI47	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A2T5MFG1	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A1U7IZ28	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A1G2QX84	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A2W5M9C4	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0ABP8A957	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0ABV0JCZ9	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0ABQ6M1I9	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0ABY6Q8D3	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0ABY5GR60	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A1G8H7K3	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A0J1JGH0	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_K9U759	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A938B2J6	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A8J7FH60	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A7W4W3H8	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0ABN3VBS1	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A1H2F3C8	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A8J3DF41	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A1N6M1V5	Ia	results/02_qc/nr80_Ia.fasta	355
UniRef90_A0A4R8INK2	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A2K8U5T4	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A2U8I6Z5	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A2G6PEH9	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A375AC34	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_U5QIJ3	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0ABT0CBH9	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0AA37TY51	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0ABV5HHD2	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A1B1YX38	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A5B8R8W6	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_UPI0007492D51	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_UPI00210E87B2	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_UPI003C105096	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_UPI003A89A1E2	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0A6L6YLR6	Ia	results/02_qc/nr80_Ia.fasta	355
UniRef90_UPI003AF78BE5	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_UPI001AACFAAB	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_UPI0000ED760E	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_A0ABQ5R1N2	Ia	results/02_qc/nr80_Ia.fasta	355
UniRef90_UPI003BADADDF	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_UPI001649684F	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_UPI000990DA87	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_UPI001EF330AB	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_UPI002ED7EBA0	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_UPI0039A18524	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_UPI001CD2CC89	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_UPI0004DFB7DA	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_UPI000E675EC5	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_UPI001119C257	Ia	results/02_qc/nr80_Ia.fasta	356
UniRef90_UPI0028AB2D34	Ia	results/02_qc/nr80_Ia.fasta	356
