seq_id	n_ext_len	n_ext_relaxed	n_ext_strict	insert_len	insert_relaxed	insert_strict	act_hmm_relaxed	act_hmm_strict	cm_hmm_relaxed	cm_hmm_strict	c_ext_len	c_ext_relaxed	c_ext_strict	c_residual_relaxed	c_residual_strict	trait_asr_priority
UniRef90_A0A2T0FJU6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A6A6TTN2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0ACB5TSL2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_I1CCQ3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A9N8WB70	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A0J6L368	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_Q2NVH2	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0AB38XUK1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A272EVF6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0AAE3HPL8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A939DRA5	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_K9XWN3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	primary_orthogonal
UniRef90_A0A558HX85	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A172YCK0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0ABT7SUX7	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0A5B9EBM6	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A4R4WG18	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0A0W0WLE3	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	primary_orthogonal
UniRef90_A0AA37RXD8	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	primary_orthogonal
UniRef90_A0A679I6W3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A2R5FA04	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A858QA69	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A5B7YIN3	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	primary_orthogonal
UniRef90_A0A831RMW3	2	0	0	0	0	0	0	0	0	0	11	1	0	1	0	secondary_residual
UniRef90_A0A964BU33	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0ABZ0I6M6	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	primary_orthogonal
UniRef90_A0ABV4UPF3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A5R9QCA8	14	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A0K6IPN5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A5K7ZM56	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	primary_orthogonal
UniRef90_A0ABT3AAF6	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	primary_orthogonal
UniRef90_A0ABT0N4L4	0	0	0	0	0	0	0	0	0	0	13	1	0	1	0	secondary_residual
UniRef90_A0ABZ2RFK8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0ABS1WQJ4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	primary_orthogonal
UniRef90_A0A6G9IBK7	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_H5XBD9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A4P6FEM5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0ABV8MNR3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A1I3EUX8	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	primary_orthogonal
UniRef90_A0A7Z0LKI5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A316I809	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	primary_orthogonal
UniRef90_A0A917LU79	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A0C1JKJ3	0	0	0	0	0	0	0	0	0	0	15	1	0	1	0	secondary_residual
UniRef90_A0ABV6RBT0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A1J0VTM0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0ABY4YNW0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A2N7VMG7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A917PYI9	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_S3DIR0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	primary_orthogonal
UniRef90_A4BHK8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A4R2ST00	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A975NSQ8	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A5K7YMV6	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	primary_orthogonal
UniRef90_A0A0F9S822	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A6C0C075	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI00141E0A68	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	primary_orthogonal
UniRef90_UPI00066FBEC2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_UPI00260F2A66	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	primary_orthogonal
UniRef90_UPI003D043098	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI0025DA6EA9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI000DBE679B	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	primary_orthogonal
UniRef90_UPI00156A5826	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI003D271DE8	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI001E4FEE3D	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI00260297F6	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	primary_orthogonal
UniRef90_UPI000582484C	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	primary_orthogonal
UniRef90_A0A495WE74	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0AAC9HN90	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI001BDAE06D	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI00141F40E9	10	1	0	0	0	0	0	0	0	0	6	0	0	0	0	primary_orthogonal
UniRef90_UPI0002ACE829	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	primary_orthogonal
UniRef90_UPI0015562063	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	primary_orthogonal
UniRef90_UPI00161BB2ED	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	primary_orthogonal
UniRef90_UPI003397FB52	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI0021C27995	1	0	0	0	0	0	0	0	0	0	12	1	0	1	0	secondary_residual
UniRef90_UPI001A9925DC	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	primary_orthogonal
UniRef90_UPI0039192567	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI001262AC23	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_UPI00006E583D	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI003221C649	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI003FCC131F	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A2S7UZM8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI00083CDC58	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI0012E2282D	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A1G7YYM2	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	primary_orthogonal
UniRef90_UPI001685319F	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	primary_orthogonal
UniRef90_UPI0039B37563	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI003BAF1F88	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	primary_orthogonal
UniRef90_UPI002BD644AB	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI001AD26BB7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0ABS2RGS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0029DBA47A	15	1	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI001BDCB133	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI001F2FDBC8	7	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI0020CA2874	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_Q6CDZ3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A1X2HQE5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A1Y2FET0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A163JHW1	0	0	0	0	0	0	0	0	0	0	83	1	1	1	1	secondary_residual
UniRef90_A0A8H7R5K8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A1D2VMK0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A0N1HVH7	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	primary_orthogonal
UniRef90_R4XBV4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A9E9F194	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_B5EBV2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A4Q7EA28	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A1Z4BWI9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A0S2SMU4	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0A1G7CR49	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0ABN2JUX9	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0A1G2R4T2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0ABV7YNL4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A1X7CET0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A2Z3GVA6	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A3N0UXT4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0ABW2Y3H6	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A7Y9S3T8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A0B7IRV8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A7D5D8R1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A1G9S6R5	5	0	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_N6VZP4	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A318L1U9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0ABP9SAE6	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	primary_orthogonal
UniRef90_A0A2H0V1X7	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0ABW3I870	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0ABX7JRK9	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A1X7AR09	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0ABW5GUK6	12	1	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A8D5JYM6	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0ABN6XC26	50	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0ABW0MB21	8	0	0	0	0	0	0	0	0	0	5	0	0	0	0	primary_orthogonal
UniRef90_A0ABX1SAF0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A4Z0F8R9	4	0	0	0	0	0	0	0	0	0	9	0	0	0	0	primary_orthogonal
UniRef90_A0A8D4VN50	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A0H5DNR2	0	0	0	0	0	0	0	0	0	0	19	1	0	1	0	secondary_residual
UniRef90_A0A8J3BUD2	1	0	0	0	0	0	0	0	0	0	17	1	0	1	0	secondary_residual
UniRef90_A0A9X2I1C1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A5Q0BH82	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A263D827	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A6I6D3S4	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	primary_orthogonal
UniRef90_A0A1R4I2S0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A916RGU7	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0A3B0ZHA0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI000B993B1B	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	primary_orthogonal
UniRef90_UPI0039C9F44D	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_UPI0038206A2F	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI0018CCF5BF	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI0026104360	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI0037A3FCF5	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_UPI0015668206	4	0	0	0	0	0	0	0	0	0	7	0	0	0	0	primary_orthogonal
UniRef90_UPI00261BBD7F	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0037D2FA02	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_UPI000D69E6AD	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_UPI00089DAB33	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI00046FCB51	1	0	0	0	0	0	0	0	0	0	15	1	0	1	0	secondary_residual
UniRef90_UPI000BA4A546	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_UPI00366F2D28	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_UPI0035B87487	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0027DC8C39	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A2P5TL53	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI001F4F1C79	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI001E63E868	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI0012EC102B	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI003CC6C655	8	0	0	0	0	0	0	0	0	0	6	0	0	0	0	primary_orthogonal
UniRef90_UPI0036BB1D45	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_UPI0012B4F077	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI00055FE8D6	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0A831W8X3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI003F8849AA	12	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI00036D49F9	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI00272089EA	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI00117C70C1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0040337BD0	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A0E1NKU4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI002B45921D	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0024848082	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI00140C0634	23	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI001F399996	6	0	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_UPI0018F4B2F2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_UPI0014215B62	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI00161A2671	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0003726038	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI001BC93D69	2	0	0	0	0	0	0	0	0	0	12	1	0	1	0	secondary_residual
UniRef90_UPI003792AD6A	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A4R7AYZ6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI002B29E58D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0AAV5QEW4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0AAD4CA27	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	primary_orthogonal
UniRef90_A0A136J5P8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A4P9Y8T4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0AAV4I671	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0A1C2DRN4	19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_E3FR11	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	primary_orthogonal
UniRef90_D6CR78	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A1H7VPJ5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A242NKM6	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A3A6TML4	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A3N2DKY2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A1K999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A2Z2NSN6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0ABR7Z5W8	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0ABT7LP93	10	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A085JDS9	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A211ZNS4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_Q7VQF7	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	primary_orthogonal
UniRef90_A0ABR9SIE2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_I4VZR7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A975BA40	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0A542DPW2	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	primary_orthogonal
UniRef90_A0A0F7JVZ5	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0A8J3CIV7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A8D9JPB2	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A1Q9LLA0	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0ABU6K3Y6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A4P9K6D4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A2Z6DXC9	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A089WUE2	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_I3CEX0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0ABP8Q3Y1	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_G0ACV6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A7W8GGV5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A4Y8ZSX5	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A9G660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_B1ZPP9	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	primary_orthogonal
UniRef90_A0A3E0H3T3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A7W8D289	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0ABY9EFI5	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0A380QMU2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0ABT9JVZ4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A4R2N0Y4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A9E8KQN7	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A0F9P5Y8	74	1	1	0	0	0	0	0	0	0	4	0	0	0	0	primary_orthogonal
UniRef90_UPI0013582246	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI001A216A7D	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0A1T1GTC6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI00293CAABF	19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI000CD0D622	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A5C5VA28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0031DA025E	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI00061A6A88	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	primary_orthogonal
UniRef90_A0ABT3CKI2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI000F467B24	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI000464CB84	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI003B7CF79C	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI00360DA5F7	10	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI000B9BFF56	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI001AF2C244	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI0028690B9B	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI00118001A1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_D7DHN9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0021C46E05	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI003F9B26A3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
