seq_id	N_ext	alpha2beta3_insert	ACT_domain	CM_domain	C_tail	boundary_confidence
UniRef90_UPI0015E385FF	1	0	0	0	0	medium
UniRef90_UPI003B4331DF	0	0	0	0	0	high
UniRef90_UPI000069082E	0	0	0	0	0	high
UniRef90_UPI000BE5DA66	0	0	0	0	0	high
UniRef90_UPI0014493978	0	0	0	0	0	high
UniRef90_UPI000B365A47	0	0	0	0	0	high
UniRef90_UPI0018C1D929	0	0	0	0	0	high
UniRef90_UPI0012ECA31D	0	0	0	0	0	high
UniRef90_A0A1U7HQU7	0	0	0	0	0	high
UniRef90_UPI00277FCD3A	0	0	0	0	0	high
UniRef90_UPI00280C9977	1	0	0	0	0	medium
UniRef90_UPI001CAA6CFF	0	0	0	0	0	high
UniRef90_UPI00039BCB8E	0	0	0	0	0	high
UniRef90_A0A1H8FX35	0	0	0	0	0	high
UniRef90_UPI002600C9C8	0	0	0	0	0	high
UniRef90_UPI0037C04DD3	0	0	0	0	0	high
UniRef90_UPI001EF3CCB1	0	0	0	0	0	high
UniRef90_A0ABT1A3M3	0	0	0	0	0	high
UniRef90_UPI0021C33F5A	0	0	0	0	0	high
UniRef90_UPI00036677BA	0	0	0	0	0	high
UniRef90_UPI0031FE0A08	0	0	0	0	0	high
UniRef90_UPI003C7B4082	0	0	0	0	0	high
UniRef90_UPI003EBD6372	0	0	0	0	0	high
UniRef90_Q7MCT8	0	0	0	0	0	high
UniRef90_UPI003D09B57F	1	0	0	0	0	medium
UniRef90_UPI003F16DA86	0	0	0	0	0	high
UniRef90_UPI00403B3078	1	0	0	0	0	medium
UniRef90_UPI000CC19E6D	0	0	0	0	0	high
UniRef90_UPI0010466889	0	0	0	0	1	medium
UniRef90_UPI0028A533BA	0	0	0	0	0	high
UniRef90_UPI00398BE918	0	0	0	0	0	high
UniRef90_UPI000E71E547	0	0	0	0	0	high
UniRef90_UPI00225A2607	0	0	0	0	0	high
UniRef90_UPI003633F3AB	0	0	0	0	0	high
UniRef90_UPI00334204F7	0	0	0	0	0	high
UniRef90_UPI000C31F1D1	0	0	0	0	0	high
UniRef90_UPI00087AF120	0	0	0	0	0	high
UniRef90_UPI000C3426ED	0	0	0	0	0	high
UniRef90_A0A9P9FZ87	0	0	0	0	0	high
UniRef90_UPI0025C71D9A	0	0	0	0	0	high
UniRef90_UPI00359DB247	0	0	0	0	0	high
UniRef90_UPI00260406D9	0	0	0	0	0	high
UniRef90_UPI00132FD9FF	0	0	0	0	0	high
UniRef90_A0A137NQX6	1	0	0	0	1	medium
UniRef90_A0A1X2HM40	0	0	0	0	0	high
UniRef90_A0A8H7Q8S3	0	0	0	0	0	high
UniRef90_A0A170AQ66	0	0	0	0	0	high
UniRef90_A0A8H7SLZ8	0	0	0	0	0	high
UniRef90_A0AA35RVB7	0	0	0	0	0	high
UniRef90_A0A6B2R1I9	0	0	0	0	0	high
UniRef90_A0AAU6T349	0	0	0	0	0	high
UniRef90_A0AB39UXA5	0	0	0	0	0	high
UniRef90_A0A7C4LMG5	0	0	0	0	0	high
UniRef90_A0A0N7LW02	0	0	0	0	0	high
UniRef90_A0A272EU54	0	0	0	0	0	high
UniRef90_A0ABY7YUQ0	0	0	0	0	0	high
UniRef90_A0A4R1H9Z5	0	0	0	0	0	high
UniRef90_A0A5S9QSV0	0	0	0	0	0	high
UniRef90_R4VH32	0	0	0	0	0	high
UniRef90_A0A395JJ44	0	0	0	0	0	high
UniRef90_B9XAV8	0	0	0	0	0	high
UniRef90_A0A934S274	0	0	0	0	0	high
UniRef90_A0A4R5U9V7	0	0	0	0	0	high
UniRef90_A0A2T0XNE3	0	0	0	0	0	high
UniRef90_C5RZP4	0	0	0	0	0	high
UniRef90_A0ABR9BMW8	0	0	0	0	0	high
UniRef90_A0A2U1T709	0	0	0	0	0	high
UniRef90_A0A368NP65	0	0	0	0	0	high
UniRef90_A0A9E9LYC8	0	0	0	0	0	high
UniRef90_A0A2A5CF26	0	0	0	0	0	high
UniRef90_A0A2N7UIP6	0	0	0	0	0	high
UniRef90_A0A2A2F8T5	0	0	0	0	0	high
UniRef90_A0A9D7LVB7	0	0	0	0	0	high
UniRef90_A0A9D9EMW9	0	0	0	0	0	high
UniRef90_A0A1I0TZU9	0	0	0	0	0	high
UniRef90_A0A944M8Z0	0	0	0	0	0	high
UniRef90_A0A135I5B6	0	0	0	0	0	high
UniRef90_A0A344L772	0	0	0	0	0	high
UniRef90_A0A7Z0WKT5	0	0	0	0	0	high
UniRef90_A0A174G5T1	0	0	0	0	0	high
UniRef90_A0A2S4S070	0	0	0	0	0	high
UniRef90_A0A839VAL0	1	0	0	0	0	medium
UniRef90_Q7V9G8	0	0	0	0	0	high
UniRef90_A0A9D7E9Z2	0	0	0	0	0	high
UniRef90_A0ABV7TA25	0	0	0	0	0	high
UniRef90_A0A1R4LIZ3	0	0	0	0	0	high
UniRef90_A0A1M6WGE5	0	0	0	0	0	high
UniRef90_A4BMQ1	0	0	0	0	0	high
UniRef90_A0A1E8CKU6	0	0	0	0	0	high
UniRef90_A0A369WSR7	0	0	0	0	0	high
UniRef90_A0AAJ4WBP9	0	0	0	0	0	high
UniRef90_I8I5B7	0	0	0	0	0	high
UniRef90_A0A1T4RQ97	0	0	0	0	0	high
UniRef90_A0A1J7BBL0	0	0	0	0	0	high
UniRef90_A0A918MVC8	0	0	0	0	0	high
UniRef90_M1M6B8	0	0	0	0	0	high
UniRef90_A0ABN8EHB9	0	0	0	0	0	high
UniRef90_A0A1I4Q8H9	0	0	0	0	0	high
UniRef90_A0A517ZTD5	0	0	0	0	0	high
UniRef90_A0A418YJY6	0	0	0	0	0	high
UniRef90_A0A368U6Q2	1	0	0	0	0	medium
UniRef90_A0A363UNG2	0	0	0	0	0	high
UniRef90_A0A9W6SSX1	0	0	0	0	0	high
UniRef90_A0ABV5Z759	0	0	0	0	0	high
UniRef90_A0A0R2SB75	0	0	0	0	0	high
UniRef90_W6M0D0	0	0	0	0	0	high
UniRef90_A0A840BD77	0	0	0	0	0	high
UniRef90_A0A090AJM8	0	0	0	0	0	high
UniRef90_A0A238JI90	0	0	0	0	0	high
UniRef90_A0A4V2HDI5	0	0	0	0	0	high
UniRef90_A0A6G7VGP4	0	0	0	0	0	high
UniRef90_A0A2W4YH12	0	0	0	0	0	high
UniRef90_A0A1H6QBW9	0	0	0	0	0	high
UniRef90_A0A1I0DCW1	0	0	0	0	0	high
UniRef90_A0A1I2H3F9	0	0	0	0	0	high
UniRef90_C5BXU5	0	0	0	0	0	high
UniRef90_A0A4Z0WDE1	0	0	0	0	0	high
UniRef90_A0A1N6E2K3	0	0	0	0	0	high
UniRef90_A0ABS8D471	0	0	0	0	0	high
UniRef90_A9BDQ2	0	0	0	0	0	high
UniRef90_A0ABQ3DY88	0	0	0	0	0	high
UniRef90_A0A9J6RID5	0	0	0	0	0	high
UniRef90_A0A2Z4AG61	0	0	0	0	0	high
UniRef90_A0A953T584	0	0	0	0	0	high
UniRef90_A0A953T2T3	0	0	0	0	0	high
UniRef90_A0A553K4K4	0	0	0	0	0	high
UniRef90_A0A1A8XZG0	0	0	0	0	0	high
UniRef90_A0A0R0CZL9	0	0	0	0	0	high
UniRef90_A0ABR7RY05	0	0	0	0	0	high
UniRef90_A0A1T4RVL7	0	0	0	0	0	high
UniRef90_A0A0C2BT70	0	0	0	0	0	high
UniRef90_A0A366HJW4	0	0	0	0	0	high
UniRef90_A0ABN8DWU0	0	0	0	0	0	high
UniRef90_Q0EVW0	0	0	0	0	0	high
UniRef90_A0A656Z882	0	0	0	0	0	high
UniRef90_A0ABX5FDU8	0	0	0	0	0	high
UniRef90_A0A918RZK5	0	0	0	0	0	high
UniRef90_A0A3E0X4H0	0	0	0	0	0	high
UniRef90_A0A809QZG2	0	0	0	0	0	high
UniRef90_A0A1T5LC96	0	0	0	0	0	high
UniRef90_A0ABR7QUV6	0	0	0	0	0	high
UniRef90_A0ABM7WNU5	0	0	0	0	0	high
UniRef90_A0A381X111	0	0	0	0	0	high
UniRef90_UPI0039E93566	0	0	0	0	0	high
UniRef90_A3PFI8	0	0	0	0	0	high
UniRef90_A0A2A5RLL0	0	0	0	0	0	high
UniRef90_UPI00079B5A98	0	0	0	0	0	high
UniRef90_UPI00055F2CCA	0	0	0	0	0	high
UniRef90_UPI003105EFD8	0	0	0	0	0	high
UniRef90_UPI003BB68818	0	0	0	0	0	high
UniRef90_UPI00036B6C23	0	0	0	0	0	high
UniRef90_UPI001C489C28	0	0	0	0	0	high
UniRef90_UPI000B5A1926	0	0	0	0	0	high
UniRef90_UPI0007A65AFE	0	0	0	0	0	high
UniRef90_UPI00062E40EB	0	0	0	0	0	high
UniRef90_UPI0004A6B584	0	0	0	0	0	high
UniRef90_UPI0039ECCF46	0	0	0	0	0	high
UniRef90_UPI00159A6A32	0	0	0	0	0	high
UniRef90_UPI00140D3129	0	0	0	0	0	high
UniRef90_UPI0036502FB9	0	0	0	0	0	high
UniRef90_UPI003D32BC6D	0	0	0	0	0	high
UniRef90_UPI000DC6E6E3	0	0	0	0	0	high
UniRef90_UPI00029A6464	0	0	0	0	0	high
UniRef90_UPI000D3ED95B	0	0	0	0	0	high
UniRef90_UPI003BDF9913	0	0	0	0	0	high
UniRef90_UPI000B9AFA13	0	0	0	0	0	high
UniRef90_UPI0013D47D86	0	0	0	0	0	high
UniRef90_UPI000FD8201F	0	0	0	0	0	high
UniRef90_UPI0004066054	0	0	0	0	0	high
UniRef90_UPI0003FF527E	0	0	0	0	0	high
UniRef90_UPI000B1B243A	1	0	0	0	0	medium
UniRef90_UPI0005BDEE48	0	0	0	0	0	high
UniRef90_UPI00124655FC	0	0	0	0	0	high
UniRef90_UPI00140C04BF	0	0	0	0	0	high
UniRef90_UPI002DFD7E6C	0	0	0	0	0	high
UniRef90_UPI0031F33376	0	0	0	0	0	high
UniRef90_UPI000836E48E	0	0	0	0	0	high
UniRef90_UPI0022B49B16	0	0	0	0	0	high
UniRef90_UPI0039851B5D	0	0	0	0	0	high
UniRef90_UPI00085C573E	0	0	0	0	0	high
UniRef90_UPI0025C02690	0	0	0	0	0	high
UniRef90_UPI002FC6029C	0	0	0	0	0	high
UniRef90_A0A162XXH0	0	0	0	0	0	high
UniRef90_A0A9P4MET7	0	0	0	0	0	high
UniRef90_A0A168RQY6	0	0	0	0	0	high
UniRef90_A2C5H6	0	0	0	0	0	high
UniRef90_A0AB74UBU5	0	0	0	0	0	high
UniRef90_A0AAT9G557	0	0	0	0	0	high
UniRef90_A0A1C3IP09	0	0	0	0	0	high
UniRef90_A0A377SRL1	0	0	0	0	0	high
UniRef90_A0A5S5B3V5	0	0	0	0	0	high
UniRef90_A0A0T5P431	0	0	0	0	0	high
UniRef90_U4KIC2	0	0	0	0	0	high
UniRef90_A0AAN1WK16	0	0	0	0	0	high
UniRef90_A0A0S1SR25	0	0	0	0	0	high
UniRef90_G4SV85	0	0	0	0	0	high
UniRef90_A0A1Y1RXI1	0	0	0	0	0	high
UniRef90_A0A0C2EAI2	0	0	0	0	0	high
UniRef90_A0A0P9F2H2	0	0	0	0	0	high
UniRef90_A0ABV1RK65	0	0	0	0	0	high
UniRef90_A0A662ZFD3	0	0	0	0	0	high
UniRef90_A0A1Q8TGL1	0	0	0	0	0	high
UniRef90_A0A1Y0CWT5	0	0	0	0	0	high
UniRef90_A0A8F9TU59	0	0	0	0	0	high
UniRef90_A0A937I022	0	0	0	0	0	high
UniRef90_A0A4V5NVA1	0	0	0	0	0	high
UniRef90_I2B6C4	0	0	0	0	0	high
UniRef90_A0A2A4MSL2	0	0	0	0	0	high
UniRef90_A0A934RWD6	0	0	0	0	0	high
UniRef90_A0A545TVU8	0	0	0	0	0	high
UniRef90_A0A448TSZ4	0	0	0	0	0	high
UniRef90_A0A8J7FCU8	0	0	0	0	0	high
UniRef90_A0ABU6HG50	0	0	0	0	0	high
UniRef90_A0A7D4NLQ1	0	0	0	0	0	high
UniRef90_A0A4R2LHV8	0	0	0	0	0	high
UniRef90_A0A9D7HMA3	0	0	0	0	0	high
UniRef90_A0ABP9R3N3	0	0	0	0	0	high
UniRef90_A0A839HPV0	0	0	0	0	0	high
UniRef90_A0A1R4HCW5	0	0	0	0	0	high
UniRef90_A0A8J7AN53	0	0	0	0	0	high
UniRef90_A0A0U5ESV3	0	0	0	0	1	medium
UniRef90_A0A1T4X997	0	0	0	0	0	high
UniRef90_A0A6L9Y4U3	0	0	0	0	0	high
UniRef90_A0A1K2HTN1	0	0	0	0	0	high
UniRef90_A0A934VLV7	0	0	0	0	0	high
UniRef90_A0A928X060	0	0	0	0	0	high
UniRef90_A0A2T0QD81	0	0	0	0	0	high
UniRef90_A0A4U3MJJ5	0	0	0	0	0	high
UniRef90_E0RRE2	0	0	0	0	0	high
UniRef90_A0ABQ0ARH5	0	0	0	0	0	high
UniRef90_A0ABV7H6Z8	0	0	0	0	0	high
UniRef90_A0A0Q2SEE2	0	0	0	0	0	high
UniRef90_A0A542SPA2	0	0	0	0	0	high
UniRef90_A0A524RNA2	0	0	0	0	0	high
UniRef90_A0A1C3EJX8	0	0	0	0	0	high
UniRef90_A0A1C3EB64	0	0	0	0	0	high
UniRef90_F5RI47	0	0	0	0	0	high
UniRef90_A0A2T5MFG1	0	0	0	0	0	high
UniRef90_A0A1U7IZ28	0	0	0	0	0	high
UniRef90_A0A1G2QX84	0	0	0	0	0	high
UniRef90_A0A2W5M9C4	0	0	0	0	0	high
UniRef90_A0ABP8A957	0	0	0	0	0	high
UniRef90_A0ABV0JCZ9	0	0	0	0	0	high
UniRef90_A0ABQ6M1I9	0	0	0	0	0	high
UniRef90_A0ABY6Q8D3	0	0	0	0	0	high
UniRef90_A0ABY5GR60	0	0	0	0	0	high
UniRef90_A0A1G8H7K3	0	0	0	0	0	high
UniRef90_A0A0J1JGH0	0	0	0	0	0	high
UniRef90_K9U759	0	0	0	0	0	high
UniRef90_A0A938B2J6	0	0	0	0	0	high
UniRef90_A0A8J7FH60	0	0	0	0	0	high
UniRef90_A0A7W4W3H8	0	0	0	0	0	high
UniRef90_A0ABN3VBS1	0	0	0	0	0	high
UniRef90_A0A1H2F3C8	0	0	0	0	0	high
UniRef90_A0A8J3DF41	0	0	0	0	0	high
UniRef90_A0A1N6M1V5	0	0	0	0	0	high
UniRef90_A0A4R8INK2	0	0	0	0	0	high
UniRef90_A0A2K8U5T4	0	0	0	0	0	high
UniRef90_A0A2U8I6Z5	0	0	0	0	0	high
UniRef90_A0A2G6PEH9	0	0	0	0	0	high
UniRef90_A0A375AC34	0	0	0	0	0	high
UniRef90_U5QIJ3	0	0	0	0	0	high
UniRef90_A0ABT0CBH9	0	0	0	0	0	high
UniRef90_A0AA37TY51	0	0	0	0	0	high
UniRef90_A0ABV5HHD2	0	0	0	0	0	high
UniRef90_A0A1B1YX38	0	0	0	0	0	high
UniRef90_A0A5B8R8W6	0	0	0	0	0	high
UniRef90_UPI0007492D51	0	0	0	0	0	high
UniRef90_UPI00210E87B2	0	0	0	0	0	high
UniRef90_UPI003C105096	0	0	0	0	0	high
UniRef90_UPI003A89A1E2	0	0	0	0	0	high
UniRef90_A0A6L6YLR6	0	0	0	0	0	high
UniRef90_UPI003AF78BE5	0	0	0	0	0	high
UniRef90_UPI001AACFAAB	0	0	0	0	0	high
UniRef90_UPI0000ED760E	0	0	0	0	0	high
UniRef90_A0ABQ5R1N2	0	0	0	0	0	high
UniRef90_UPI003BADADDF	0	0	0	0	0	high
UniRef90_UPI001649684F	0	0	0	0	0	high
UniRef90_UPI000990DA87	0	0	0	0	0	high
UniRef90_UPI001EF330AB	0	0	0	0	0	high
UniRef90_UPI002ED7EBA0	0	0	0	0	0	high
UniRef90_UPI0039A18524	0	0	0	0	0	high
UniRef90_UPI001CD2CC89	0	0	0	0	0	high
UniRef90_UPI0004DFB7DA	0	0	0	0	0	high
UniRef90_UPI000E675EC5	0	0	0	0	0	high
UniRef90_UPI001119C257	0	0	0	0	0	high
UniRef90_UPI0028AB2D34	0	0	0	0	0	high
UniRef90_UPI0018DC75DD	0	0	0	0	0	high
UniRef90_UPI002C42CD32	0	0	0	0	0	high
UniRef90_UPI00140BB7EE	0	0	0	0	0	high
UniRef90_UPI00385023A7	1	0	0	0	0	medium
UniRef90_UPI00052D1F3D	0	0	0	0	0	high
UniRef90_UPI0003B51BA8	0	0	0	0	0	high
UniRef90_UPI002A755431	0	0	0	0	0	high
UniRef90_UPI003EBFD2FA	0	0	0	0	0	high
UniRef90_UPI003F68015F	0	0	0	0	0	high
UniRef90_UPI003F75B2B2	0	0	0	0	0	high
UniRef90_UPI002593093C	0	0	0	0	0	high
UniRef90_UPI00311B36B7	0	0	0	0	0	high
UniRef90_UPI00124C7CA4	0	0	0	0	0	high
UniRef90_UPI003982B102	1	0	0	0	0	medium
UniRef90_UPI0021D7D501	1	0	0	0	0	medium
UniRef90_UPI002ED41639	0	0	0	0	0	high
UniRef90_UPI00128BA1CC	0	0	0	0	0	high
UniRef90_UPI00035F1E44	0	0	0	0	0	high
UniRef90_UPI002AC8CDB8	0	0	0	0	0	high
UniRef90_UPI002FC29F65	0	0	0	0	0	high
UniRef90_UPI00056CC34A	0	0	0	0	0	high
UniRef90_UPI00370D8D70	0	0	0	0	0	high
UniRef90_UPI0035317BFC	0	0	0	0	0	high
UniRef90_UPI001574788D	0	0	0	0	0	high
UniRef90_UPI0015BED695	0	0	0	0	0	high
UniRef90_UPI0035905D8F	0	0	0	0	0	high
UniRef90_UPI0027D31BAB	0	0	0	0	0	high
UniRef90_A0A1X2GRN6	0	0	0	0	0	high
UniRef90_A0A8H7SC36	0	0	0	0	0	high
UniRef90_D6PCR7	0	0	0	0	0	high
UniRef90_A0AB39UVT4	0	0	0	0	0	high
UniRef90_A0A175VM20	0	0	0	0	0	high
UniRef90_B3EQN1	0	0	0	0	0	high
UniRef90_A0A6S6U6N1	0	0	0	0	0	high
UniRef90_Q39T24	0	0	0	0	0	high
UniRef90_A0A6N2V233	0	0	0	0	0	high
UniRef90_A0A1H6LLX0	0	0	0	0	0	high
UniRef90_A0AAW7XM32	0	0	0	0	0	high
UniRef90_A0A1W1UKD2	0	0	0	0	0	high
UniRef90_A0ABS1CGL6	0	0	0	0	0	high
UniRef90_A0A518C133	0	0	0	0	0	high
UniRef90_A0A8K2A9F3	0	0	0	0	0	high
UniRef90_A0ABT3SVD9	0	0	0	0	0	high
UniRef90_A0A423PG65	0	0	0	0	0	high
UniRef90_A0A1Y5HTT3	0	0	0	0	0	high
UniRef90_A0A7M4DHG2	0	0	0	0	0	high
UniRef90_A0A2K9LFK3	0	0	0	0	0	high
UniRef90_A0A1H5XPS3	0	0	0	0	0	high
UniRef90_A0A1R4K3F8	0	0	0	0	0	high
UniRef90_A0A7R6SSK7	0	0	0	0	0	high
UniRef90_A0A916N9N4	0	0	0	0	0	high
UniRef90_A0A8J3E131	0	0	0	0	0	high
UniRef90_A0A063Y0N4	0	0	0	0	0	high
UniRef90_A0ABZ2M459	0	0	0	0	0	high
UniRef90_C8N7L6	0	0	0	0	0	high
UniRef90_A0A7W8DGR8	0	0	0	0	0	high
UniRef90_V5WKR6	0	0	0	0	0	high
UniRef90_A0A927F744	0	0	0	0	0	high
UniRef90_A0A1Q2SM59	0	0	0	0	0	high
UniRef90_S6A812	0	0	0	0	0	high
UniRef90_A0ABP9ENJ1	0	0	0	0	0	high
UniRef90_I0IBE3	0	0	0	0	0	high
UniRef90_A0A831W6G9	0	0	0	0	0	high
UniRef90_A0AA86JIM9	0	0	0	0	0	high
UniRef90_Q7N6S1	0	0	0	0	0	high
UniRef90_A0A1T4WAY7	0	0	0	0	0	high
UniRef90_Q3A6Y4	0	0	0	0	0	high
UniRef90_A0A177XU50	0	0	0	0	0	high
UniRef90_A0A173VS40	0	0	0	0	0	high
UniRef90_A0A831L843	0	0	0	0	0	high
UniRef90_A0A1H5WFV2	0	0	0	0	0	high
UniRef90_Q1MXY5	0	0	0	0	0	high
UniRef90_W0V0Z0	0	0	0	0	0	high
UniRef90_A0A1I4RA88	0	0	0	0	0	high
UniRef90_A0A7V2T4Y1	0	0	0	0	0	high
UniRef90_A0ABV8A6K5	0	0	0	0	0	high
UniRef90_A0A2W1JUP2	0	0	0	0	0	high
UniRef90_A0A4Q9R212	0	0	0	0	0	high
UniRef90_G2FEX5	0	0	0	0	0	high
UniRef90_A0A4P7QEQ5	0	0	0	0	0	high
UniRef90_A0A2X4UNW8	0	0	0	0	0	high
UniRef90_A0A9X3E3J1	0	0	0	0	0	high
UniRef90_A0A0G3FZ70	0	0	0	0	0	high
UniRef90_A0ABY4SZ79	0	0	0	0	0	high
UniRef90_A0A1H6F8K1	0	0	0	0	0	high
UniRef90_A0A5E6MCG5	0	0	0	0	0	high
UniRef90_C5BJC2	0	0	0	0	0	high
UniRef90_B3DVQ3	0	0	0	0	0	high
UniRef90_A0A8J7YXD7	0	0	0	0	0	high
UniRef90_A0A1M7M798	0	0	0	0	0	high
UniRef90_A0A6M4HCJ4	0	0	0	0	0	high
UniRef90_A0A6N7EWN4	0	0	0	0	0	high
UniRef90_A0ABN3YA76	0	0	0	0	0	high
UniRef90_A0A7I9VTB0	0	0	0	0	0	high
UniRef90_F4CKN0	0	0	0	0	0	high
UniRef90_A0A512MCX5	0	0	0	0	0	high
UniRef90_A0A562NNR8	0	0	0	0	0	high
UniRef90_A0A0C5JMR0	0	0	0	0	0	high
UniRef90_A0A494X8L3	0	0	0	0	0	high
UniRef90_Q7U3D3	0	0	0	0	0	high
UniRef90_A0ABY6Q821	0	0	0	0	0	high
UniRef90_A0A840MJ67	0	0	0	0	0	high
UniRef90_A0A6L8LY68	0	0	0	0	0	high
UniRef90_A0ABT3TJ07	0	0	0	0	0	high
UniRef90_A0A9E8KIX2	1	0	0	0	0	medium
UniRef90_A0A8J3E8C1	0	0	0	0	0	high
UniRef90_A0A497XII3	0	0	0	0	0	high
UniRef90_A0A066ZNH8	0	0	0	0	0	high
UniRef90_U7D605	0	0	0	0	0	high
UniRef90_A0A0C5VKX8	0	0	0	0	0	high
UniRef90_A0ABW5DBA9	0	0	0	0	0	high
UniRef90_A0A146G6N0	0	0	0	0	0	high
UniRef90_A0ABN6E0V3	0	0	0	0	0	high
UniRef90_H9UKQ7	0	0	0	0	0	high
UniRef90_A0A7Z7HVA8	0	0	0	0	0	high
UniRef90_A0A1L3GSF4	0	0	0	0	0	high
UniRef90_A0A550JDH6	0	0	0	0	0	high
UniRef90_A0A917Z728	0	0	0	0	0	high
UniRef90_A0ABU2WDN3	0	0	0	0	0	high
UniRef90_A0A1G8RML2	0	0	0	0	0	high
UniRef90_A0A1D2QT68	0	0	0	0	0	high
UniRef90_A0A420XJC6	0	0	0	0	0	high
UniRef90_A0A847S8T9	0	0	0	0	0	high
UniRef90_A0ABD4T2B9	0	0	0	0	0	high
UniRef90_A0ABX3KVP2	0	0	0	0	0	high
UniRef90_A0A3B0Z064	0	0	0	0	0	high
UniRef90_A0A3B0Y4C8	0	0	0	0	0	high
UniRef90_UPI0005C1E827	0	0	0	0	0	high
UniRef90_UPI0024ADDD15	1	0	0	0	0	medium
UniRef90_UPI002446EB49	0	0	0	0	0	high
UniRef90_D0YX76	0	0	0	0	0	high
UniRef90_UPI0018DBF89D	0	0	0	0	0	high
UniRef90_A0AC61R6U8	0	0	0	0	0	high
UniRef90_UPI00061A68E8	0	0	0	0	0	high
UniRef90_UPI000E72175B	0	0	0	0	0	high
UniRef90_UPI0014490067	0	0	0	0	0	high
UniRef90_UPI00339D23C4	0	0	0	0	0	high
UniRef90_Q8EIS9	0	0	0	0	0	high
UniRef90_UPI003A86CEA2	0	0	0	0	0	high
UniRef90_UPI002F935694	0	0	0	0	0	high
UniRef90_UPI00156A0141	0	0	0	0	0	high
UniRef90_UPI0025E8A37F	0	0	0	0	0	high
UniRef90_UPI003F379979	0	0	0	0	0	high
UniRef90_UPI001F223DBD	0	0	0	0	0	high
UniRef90_UPI00398EC9AE	0	0	0	0	0	high
UniRef90_UPI0022B323AD	0	0	0	0	0	high
UniRef90_UPI002E7A53D2	0	0	0	0	0	high
UniRef90_UPI0037434273	0	0	0	0	0	high
UniRef90_UPI00194E33ED	0	0	0	0	0	high
UniRef90_UPI0020208AA2	0	0	0	0	0	high
UniRef90_UPI00342040F3	0	0	0	0	0	high
UniRef90_UPI00083810F7	0	0	0	0	0	high
UniRef90_UPI000C0E021D	0	0	0	0	0	high
UniRef90_UPI000C7A5A8C	0	0	0	0	0	high
UniRef90_UPI000B349794	0	0	0	0	0	high
UniRef90_A0A2T1DN12	0	0	0	0	0	high
UniRef90_UPI00195FD747	0	0	0	0	0	high
UniRef90_UPI00244EC909	0	0	0	0	0	high
UniRef90_UPI00102DCE06	0	0	0	0	0	high
UniRef90_UPI001067ABE2	0	0	0	0	0	high
UniRef90_UPI000AD31FA7	0	0	0	0	0	high
UniRef90_UPI002225F68A	0	0	0	0	0	high
UniRef90_UPI00272B2525	0	0	0	0	0	high
UniRef90_A0A068RWS3	0	0	0	0	0	high
UniRef90_A0AA35WDP0	0	0	0	0	0	high
UniRef90_Q935X2	0	0	0	0	0	high
UniRef90_A0A7M2K9I9	0	0	0	0	0	high
UniRef90_B8HLG2	0	0	0	0	0	high
UniRef90_A0AAT9FRR9	0	0	0	0	0	high
UniRef90_A0A7C2P5U4	0	0	0	0	0	high
UniRef90_A0A376D9W3	0	0	0	0	0	high
UniRef90_A0A378XCM2	0	0	0	0	0	high
UniRef90_A0A6B2M4Q6	0	0	0	0	0	high
UniRef90_A0A0S2SIN8	0	0	0	0	0	high
UniRef90_A0A842HA38	0	0	0	0	0	high
UniRef90_A0A3A6UKH9	0	0	0	0	0	high
UniRef90_A0A3S1CTZ6	0	0	0	0	0	high
UniRef90_A0A0P1FST6	0	0	0	0	0	high
UniRef90_A0A653KUD8	0	0	0	0	0	high
UniRef90_A0A5C8P6R6	0	0	0	0	0	high
UniRef90_A0A395JLR8	0	0	0	0	0	high
UniRef90_A0A1Y1SI37	0	0	0	0	0	high
UniRef90_A0AAQ3QUP9	0	0	0	0	0	high
UniRef90_A0A934S7C6	0	0	0	0	0	high
UniRef90_A0A443JGG8	0	0	0	0	0	high
UniRef90_A0A085JJ82	0	0	0	0	0	high
UniRef90_A0A1Y0D7Y6	0	0	0	0	0	high
UniRef90_A0ABS5A819	0	0	0	0	0	high
UniRef90_A0A517YYP9	0	0	0	0	0	high
UniRef90_A0A1Q9GSW9	0	0	0	0	0	high
UniRef90_A0A951P7M3	0	0	0	0	0	high
UniRef90_A0A4R3Z6S3	0	0	0	0	0	high
UniRef90_A0A9D1PUT8	0	0	0	0	0	high
UniRef90_A0ABT6EYV4	0	0	0	0	0	high
UniRef90_A0A128F735	0	0	0	0	0	high
UniRef90_A0ABV7WW21	0	0	0	0	0	high
UniRef90_A0ABS5SFW8	0	0	0	0	0	high
UniRef90_A0ABS8DWM1	0	0	0	0	0	high
UniRef90_A0A0M4DJF4	0	0	0	0	0	high
UniRef90_A0A9D9E6V3	0	0	0	0	0	high
UniRef90_A0A1R3VQF6	0	0	0	0	0	high
UniRef90_A0A1I4RC16	0	0	0	0	0	high
UniRef90_A0ABP9S2U9	0	0	0	0	0	high
UniRef90_A0A9D1VBY6	0	0	0	0	0	high
UniRef90_A0A2A5WH01	0	0	0	0	0	high
UniRef90_A0A7X1E427	0	0	0	0	0	high
UniRef90_A0ABS8CP91	0	0	0	0	0	high
UniRef90_A0A6L8LMU3	0	0	0	0	0	high
UniRef90_A0ABX7YWY1	0	0	0	0	0	high
UniRef90_A0AAE4FQ93	0	0	0	0	0	high
UniRef90_A0A8J3BCI9	1	0	0	0	0	medium
UniRef90_A0A095UVQ4	0	0	0	0	0	high
