seq_id	seq_len	module	from	to	module_len
UniRef90_A0A4P6EWF1	326	N_ext	1	30	30
UniRef90_A0ABW5R6I6	326	N_ext	1	28	28
UniRef90_UPI00370F48BF	326	N_ext	1	49	49
UniRef90_A0AAU9D4R2	325	N_ext	1	38	38
UniRef90_A0A1F5YCQ4	325	N_ext	1	42	42
UniRef90_A0A288QYH5	325	N_ext	1	56	56
UniRef90_A0A0F8X8N4	325	N_ext	1	30	30
UniRef90_X1CQH1	325	N_ext	1	35	35
UniRef90_G5GG50	311	N_ext	1	52	52
UniRef90_A0A1R4A9Q5	324	N_ext	1	41	41
UniRef90_A0A830GT53	324	N_ext	1	57	57
UniRef90_A0A381YB50	324	N_ext	1	52	52
UniRef90_B1I5V0	321	N_ext	1	67	67
UniRef90_UPI003C2BC594	320	N_ext	1	38	38
UniRef90_UPI002055D374	320	N_ext	1	45	45
UniRef90_UPI00210E616F	320	N_ext	1	46	46
UniRef90_UPI00346E6F77	319	N_ext	1	60	60
UniRef90_H0EAI2	315	N_ext	1	29	29
UniRef90_UPI001F01307B	315	N_ext	1	43	43
UniRef90_A0A1F7VJI5	313	N_ext	1	38	38
UniRef90_Q978P0	312	N_ext	1	40	40
UniRef90_A0A1V5MJD9	311	N_ext	1	53	53
UniRef90_A0A8J6NK80	310	N_ext	1	37	37
UniRef90_A0A2Z4FIE8	310	N_ext	1	42	42
UniRef90_A0A833L0F8	305	N_ext	1	40	40
UniRef90_UPI00351A3B94	305	N_ext	1	33	33
UniRef90_UPI0024A0ADDF	302	N_ext	1	28	28
UniRef90_A0A7C4ER38	297	N_ext	1	31	31
UniRef90_A0A7V5PN10	296	N_ext	1	42	42
UniRef90_A0ABY5DPZ6	295	N_ext	1	28	28
UniRef90_A0A2N9M860	295	N_ext	1	28	28
UniRef90_A0A4Y6Q2I8	295	N_ext	1	36	36
UniRef90_A0A0N8NTG7	294	N_ext	1	26	26
UniRef90_A0A5C6XC67	292	N_ext	1	32	32
UniRef90_A0A926DY95	292	N_ext	1	29	29
UniRef90_A0A328C8K1	291	N_ext	1	26	26
UniRef90_UPI001F4C3605	281	N_ext	1	30	30
UniRef90_A0A9P1FF84	2879	N_ext	1	855	855
UniRef90_A0A1H0VMV8	1038	N_ext	1	745	745
UniRef90_A0A3A4B0F3	1035	N_ext	1	736	736
UniRef90_UPI0003EECFED	764	N_ext	1	454	454
UniRef90_A0A9P1BG70	763	N_ext	1	474	474
UniRef90_A0ABV3MRF6	708	N_ext	1	410	410
UniRef90_V5WN41	702	N_ext	1	63	63
UniRef90_A0A5A7N5K0	700	N_ext	1	409	409
UniRef90_A0A545UBB3	684	N_ext	1	385	385
UniRef90_UPI00336C10E5	690	N_ext	1	399	399
UniRef90_UPI003D89D0B5	685	N_ext	1	58	58
UniRef90_A0AAE3NZQ1	684	N_ext	1	394	394
UniRef90_UPI00155265BA	683	N_ext	1	424	424
UniRef90_UPI0010453BC3	683	N_ext	1	44	44
UniRef90_UPI003597CA7B	680	N_ext	1	395	395
UniRef90_UPI000247260C	680	N_ext	1	383	383
UniRef90_A0A934KJM2	679	N_ext	1	432	432
UniRef90_A0A832G686	674	N_ext	1	392	392
UniRef90_A0A395M225	676	N_ext	1	322	322
UniRef90_A0AA48GMR5	673	N_ext	1	410	410
UniRef90_A0A271IZA6	674	N_ext	1	410	410
UniRef90_UPI001E2B1632	674	N_ext	1	381	381
UniRef90_S3K174	672	N_ext	1	57	57
UniRef90_A0AA48GXH4	672	N_ext	1	378	378
UniRef90_UPI00025556D9	671	N_ext	1	92	92
UniRef90_A0AA35S3Z2	670	N_ext	1	46	46
UniRef90_A0A8S5S2K8	670	N_ext	1	283	283
UniRef90_A0A8J3Z709	669	N_ext	1	386	386
UniRef90_A0A8J7DLR4	667	N_ext	1	93	93
UniRef90_A0A4R6UJ24	666	N_ext	1	377	377
UniRef90_A0A259U039	666	N_ext	1	393	393
UniRef90_A0A975F4E5	666	N_ext	1	58	58
UniRef90_F5YB46	663	N_ext	1	50	50
UniRef90_A0A806KMZ2	661	N_ext	1	45	45
UniRef90_A0ABS7CX35	661	N_ext	1	267	267
UniRef90_F4LM29	661	N_ext	1	57	57
UniRef90_A0A8J3YMZ5	660	N_ext	1	394	394
UniRef90_UPI0007810349	658	N_ext	1	63	63
UniRef90_U1GNZ3	657	N_ext	1	56	56
UniRef90_H7EK87	656	N_ext	1	50	50
UniRef90_A0AAE3EIA5	655	N_ext	1	47	47
UniRef90_A0A9E2L2E0	651	N_ext	1	57	57
UniRef90_UPI00168AA9DF	651	N_ext	1	56	56
UniRef90_A0A7T3REG3	649	N_ext	1	63	63
UniRef90_A0A7M1XNK9	647	N_ext	1	57	57
UniRef90_UPI003F0AAAB7	646	N_ext	1	64	64
UniRef90_A0A2S4JRQ7	645	N_ext	1	44	44
UniRef90_A0A9D6V145	644	N_ext	1	45	45
UniRef90_A0A7W8G8P6	642	N_ext	1	56	56
UniRef90_A0A9D9H4Y8	639	N_ext	1	47	47
UniRef90_A0A7T7XMI5	639	N_ext	1	45	45
UniRef90_UPI003BB50DD0	639	N_ext	1	45	45
UniRef90_A0A9D9N1F4	638	N_ext	1	59	59
UniRef90_A0A098QW07	638	N_ext	1	43	43
UniRef90_UPI0029913B3E	638	N_ext	1	43	43
UniRef90_UPI002FC9EF5D	637	N_ext	1	43	43
UniRef90_F4GLY0	636	N_ext	1	44	44
UniRef90_A0A9D1PUC1	636	N_ext	1	47	47
UniRef90_A0A1W1H6Z0	636	N_ext	1	53	53
UniRef90_A0A9D9EBQ0	636	N_ext	1	45	45
UniRef90_A0A7X2TQ93	636	N_ext	1	43	43
UniRef90_A0AAJ1IJI6	636	N_ext	1	48	48
UniRef90_A0A5C1QRX8	636	N_ext	1	46	46
UniRef90_A0A1Y1RXA1	635	N_ext	1	47	47
UniRef90_UPI0028A54DB1	635	N_ext	1	44	44
UniRef90_G0GDR5	634	N_ext	1	45	45
UniRef90_A0AAD9MRJ8	633	N_ext	1	44	44
UniRef90_A0A9W6L9T8	633	N_ext	1	45	45
UniRef90_A0LPP2	632	N_ext	1	45	45
UniRef90_UPI0016A349B7	632	N_ext	1	53	53
UniRef90_UPI00052B6F9D	632	N_ext	1	43	43
UniRef90_A0A9D8KET7	631	N_ext	1	43	43
UniRef90_A0ABZ2YCB5	631	N_ext	1	50	50
UniRef90_A0AAN1XU30	593	N_ext	1	311	311
UniRef90_A0ABU9U8P8	630	N_ext	1	44	44
UniRef90_A0A1I4T6Z2	630	N_ext	1	46	46
UniRef90_E1RAE0	629	N_ext	1	43	43
UniRef90_A0A5C1QBR4	628	N_ext	1	52	52
UniRef90_A0A841RJB6	627	N_ext	1	47	47
UniRef90_A0A7T1F3Z5	627	N_ext	1	43	43
UniRef90_A0A8J6NVD1	625	N_ext	1	46	46
UniRef90_A0A7W0HLS2	624	N_ext	1	52	52
UniRef90_A0AA41R424	623	N_ext	1	51	51
UniRef90_A0A328FED5	622	N_ext	1	40	40
UniRef90_S0G5T6	622	N_ext	1	49	49
UniRef90_K0NL22	622	N_ext	1	43	43
UniRef90_UPI0003B6C3C2	622	N_ext	1	43	43
UniRef90_UPI0006B54FD9	622	N_ext	1	48	48
UniRef90_A0A7V4U0R3	570	N_ext	1	299	299
UniRef90_A0A7V5VF94	565	N_ext	1	287	287
UniRef90_H1XSJ1	562	N_ext	1	297	297
UniRef90_UPI003979D70C	559	N_ext	1	255	255
UniRef90_UPI001F3E18E6	534	N_ext	1	249	249
UniRef90_A0A1M6EG68	523	N_ext	1	49	49
UniRef90_A0A8J6XVU9	457	N_ext	1	205	205
UniRef90_S0EPZ7	435	N_ext	1	34	34
UniRef90_A0A6I6FRW9	421	N_ext	1	26	26
UniRef90_F0V8G5	539	N_ext	1	27	27
UniRef90_A0AAP0BJN9	559	N_ext	1	81	81
UniRef90_G7E6F1	599	N_ext	1	79	79
UniRef90_A0A9D4ULF8	599	N_ext	1	147	147
UniRef90_A0A6V7QVC0	599	N_ext	1	199	199
UniRef90_A0A2K1JHV8	580	N_ext	1	109	109
UniRef90_A0A238FAB8	598	N_ext	1	111	111
UniRef90_A0A8T0HGN2	594	N_ext	1	61	61
UniRef90_A0A2P7QI39	591	N_ext	1	186	186
UniRef90_A0A2K1L4C7	552	N_ext	1	83	83
UniRef90_M1VCE1	589	N_ext	1	99	99
UniRef90_A0ACB9K0W3	588	N_ext	1	129	129
UniRef90_A0A4Y8ZNJ4	588	N_ext	1	185	185
UniRef90_A0A1X6NP08	586	N_ext	1	128	128
UniRef90_A0ABP0UTB1	585	N_ext	1	103	103
UniRef90_A0ABN2VRX0	584	N_ext	1	139	139
UniRef90_UPI002F91A014	580	N_ext	1	167	167
UniRef90_UPI0004ACAFE5	580	N_ext	1	180	180
UniRef90_A0A7G9SA49	578	N_ext	1	191	191
UniRef90_A0AAV9IZG9	575	N_ext	1	82	82
UniRef90_A0ABP7RCP0	574	N_ext	1	191	191
UniRef90_A0A7X5Y848	573	N_ext	1	189	189
UniRef90_A0ABY5MXZ4	573	N_ext	1	189	189
UniRef90_UPI0033E55BC8	573	N_ext	1	188	188
UniRef90_A0AAF0YE18	571	N_ext	1	36	36
UniRef90_UPI00367F5876	571	N_ext	1	180	180
UniRef90_A0A9X2J3I9	568	N_ext	1	187	187
UniRef90_A0A251VC78	526	N_ext	1	67	67
UniRef90_UPI0009FC8366	567	N_ext	1	175	175
UniRef90_UPI00342AD9B9	566	N_ext	1	173	173
UniRef90_A0A8T2T5G4	514	N_ext	1	104	104
UniRef90_A0A498K0W1	563	N_ext	1	87	87
UniRef90_A0A118K1N3	546	N_ext	1	63	63
UniRef90_A0A919DYI4	562	N_ext	1	113	113
UniRef90_UPI0036F6302B	561	N_ext	1	170	170
UniRef90_UPI00332A0FFF	561	N_ext	1	169	169
UniRef90_A0A9P8W0N7	560	N_ext	1	94	94
UniRef90_A0A8J2SF57	497	N_ext	1	36	36
UniRef90_A0A231UWF3	560	N_ext	1	103	103
UniRef90_A0A7S4DPD4	559	N_ext	1	67	67
UniRef90_A0A0D2WM34	558	N_ext	1	97	97
UniRef90_A0AAN9HSV3	558	N_ext	1	99	99
UniRef90_A0ABQ8HRA8	557	N_ext	1	98	98
UniRef90_A0AAV2FWI9	520	N_ext	1	57	57
UniRef90_A0ACD6AGW7	556	N_ext	1	159	159
UniRef90_A0ABP1BGA4	545	N_ext	1	87	87
UniRef90_UPI0010A4C173	556	N_ext	1	67	67
UniRef90_A0A5N5MQ07	555	N_ext	1	70	70
UniRef90_K8EFF5	554	N_ext	1	95	95
UniRef90_A0A7J8RRH2	553	N_ext	1	57	57
UniRef90_A0AA87ZX16	552	N_ext	1	149	149
UniRef90_A0A9D4ZPW7	552	N_ext	1	95	95
UniRef90_B4FZ59	550	N_ext	1	79	79
UniRef90_A0A2G5DBS8	551	N_ext	1	59	59
UniRef90_A0AAP0ET73	526	N_ext	1	77	77
UniRef90_A0AAW1RST6	550	N_ext	1	74	74
UniRef90_C1N1Q4	521	N_ext	1	63	63
UniRef90_A0AAE6YBF2	550	N_ext	1	148	148
UniRef90_A0A517NMS1	550	N_ext	1	106	106
UniRef90_A0A2X0MKU9	549	N_ext	1	39	39
UniRef90_A0AAW1WUG0	548	N_ext	1	60	60
UniRef90_A0A843WUT9	547	N_ext	1	85	85
UniRef90_A0AAV5FBE7	461	N_ext	1	77	77
UniRef90_A0ABP0UQG8	544	N_ext	1	75	75
UniRef90_A0A8H6XEV1	543	N_ext	1	29	29
UniRef90_A0A7J7NTN5	543	N_ext	1	65	65
UniRef90_R7YL86	542	N_ext	1	56	56
UniRef90_A0A8J5KTC3	539	N_ext	1	70	70
UniRef90_A0A426XSN9	435	N_ext	1	73	73
UniRef90_A0A176WRX1	538	N_ext	1	76	76
UniRef90_A0A0D6R1W6	538	N_ext	1	71	71
UniRef90_A0A383VFR6	513	N_ext	1	50	50
UniRef90_A0AAD5SFK5	535	N_ext	1	37	37
UniRef90_A0A5J4YK40	534	N_ext	1	76	76
UniRef90_A0A0D6R5M3	534	N_ext	1	69	69
UniRef90_A0ACC2E7D7	533	N_ext	1	72	72
UniRef90_A0ACC2D1M1	533	N_ext	1	74	74
UniRef90_A0A3M7KV05	510	N_ext	1	43	43
UniRef90_A0AAV9IEH3	532	N_ext	1	76	76
UniRef90_A0A0K9P3Y3	532	N_ext	1	64	64
UniRef90_T2DMV4	532	N_ext	1	72	72
UniRef90_UPI0012EF6E88	532	N_ext	1	73	73
UniRef90_UPI00053C6108	532	N_ext	1	78	78
UniRef90_A0A061SDV5	531	N_ext	1	78	78
UniRef90_A0A0C9QML4	531	N_ext	1	63	63
UniRef90_A0AAD2K0I0	530	N_ext	1	51	51
UniRef90_A0A978UZV2	530	N_ext	1	72	72
UniRef90_A0AAV1HXJ7	530	N_ext	1	66	66
UniRef90_A0A7S3QKX9	530	N_ext	1	72	72
UniRef90_A0A9Q0G7H9	530	N_ext	1	54	54
UniRef90_A0A2G9GY42	530	N_ext	1	75	75
UniRef90_A0A9P6W879	529	N_ext	1	27	27
UniRef90_A0A6A6BBP7	529	N_ext	1	68	68
UniRef90_A0A7S2B8S4	529	N_ext	1	62	62
UniRef90_A0A5N6KQQ9	529	N_ext	1	67	67
UniRef90_A0A7C9F2Z6	529	N_ext	1	67	67
UniRef90_A0AAE0CH70	528	N_ext	1	68	68
UniRef90_A0A699YST5	528	N_ext	1	72	72
UniRef90_A0AAD3SPH9	528	N_ext	1	66	66
UniRef90_A0A8T2UY97	527	N_ext	1	66	66
UniRef90_A0A8S1IZN8	527	N_ext	1	61	61
UniRef90_A0AAP0JHP2	527	N_ext	1	113	113
UniRef90_A0AA86GJF0	527	N_ext	1	70	70
UniRef90_A0ACC1BGJ2	495	N_ext	1	65	65
UniRef90_A0AAF0WR96	504	N_ext	1	43	43
UniRef90_A0A139ASF4	526	N_ext	1	32	32
UniRef90_A0A5B7AZN1	526	N_ext	1	87	87
UniRef90_A0AAW1PSS1	526	N_ext	1	60	60
UniRef90_A0A834YHP5	526	N_ext	1	42	42
UniRef90_A0A6J0ZF53	525	N_ext	1	70	70
UniRef90_A0AAQ3JPA6	525	N_ext	1	71	71
UniRef90_A0A8T2VJZ4	525	N_ext	1	63	63
UniRef90_W1P279	525	N_ext	1	58	58
UniRef90_UPI00241482B2	525	N_ext	1	60	60
UniRef90_UPI00224FC170	525	N_ext	1	63	63
UniRef90_A0A0P1BQ31	524	N_ext	1	37	37
UniRef90_A0AAW1M907	524	N_ext	1	56	56
UniRef90_A0A0D9XMJ6	524	N_ext	1	37	37
UniRef90_UPI0034CFE263	524	N_ext	1	69	69
UniRef90_A0A103XX50	515	N_ext	1	105	105
UniRef90_A0A0L0SWJ7	523	N_ext	1	67	67
UniRef90_A0A1E3PKL6	523	N_ext	1	67	67
UniRef90_A0A8X7W2V6	523	N_ext	1	65	65
UniRef90_D8LFA5	523	N_ext	1	66	66
UniRef90_UPI0034CD66D4	523	N_ext	1	64	64
UniRef90_A0AAV9II07	522	N_ext	1	71	71
UniRef90_UPI0010A3A088	522	N_ext	1	61	61
UniRef90_A0A9W7AS39	499	N_ext	1	45	45
UniRef90_A0AAD7QMM4	520	N_ext	1	60	60
UniRef90_A0A2N9F048	520	N_ext	1	60	60
UniRef90_UPI003F53C42B	520	N_ext	1	115	115
UniRef90_A0A507QTD7	519	N_ext	1	36	36
UniRef90_A0ABR3VRQ6	519	N_ext	1	59	59
UniRef90_A0A6J1AZU7	519	N_ext	1	55	55
UniRef90_A0A830HUM9	519	N_ext	1	68	68
UniRef90_A0AAD4IVC2	475	N_ext	1	62	62
UniRef90_A0AA39R8A9	518	N_ext	1	39	39
UniRef90_A0A165JG00	518	N_ext	1	31	31
UniRef90_A0A8J5FQV3	518	N_ext	1	40	40
UniRef90_A0A8S1ITG4	518	N_ext	1	53	53
UniRef90_A0A7S1BAT8	518	N_ext	1	64	64
UniRef90_A0A8T9BXB1	517	N_ext	1	49	49
UniRef90_D5HC71	517	N_ext	1	67	67
UniRef90_A0A1Y5IN25	516	N_ext	1	61	61
UniRef90_A0ACB9RX39	516	N_ext	1	55	55
UniRef90_A0A1B8GRP6	507	N_ext	1	36	36
UniRef90_A0A199UT59	515	N_ext	1	49	49
UniRef90_A0A2U1KGQ1	515	N_ext	1	62	62
UniRef90_A0A9R0QA47	515	N_ext	1	52	52
UniRef90_A0A438ET71	515	N_ext	1	31	31
UniRef90_A0A1E7F7R5	515	N_ext	1	52	52
UniRef90_A0ABR1FBJ6	514	N_ext	1	55	55
UniRef90_A0A7S2V0I5	514	N_ext	1	59	59
UniRef90_A0A7T0BR46	514	N_ext	1	47	47
UniRef90_D8T5J5	514	N_ext	1	62	62
UniRef90_A0A7S2YH91	514	N_ext	1	58	58
UniRef90_A0AA43QQZ5	513	N_ext	1	32	32
UniRef90_A0A7S3U9X9	513	N_ext	1	63	63
UniRef90_A0A255GKF0	513	N_ext	1	53	53
UniRef90_A0A543HXI4	513	N_ext	1	71	71
UniRef90_UPI0034CF9FE6	513	N_ext	1	50	50
UniRef90_A0A4U0XRJ9	492	N_ext	1	30	30
UniRef90_A0ABR2YN46	512	N_ext	1	60	60
UniRef90_A0AAX4PI58	512	N_ext	1	60	60
UniRef90_Q9X661	512	N_ext	1	65	65
UniRef90_A0ACC3BP99	511	N_ext	1	47	47
UniRef90_A0A7S0R8Z3	511	N_ext	1	60	60
UniRef90_A0A7S0ZL63	511	N_ext	1	55	55
UniRef90_A0AAV9IXS9	511	N_ext	1	56	56
UniRef90_UPI003669E472	511	N_ext	1	40	40
UniRef90_A0A5E8B4N1	510	N_ext	1	57	57
UniRef90_A0A9P6SK70	510	N_ext	1	42	42
UniRef90_I7M163	510	N_ext	1	64	64
UniRef90_A0A151GBS5	509	N_ext	1	32	32
UniRef90_D8TJG5	509	N_ext	1	47	47
UniRef90_A0A0P1BSV7	508	N_ext	1	26	26
UniRef90_A0A8H3EIM0	507	N_ext	1	32	32
UniRef90_A0A397J832	507	N_ext	1	46	46
UniRef90_N1QJT2	507	N_ext	1	31	31
UniRef90_A0A7S0YNX8	507	N_ext	1	54	54
UniRef90_A0A250XLE1	507	N_ext	1	41	41
UniRef90_D2NU75	507	N_ext	1	65	65
UniRef90_UPI0037429498	507	N_ext	1	34	34
UniRef90_UPI003CE69F04	507	N_ext	1	67	67
UniRef90_A0A0E9NN98	506	N_ext	1	45	45
UniRef90_A0A0J9XDQ5	506	N_ext	1	46	46
UniRef90_A0A1D6QK11	506	N_ext	1	44	44
UniRef90_A0A7S2CQR8	506	N_ext	1	51	51
UniRef90_UPI003EC96168	506	N_ext	1	51	51
UniRef90_A0A834GKH6	505	N_ext	1	48	48
UniRef90_A0A9Q0CYK8	496	N_ext	1	42	42
UniRef90_A0A1V6P0Y8	504	N_ext	1	51	51
UniRef90_A0A5M8PEP0	504	N_ext	1	35	35
UniRef90_A0ABQ8F8U5	504	N_ext	1	28	28
UniRef90_A0ACB9QS84	504	N_ext	1	45	45
UniRef90_A0A917T656	504	N_ext	1	54	54
UniRef90_M1V6B0	503	N_ext	1	48	48
UniRef90_A0A8X7NY30	503	N_ext	1	122	122
UniRef90_A0A4U8VXK5	503	N_ext	1	57	57
UniRef90_A0AB40B803	502	N_ext	1	35	35
UniRef90_A0AAD2JL70	502	N_ext	1	47	47
UniRef90_A0A7S1XF38	502	N_ext	1	53	53
UniRef90_A0A1W1YBW0	502	N_ext	1	41	41
UniRef90_A0A6G4WQN0	502	N_ext	1	90	90
UniRef90_A0A1L7XNC4	501	N_ext	1	39	39
UniRef90_A0A7S3FKU4	501	N_ext	1	32	32
UniRef90_A0A0K9P645	501	N_ext	1	57	57
UniRef90_A0A3N4IK27	500	N_ext	1	36	36
UniRef90_A0A9W7F0K3	500	N_ext	1	47	47
UniRef90_T0QYK6	500	N_ext	1	36	36
UniRef90_Q0BS84	500	N_ext	1	45	45
UniRef90_UPI00211132A3	500	N_ext	1	30	30
UniRef90_UPI0036F466D8	500	N_ext	1	47	47
UniRef90_UPI00362F3F7F	500	N_ext	1	100	100
UniRef90_A0A3N4KQ24	484	N_ext	1	36	36
UniRef90_A0A5M9K3H7	499	N_ext	1	27	27
UniRef90_A0A642UCW4	499	N_ext	1	40	40
UniRef90_A0A6V1PHE5	499	N_ext	1	46	46
UniRef90_A0A5B6ZU83	499	N_ext	1	113	113
UniRef90_A0ABS8SCD6	499	N_ext	1	73	73
UniRef90_UPI0036844342	499	N_ext	1	61	61
UniRef90_UPI003EB8E48C	499	N_ext	1	29	29
UniRef90_A0A1E4TL78	498	N_ext	1	45	45
UniRef90_A0A0G4EHY6	498	N_ext	1	35	35
UniRef90_A0A8T0MUV7	498	N_ext	1	78	78
UniRef90_A0A835Z444	498	N_ext	1	39	39
UniRef90_A0A4Q2KUX2	498	N_ext	1	56	56
UniRef90_A0A1C3P800	498	N_ext	1	43	43
UniRef90_A0ABP9TFU6	497	N_ext	1	51	51
UniRef90_A0A9P4U5G9	496	N_ext	1	31	31
UniRef90_A0AAV8V350	496	N_ext	1	40	40
UniRef90_A0A1R3I7A5	496	N_ext	1	43	43
UniRef90_A0A7S4JFB4	496	N_ext	1	42	42
UniRef90_A0A2V3IFY8	496	N_ext	1	43	43
UniRef90_A0A7S1TG57	496	N_ext	1	43	43
UniRef90_UPI0034273475	496	N_ext	1	48	48
UniRef90_UPI0037210ED8	496	N_ext	1	43	43
UniRef90_A0A4Q2DBG9	495	N_ext	1	42	42
UniRef90_A0A2V3IEJ6	495	N_ext	1	39	39
UniRef90_A4XDP1	495	N_ext	1	54	54
UniRef90_A0A426V542	495	N_ext	1	56	56
UniRef90_A0A6G7YT73	447	N_ext	1	27	27
UniRef90_UPI0038289D38	495	N_ext	1	41	41
UniRef90_A0MH68	493	N_ext	1	70	70
UniRef90_R7QDT8	493	N_ext	1	41	41
UniRef90_A0AAD5C8N3	493	N_ext	1	143	143
UniRef90_A0A6T8ICM8	492	N_ext	1	31	31
UniRef90_A0A9P9Z8N1	492	N_ext	1	47	47
UniRef90_I8T7F0	492	N_ext	1	71	71
UniRef90_E3JBK5	492	N_ext	1	38	38
UniRef90_UPI0022517EEB	492	N_ext	1	49	49
UniRef90_UPI003FCC993D	492	N_ext	1	32	32
UniRef90_A0A0L0HQD1	491	N_ext	1	33	33
UniRef90_A0A060TDW8	491	N_ext	1	40	40
UniRef90_A0A2V3ILE3	491	N_ext	1	35	35
UniRef90_A0A1M7Z7M9	491	N_ext	1	27	27
UniRef90_A0A1P8WKV4	491	N_ext	1	45	45
UniRef90_A0A839XEI0	491	N_ext	1	44	44
UniRef90_A0A6A6GV75	490	N_ext	1	28	28
UniRef90_A0A4S2N894	490	N_ext	1	31	31
UniRef90_A0A9P4SDP5	490	N_ext	1	30	30
UniRef90_A0ABQ6MBE4	490	N_ext	1	40	40
UniRef90_A0A3A9Z4Q6	490	N_ext	1	48	48
UniRef90_A0A4Y9F7C5	490	N_ext	1	49	49
UniRef90_M5INP2	482	N_ext	1	35	35
UniRef90_UPI001EE06FF7	489	N_ext	1	44	44
UniRef90_UPI0019CFC7FB	489	N_ext	1	39	39
UniRef90_A0A380Q5B0	488	N_ext	1	31	31
UniRef90_A0A919PVB7	465	N_ext	1	25	25
UniRef90_UPI0037895378	488	N_ext	1	48	48
UniRef90_A0A3B1B3K5	487	N_ext	1	27	27
UniRef90_UPI0009FAA06E	487	N_ext	1	30	30
UniRef90_UPI002E24D19C	487	N_ext	1	50	50
UniRef90_A0A5J5F891	486	N_ext	1	32	32
UniRef90_A0A9E8IIJ9	486	N_ext	1	37	37
UniRef90_A0A545AJM4	486	N_ext	1	45	45
UniRef90_Q096P9	485	N_ext	1	27	27
UniRef90_A0A3N4JLY1	484	N_ext	1	33	33
UniRef90_A0AAV0KMU7	484	N_ext	1	67	67
UniRef90_A0A100JT89	473	N_ext	1	28	28
UniRef90_A0A448NX51	484	N_ext	1	25	25
UniRef90_A0A2T0FCY2	483	N_ext	1	36	36
UniRef90_F2UCN2	483	N_ext	1	27	27
UniRef90_A0A967EES0	483	N_ext	1	32	32
UniRef90_A0A2X0UCU4	479	N_ext	1	34	34
UniRef90_Q6CDP1	482	N_ext	1	40	40
UniRef90_A0ABV7P0R8	482	N_ext	1	61	61
UniRef90_A0A1H2QJS5	482	N_ext	1	25	25
UniRef90_UPI0036B31888	482	N_ext	1	31	31
UniRef90_UPI003B01CC53	482	N_ext	1	34	34
UniRef90_A0ABD3PTQ5	481	N_ext	1	25	25
UniRef90_A0AAV0HPP4	481	N_ext	1	51	51
UniRef90_A0A7J7MDK2	481	N_ext	1	37	37
UniRef90_A0AAU9R4A7	481	N_ext	1	96	96
UniRef90_A0A316A7Y0	481	N_ext	1	42	42
UniRef90_A0A563E373	481	N_ext	1	35	35
UniRef90_A0A2N3XWX4	479	N_ext	1	33	33
UniRef90_UPI000F78E7E6	481	N_ext	1	36	36
UniRef90_L7PK89	480	N_ext	1	99	99
UniRef90_A0A6G8KUA0	480	N_ext	1	30	30
UniRef90_UPI0022201F40	480	N_ext	1	27	27
UniRef90_A0AAE3YFR4	479	N_ext	1	27	27
UniRef90_A0ABV5LUD2	479	N_ext	1	26	26
UniRef90_A0A1T3NUT2	479	N_ext	1	73	73
UniRef90_N6WBU8	479	N_ext	1	32	32
UniRef90_A0A387HCD3	479	N_ext	1	26	26
UniRef90_A0A7I7KTW7	479	N_ext	1	33	33
UniRef90_A0AAU9RGK2	478	N_ext	1	70	70
UniRef90_Q8PC31	478	N_ext	1	25	25
UniRef90_F8QPG6	478	N_ext	1	27	27
UniRef90_A0ABN2UQJ2	472	N_ext	1	33	33
UniRef90_A0A7S1Z3Q4	477	N_ext	1	71	71
UniRef90_A0AA37UYL9	477	N_ext	1	30	30
UniRef90_D2Q0A4	477	N_ext	1	34	34
UniRef90_A0A9W6RAL4	477	N_ext	1	32	32
UniRef90_A0A3A5H1W3	477	N_ext	1	31	31
UniRef90_UPI00352D3643	477	N_ext	1	34	34
UniRef90_A0A918HJV8	476	N_ext	1	27	27
UniRef90_A0A3N2CX05	476	N_ext	1	36	36
UniRef90_UPI001E2871BD	476	N_ext	1	52	52
UniRef90_UPI001784A669	476	N_ext	1	28	28
UniRef90_UPI001F2C40B6	476	N_ext	1	31	31
UniRef90_A0ABP0ISV0	475	N_ext	1	34	34
UniRef90_A0AAW8DLX1	475	N_ext	1	35	35
UniRef90_A0A4R2R0N7	475	N_ext	1	28	28
UniRef90_A0A0G3H150	475	N_ext	1	31	31
UniRef90_K9EJF4	475	N_ext	1	29	29
UniRef90_UPI000CD5278D	475	N_ext	1	29	29
UniRef90_UPI003F810A02	475	N_ext	1	32	32
UniRef90_A0A6A4KY39	474	N_ext	1	47	47
UniRef90_A0A9D1UTS3	474	N_ext	1	33	33
UniRef90_UPI0009FCEB9F	474	N_ext	1	29	29
UniRef90_UPI001963E8A4	474	N_ext	1	27	27
UniRef90_UPI002341D4B0	474	N_ext	1	33	33
UniRef90_A0A6N2TEC1	473	N_ext	1	28	28
UniRef90_A0A022KZ14	473	N_ext	1	32	32
UniRef90_UPI002E0B615D	473	N_ext	1	26	26
UniRef90_A0A3N1HMB4	472	N_ext	1	28	28
UniRef90_V6KRY5	472	N_ext	1	29	29
UniRef90_A0A6G9H2C6	472	N_ext	1	33	33
UniRef90_A0A223RWQ2	472	N_ext	1	29	29
UniRef90_A0A4R2K8N5	472	N_ext	1	26	26
UniRef90_Q83GP0	472	N_ext	1	35	35
UniRef90_UPI0019416A13	472	N_ext	1	27	27
UniRef90_A0A699YV04	471	N_ext	1	47	47
UniRef90_A0A5C7C2P8	471	N_ext	1	30	30
UniRef90_A0A2W5WQD9	471	N_ext	1	27	27
UniRef90_A0A0G4LF01	465	N_ext	1	41	41
UniRef90_A2XHI6	470	N_ext	1	89	89
